,Season,Tm,W,L,Win_Pct,PTS,TRB,AST,STL,BLK,TOV,FG%,3P%,FT%
18,2002,ORL,44,38,0.5365853658536586,100.5,41.2,22.0,8.1,4.7,13.6,.448,.373,.754
