,Season,Tm,Pos,G,MP,PTS,TRB,AST,STL,BLK,TOV,FG%,3P%,eFG%,FT%
0,2002,ORL,SG,76,38.3,25.6,7.9,5.3,1.6,1.0,2.5,0.451,0.364,0.483,0.748
