,Season,Tm,Pos,G,MP,PTS,TRB,AST,STL,BLK,TOV,FG%,3P%,eFG%,FT%
0,2001,SAC,PF,70,40.5,27.1,11.1,4.2,1.3,1.7,2.8,0.48100000000000004,0.071,0.48100000000000004,0.703
