,Season,Tm,W,L,Win_Pct,PTS,ORB,DRB,TRB,AST,STL,BLK,TOV,FG%,3P%,FT%
16,2004,IND,61,21,0.7439024390243902,91.4,11.8,29.9,41.7,21.6,8.9,5.0,14.4,.435,.351,.764
