,Season,Tm,Pos,G,MP,PTS,ORB,DRB,TRB,AST,STL,BLK,TOV,FG%,3P%,eFG%,FT%
0,2007,PHO,PG,76,35.3,18.6,0.4,3.1,3.5,11.6,0.8,0.1,3.8,0.532,,0.613,0.899
