,Season,Tm,W,L,Win_Pct,PTS,ORB,DRB,TRB,AST,STL,BLK,TOV,FG%,3P%,FT%
17,2003,LAL,50,32,0.6097560975609756,100.4,13.1,31.1,44.3,23.3,7.8,5.7,14.5,.451,.356,.734
