G,Date,Opponent,Result,Tm,Opp,Streak,Record,Margin
1,1989-11-03,New Jersey Nets,L,90,110,L 1,0-1,-20
2,1989-11-04,New York Knicks,L,99,119,L 2,0-2,-20
3,1989-11-07,New Jersey Nets,W,83,77,W 1,1-2,6
4,1989-11-08,Philadelphia 76ers,L,91,115,L 1,1-3,-24
5,1989-11-10,Indiana Pacers,L,98,102,L 2,1-4,-4
6,1989-11-11,Detroit Pistons,W,88,84,W 1,2-4,4
7,1989-11-14,Houston Rockets,W,101,99,W 2,3-4,2
8,1989-11-15,Detroit Pistons,L,94,130,L 1,3-5,-36
9,1989-11-18,Dallas Mavericks,L,99,100,L 2,3-6,-1
10,1989-11-19,Houston Rockets,L,94,132,L 3,3-7,-38
11,1989-11-21,Charlotte Hornets,W,98,87,W 1,4-7,11
12,1989-11-22,Philadelphia 76ers,L,103,113,L 1,4-8,-10
13,1989-11-24,Atlanta Hawks,L,87,103,L 2,4-9,-16
14,1989-11-25,Washington Bullets,L,88,107,L 3,4-10,-19
15,1989-11-28,Orlando Magic,L,99,104,L 4,4-11,-5
16,1989-11-29,Minnesota Timberwolves,L,100,105,L 5,4-12,-5
17,1989-12-01,New Jersey Nets,L,77,101,L 6,4-13,-24
18,1989-12-02,Chicago Bulls,L,107,114,L 7,4-14,-7
19,1989-12-05,Portland Trail Blazers,L,107,113,L 8,4-15,-6
20,1989-12-06,Philadelphia 76ers,L,98,121,L 9,4-16,-23
21,1989-12-08,Orlando Magic,W,122,114,W 1,5-16,8
22,1989-12-13,Los Angeles Lakers,L,75,102,L 1,5-17,-27
23,1989-12-15,Minnesota Timberwolves,W,95,84,W 1,6-17,11
24,1989-12-16,Milwaukee Bucks,W,99,96,W 2,7-17,3
25,1989-12-19,New Jersey Nets,L,98,100,L 1,7-18,-2
26,1989-12-21,Atlanta Hawks,L,115,117,L 2,7-19,-2
27,1989-12-23,Denver Nuggets,L,104,135,L 3,7-20,-31
28,1989-12-26,New York Knicks,L,94,100,L 4,7-21,-6
29,1989-12-28,Denver Nuggets,L,107,132,L 5,7-22,-25
30,1989-12-30,Utah Jazz,L,98,117,L 6,7-23,-19
31,1990-01-02,Portland Trail Blazers,L,95,119,L 7,7-24,-24
32,1990-01-04,Golden State Warriors,L,117,119,L 8,7-25,-2
33,1990-01-05,Seattle SuperSonics,L,110,140,L 9,7-26,-30
34,1990-01-07,Los Angeles Lakers,L,93,132,L 10,7-27,-39
