G,Date,Opponent,Result,Tm,Opp,Streak,Record,Margin
1,1999-11-02,Philadelphia 76ers,W,89,76,W 1,1-0,13
2,1999-11-04,Golden State Warriors,W,104,81,W 2,2-0,23
3,1999-11-05,Houston Rockets,W,95,85,W 3,3-0,10
4,1999-11-07,Phoenix Suns,L,74,77,L 1,3-1,-3
5,1999-11-09,Golden State Warriors,W,118,89,W 1,4-1,29
6,1999-11-10,Los Angeles Clippers,W,99,94,W 2,5-1,5
7,1999-11-13,Charlotte Hornets,W,95,79,W 3,6-1,16
8,1999-11-15,Utah Jazz,L,85,91,L 1,6-2,-6
9,1999-11-16,Indiana Pacers,W,90,87,W 1,7-2,3
10,1999-11-18,Milwaukee Bucks,L,88,99,L 1,7-3,-11
11,1999-11-20,Dallas Mavericks,W,106,90,W 1,8-3,16
12,1999-11-22,Philadelphia 76ers,W,94,91,W 2,9-3,3
13,1999-11-24,Boston Celtics,W,121,98,W 3,10-3,23
14,1999-11-26,Chicago Bulls,W,101,78,W 4,11-3,23
15,1999-11-27,Denver Nuggets,W,106,87,W 5,12-3,19
16,1999-11-30,Detroit Pistons,W,106,87,W 6,13-3,19
17,1999-12-02,New Jersey Nets,W,96,94,W 7,14-3,2
18,1999-12-03,Detroit Pistons,L,80,102,L 1,14-4,-22
19,1999-12-05,Toronto Raptors,L,92,98,L 2,14-5,-6
20,1999-12-07,Indiana Pacers,L,77,83,L 3,14-6,-6
21,1999-12-09,Vancouver Grizzlies,W,99,91,W 1,15-6,8
22,1999-12-11,Washington Wizards,L,89,99,L 1,15-7,-10
23,1999-12-14,Dallas Mavericks,W,111,93,W 1,16-7,18
24,1999-12-15,Houston Rockets,W,83,77,W 2,17-7,6
25,1999-12-17,Boston Celtics,W,103,94,W 3,18-7,9
26,1999-12-18,Denver Nuggets,L,84,86,L 1,18-8,-2
27,1999-12-21,Phoenix Suns,W,91,90,W 1,19-8,1
28,1999-12-23,Milwaukee Bucks,L,91,94,L 1,19-9,-3
29,1999-12-25,Los Angeles Lakers,L,93,99,L 2,19-10,-6
30,1999-12-27,Golden State Warriors,W,105,83,W 1,20-10,22
31,1999-12-30,Vancouver Grizzlies,W,98,88,W 2,21-10,10
32,2000-01-04,Minnesota Timberwolves,L,88,91,L 1,21-11,-3
33,2000-01-05,Seattle SuperSonics,L,96,99,L 2,21-12,-3
34,2000-01-07,Phoenix Suns,W,102,83,W 1,22-12,19
35,2000-01-08,Orlando Magic,W,127,92,W 2,23-12,35
36,2000-01-10,Utah Jazz,W,93,86,W 3,24-12,7
37,2000-01-13,Sacramento Kings,L,103,107,L 1,24-13,-4
38,2000-01-14,Seattle SuperSonics,L,85,91,L 2,24-14,-6
39,2000-01-17,Los Angeles Clippers,W,99,93,W 1,25-14,6
40,2000-01-19,Portland Trail Blazers,L,95,105,L 1,25-15,-10
41,2000-01-22,New York Knicks,W,96,83,W 1,26-15,13
42,2000-01-25,Los Angeles Clippers,W,105,82,W 2,27-15,23
43,2000-01-27,Minnesota Timberwolves,W,92,80,W 3,28-15,12
44,2000-01-29,Portland Trail Blazers,L,67,81,L 1,28-16,-14
45,2000-02-01,Los Angeles Lakers,W,105,81,W 1,29-16,24
46,2000-02-03,Toronto Raptors,W,112,95,W 2,30-16,17
47,2000-02-06,Utah Jazz,L,90,93,L 1,30-17,-3
48,2000-02-08,Seattle SuperSonics,W,79,77,W 1,31-17,2
49,2000-02-09,Denver Nuggets,W,106,97,W 2,32-17,9
50,2000-02-15,Cleveland Cavaliers,L,81,92,L 1,32-18,-11
51,2000-02-18,Houston Rockets,W,116,92,W 1,33-18,24
52,2000-02-20,Houston Rockets,W,113,111,W 2,34-18,2
53,2000-02-21,Phoenix Suns,L,89,98,L 1,34-19,-9
54,2000-02-24,Charlotte Hornets,W,72,70,W 1,35-19,2
55,2000-02-25,Chicago Bulls,W,91,78,W 2,36-19,13
56,2000-02-27,Minnesota Timberwolves,L,98,102,L 1,36-20,-4
57,2000-02-29,Miami Heat,W,93,69,W 1,37-20,24
58,2000-03-02,Minnesota Timberwolves,L,102,108,L 1,37-21,-6
59,2000-03-04,Sacramento Kings,L,103,108,L 2,37-22,-5
60,2000-03-06,New Jersey Nets,W,106,104,W 1,38-22,2
61,2000-03-09,Atlanta Hawks,W,105,79,W 2,39-22,26
62,2000-03-10,Washington Wizards,W,106,99,W 3,40-22,7
63,2000-03-12,New York Knicks,L,80,93,L 1,40-23,-13
64,2000-03-14,Atlanta Hawks,W,94,79,W 1,41-23,15
65,2000-03-16,Dallas Mavericks,L,88,110,L 1,41-24,-22
66,2000-03-18,Denver Nuggets,W,102,82,W 1,42-24,20
67,2000-03-21,Dallas Mavericks,L,96,97,L 1,42-25,-1
68,2000-03-22,Los Angeles Clippers,W,103,78,W 1,43-25,25
69,2000-03-25,Cleveland Cavaliers,W,96,76,W 2,44-25,20
70,2000-03-27,Seattle SuperSonics,W,90,82,W 3,45-25,8
71,2000-03-28,Portland Trail Blazers,W,89,85,W 4,46-25,4
72,2000-03-30,Golden State Warriors,W,102,90,W 5,47-25,12
73,2000-04-02,Miami Heat,L,84,88,L 1,47-26,-4
74,2000-04-04,Orlando Magic,L,97,107,L 2,47-27,-10
75,2000-04-05,Sacramento Kings,L,98,108,L 3,47-28,-10
76,2000-04-08,Los Angeles Lakers,W,98,80,W 1,48-28,18
77,2000-04-09,Vancouver Grizzlies,W,107,99,W 2,49-28,8
78,2000-04-11,Sacramento Kings,W,98,92,W 3,50-28,6
79,2000-04-13,Portland Trail Blazers,L,77,93,L 1,50-29,-16
80,2000-04-15,Utah Jazz,W,106,83,W 1,51-29,23
81,2000-04-17,Vancouver Grizzlies,W,100,93,W 2,52-29,7
82,2000-04-19,Los Angeles Lakers,W,103,98,W 3,53-29,5
