G,Date,Opponent,Result,Tm,Opp,Streak,Record,Margin
1,2015-10-28,Indiana Pacers,W,106,99,W 1,1-0,7
2,2015-10-30,Boston Celtics,W,113,103,W 2,2-0,10
3,2015-11-01,Milwaukee Bucks,W,106,87,W 3,3-0,19
4,2015-11-03,Dallas Mavericks,W,102,91,W 4,4-0,11
5,2015-11-04,Oklahoma City Thunder,W,103,98,W 5,5-0,5
6,2015-11-06,Orlando Magic,L,87,92,L 1,5-1,-5
7,2015-11-08,Miami Heat,L,76,96,L 2,5-2,-20
8,2015-11-10,New York Knicks,L,109,111,L 3,5-3,-2
9,2015-11-11,Philadelphia 76ers,W,119,103,W 1,6-3,16
10,2015-11-13,New Orleans Pelicans,W,100,81,W 2,7-3,19
11,2015-11-15,Sacramento Kings,L,101,107,L 1,7-4,-6
12,2015-11-17,Golden State Warriors,L,110,115,L 2,7-5,-5
13,2015-11-18,Utah Jazz,L,89,93,L 3,7-6,-4
14,2015-11-20,Los Angeles Lakers,W,102,91,W 1,8-6,11
15,2015-11-22,Los Angeles Clippers,W,91,80,W 2,9-6,11
16,2015-11-25,Cleveland Cavaliers,W,103,99,W 3,10-6,4
17,2015-11-28,Washington Wizards,W,84,82,W 4,11-6,2
18,2015-11-29,Phoenix Suns,L,102,107,L 1,11-7,-5
19,2015-12-02,Atlanta Hawks,W,96,86,W 1,12-7,10
20,2015-12-03,Denver Nuggets,L,105,106,L 1,12-8,-1
21,2015-12-05,Golden State Warriors,L,109,112,L 2,12-9,-3
22,2015-12-07,Los Angeles Lakers,W,102,93,W 1,13-9,9
23,2015-12-09,San Antonio Spurs,W,97,94,W 2,14-9,3
24,2015-12-11,Milwaukee Bucks,W,90,83,W 3,15-9,7
25,2015-12-13,Philadelphia 76ers,W,96,76,W 4,16-9,20
26,2015-12-14,Indiana Pacers,L,90,106,L 1,16-10,-16
27,2015-12-17,Charlotte Hornets,L,99,109,L 2,16-11,-10
28,2015-12-18,Miami Heat,W,108,94,W 1,17-11,14
29,2015-12-20,Sacramento Kings,L,94,104,L 1,17-12,-10
30,2015-12-22,Dallas Mavericks,W,103,99,W 1,18-12,4
31,2015-12-26,Milwaukee Bucks,W,111,90,W 2,19-12,21
32,2015-12-28,Chicago Bulls,L,97,104,L 1,19-13,-7
33,2015-12-30,Washington Wizards,W,94,91,W 1,20-13,3
34,2016-01-01,Charlotte Hornets,W,104,94,W 2,21-13,10
35,2016-01-03,Chicago Bulls,L,113,115,L 1,21-14,-2
36,2016-01-04,Cleveland Cavaliers,L,100,122,L 2,21-15,-22
37,2016-01-06,Brooklyn Nets,W,91,74,W 1,22-15,17
38,2016-01-08,Washington Wizards,W,97,88,W 2,23-15,9
39,2016-01-09,Philadelphia 76ers,W,108,95,W 3,24-15,13
40,2016-01-14,Orlando Magic,W,106,103,W 4,25-15,3
41,2016-01-18,Brooklyn Nets,W,112,100,W 5,26-15,12
42,2016-01-20,Boston Celtics,W,115,109,W 6,27-15,6
