G,Date,Opponent,Result,Tm,Opp,Streak,Record,Margin
1,2014-10-28,New Orleans Pelicans,L,84,101,L 1,0-1,-17
2,2014-10-30,Washington Wizards,L,98,105,L 2,0-2,-7
3,2014-11-01,Toronto Raptors,L,95,108,L 3,0-3,-13
4,2014-11-04,Chicago Bulls,L,90,98,L 4,0-4,-8
5,2014-11-05,Philadelphia 76ers,W,91,89,W 1,1-4,2
6,2014-11-07,Minnesota Timberwolves,W,112,103,W 2,2-4,9
7,2014-11-09,Brooklyn Nets,L,96,104,L 1,2-5,-8
8,2014-11-11,Toronto Raptors,L,100,104,L 2,2-6,-4
9,2014-11-12,New York Knicks,W,97,95,W 1,3-6,2
10,2014-11-14,Milwaukee Bucks,W,101,85,W 2,4-6,16
11,2014-11-15,Washington Wizards,L,93,98,L 1,4-7,-5
12,2014-11-17,Detroit Pistons,W,107,93,W 1,5-7,14
13,2014-11-19,Los Angeles Clippers,L,90,114,L 1,5-8,-24
14,2014-11-21,Charlotte Hornets,W,105,100,W 1,6-8,5
15,2014-11-22,Miami Heat,L,92,99,L 1,6-9,-7
16,2014-11-24,Cleveland Cavaliers,L,74,106,L 2,6-10,-32
17,2014-11-26,Golden State Warriors,L,96,111,L 3,6-11,-15
18,2014-11-28,Indiana Pacers,L,83,98,L 4,6-12,-15
19,2014-11-30,Phoenix Suns,W,93,90,W 1,7-12,3
20,2014-12-02,Golden State Warriors,L,97,98,L 1,7-13,-1
21,2014-12-03,Los Angeles Clippers,L,86,114,L 2,7-14,-28
22,2014-12-05,Utah Jazz,W,98,93,W 1,8-14,5
23,2014-12-06,Sacramento Kings,W,105,96,W 2,9-14,9
24,2014-12-10,Washington Wizards,L,89,91,L 1,9-15,-2
25,2014-12-12,Atlanta Hawks,L,81,87,L 2,9-16,-6
26,2014-12-13,Atlanta Hawks,W,100,99,W 1,10-16,1
27,2014-12-15,Toronto Raptors,L,82,95,L 1,10-17,-13
28,2014-12-17,Boston Celtics,L,92,109,L 2,10-18,-17
29,2014-12-19,Utah Jazz,L,94,101,L 3,10-19,-7
30,2014-12-21,Philadelphia 76ers,L,88,96,L 4,10-20,-8
31,2014-12-23,Boston Celtics,W,100,95,W 1,11-20,5
32,2014-12-26,Cleveland Cavaliers,L,89,98,L 1,11-21,-9
33,2014-12-27,Charlotte Hornets,W,102,94,W 1,12-21,8
34,2014-12-29,Miami Heat,W,102,101,W 2,13-21,1
35,2014-12-30,Detroit Pistons,L,86,109,L 1,13-22,-23
36,2015-01-02,Brooklyn Nets,L,98,100,L 2,13-23,-2
37,2015-01-03,Charlotte Hornets,L,90,98,L 3,13-24,-8
38,2015-01-07,Denver Nuggets,L,90,93,L 4,13-25,-3
39,2015-01-09,Los Angeles Lakers,L,84,101,L 5,13-26,-17
40,2015-01-10,Portland Trail Blazers,L,92,103,L 6,13-27,-11
41,2015-01-12,Chicago Bulls,W,121,114,W 1,14-27,7
42,2015-01-14,Houston Rockets,W,120,113,W 2,15-27,7
43,2015-01-16,Memphis Grizzlies,L,96,106,L 1,15-28,-10
44,2015-01-18,Oklahoma City Thunder,L,99,127,L 2,15-29,-28
45,2015-01-21,Detroit Pistons,L,118,128,L 3,15-30,-10
46,2015-01-23,New York Knicks,L,106,113,L 4,15-31,-7
47,2015-01-25,Indiana Pacers,L,99,106,L 5,15-32,-7
