G,Date,Opponent,Result,Tm,Opp,Streak,Record,Margin
1,2015-10-27,Golden State Warriors,L,95,111,L 1,0-1,-16
2,2015-10-28,Portland Trail Blazers,L,94,112,L 2,0-2,-18
3,2015-10-31,Golden State Warriors,L,120,134,L 3,0-3,-14
4,2015-11-03,Orlando Magic,L,94,103,L 4,0-4,-9
5,2015-11-06,Atlanta Hawks,L,115,121,L 5,0-5,-6
6,2015-11-07,Dallas Mavericks,L,98,107,L 6,0-6,-9
7,2015-11-10,Dallas Mavericks,W,120,105,W 1,1-6,15
8,2015-11-11,Atlanta Hawks,L,98,106,L 1,1-7,-8
9,2015-11-13,Toronto Raptors,L,81,100,L 2,1-8,-19
10,2015-11-15,New York Knicks,L,87,95,L 3,1-9,-8
11,2015-11-17,Denver Nuggets,L,98,115,L 4,1-10,-17
12,2015-11-18,Oklahoma City Thunder,L,103,110,L 5,1-11,-7
13,2015-11-20,San Antonio Spurs,W,104,90,W 1,2-11,14
14,2015-11-22,Phoenix Suns,W,122,116,W 2,3-11,6
15,2015-11-25,Phoenix Suns,W,120,114,W 3,4-11,6
16,2015-11-27,Los Angeles Clippers,L,90,111,L 1,4-12,-21
17,2015-11-28,Utah Jazz,L,87,101,L 2,4-13,-14
18,2015-12-01,Memphis Grizzlies,L,104,113,L 3,4-14,-9
19,2015-12-02,Houston Rockets,L,101,108,L 4,4-15,-7
20,2015-12-04,Cleveland Cavaliers,W,114,108,W 1,5-15,6
21,2015-12-07,Boston Celtics,L,93,111,L 1,5-16,-18
22,2015-12-11,Washington Wizards,W,107,105,W 1,6-16,2
23,2015-12-12,Chicago Bulls,L,94,98,L 1,6-17,-4
24,2015-12-14,Portland Trail Blazers,L,101,105,L 2,6-18,-4
25,2015-12-16,Utah Jazz,W,104,94,W 1,7-18,10
26,2015-12-18,Phoenix Suns,L,88,104,L 1,7-19,-16
27,2015-12-20,Denver Nuggets,W,130,125,W 1,8-19,5
28,2015-12-23,Portland Trail Blazers,W,115,89,W 2,9-19,26
29,2015-12-25,Miami Heat,L,88,94,L 1,9-20,-6
30,2015-12-26,Houston Rockets,W,110,108,W 1,10-20,2
31,2015-12-28,Orlando Magic,L,89,104,L 1,10-21,-15
32,2015-12-31,Los Angeles Clippers,L,89,95,L 2,10-22,-6
33,2016-01-02,Dallas Mavericks,W,105,98,W 1,11-22,7
34,2016-01-06,Dallas Mavericks,L,91,100,L 1,11-23,-9
35,2016-01-08,Indiana Pacers,L,86,91,L 2,11-24,-5
36,2016-01-10,Los Angeles Clippers,L,111,114,L 3,11-25,-3
37,2016-01-12,Los Angeles Lakers,L,91,95,L 4,11-26,-4
38,2016-01-13,Sacramento Kings,W,109,97,W 1,12-26,12
39,2016-01-15,Charlotte Hornets,W,109,107,W 2,13-26,2
40,2016-01-18,Memphis Grizzlies,L,99,101,L 1,13-27,-2
41,2016-01-19,Minnesota Timberwolves,W,114,99,W 1,14-27,15
42,2016-01-21,Detroit Pistons,W,115,99,W 2,15-27,16
43,2016-01-23,Milwaukee Bucks,W,116,99,W 3,16-27,17
44,2016-01-25,Houston Rockets,L,111,112,L 1,16-28,-1
45,2016-01-28,Sacramento Kings,W,114,105,W 1,17-28,9
46,2016-01-30,Brooklyn Nets,W,105,103,W 2,18-28,2
47,2016-02-01,Memphis Grizzlies,L,95,110,L 1,18-29,-15
48,2016-02-03,San Antonio Spurs,L,97,110,L 2,18-30,-13
49,2016-02-04,Los Angeles Lakers,L,96,99,L 3,18-31,-3
50,2016-02-06,Cleveland Cavaliers,L,84,99,L 4,18-32,-15
51,2016-02-08,Minnesota Timberwolves,W,116,102,W 1,19-32,14
52,2016-02-10,Utah Jazz,W,100,96,W 2,20-32,4
53,2016-02-11,Oklahoma City Thunder,L,95,121,L 1,20-33,-26
54,2016-02-19,Philadelphia 76ers,W,121,114,W 1,21-33,7
55,2016-02-21,Detroit Pistons,W,111,106,W 2,22-33,5
56,2016-02-23,Washington Wizards,L,89,109,L 1,22-34,-20
57,2016-02-25,Oklahoma City Thunder,W,123,119,W 1,23-34,4
58,2016-02-27,Minnesota Timberwolves,L,110,112,L 1,23-35,-2
59,2016-03-02,Houston Rockets,L,95,100,L 2,23-36,-5
60,2016-03-03,San Antonio Spurs,L,86,94,L 3,23-37,-8
61,2016-03-05,Utah Jazz,L,94,106,L 4,23-38,-12
62,2016-03-07,Sacramento Kings,W,115,112,W 1,24-38,3
63,2016-03-09,Charlotte Hornets,L,113,122,L 1,24-39,-9
64,2016-03-11,Memphis Grizzlies,L,114,121,L 2,24-40,-7
65,2016-03-12,Milwaukee Bucks,L,92,103,L 3,24-41,-11
66,2016-03-14,Golden State Warriors,L,107,125,L 4,24-42,-18
67,2016-03-16,Sacramento Kings,W,123,108,W 1,25-42,15
68,2016-03-18,Portland Trail Blazers,L,112,117,L 1,25-43,-5
69,2016-03-20,Los Angeles Clippers,W,109,105,W 1,26-43,4
70,2016-03-22,Miami Heat,L,99,113,L 1,26-44,-14
71,2016-03-24,Indiana Pacers,L,84,92,L 2,26-45,-8
72,2016-03-26,Toronto Raptors,L,91,115,L 3,26-46,-24
73,2016-03-28,New York Knicks,W,99,91,W 1,27-46,8
74,2016-03-30,San Antonio Spurs,L,92,100,L 1,27-47,-8
75,2016-03-31,Denver Nuggets,W,101,95,W 1,28-47,6
76,2016-04-03,Brooklyn Nets,W,106,87,W 2,29-47,19
77,2016-04-05,Philadelphia 76ers,L,93,107,L 1,29-48,-14
78,2016-04-06,Boston Celtics,L,97,104,L 2,29-49,-7
79,2016-04-08,Los Angeles Lakers,W,110,102,W 1,30-49,8
80,2016-04-09,Phoenix Suns,L,100,121,L 1,30-50,-21
81,2016-04-11,Chicago Bulls,L,116,121,L 2,30-51,-5
82,2016-04-13,Minnesota Timberwolves,L,109,144,L 3,30-52,-35
