G,Date,Opponent,Result,Tm,Opp,Streak,Record,Margin
1,2011-12-26,Oklahoma City Thunder,L,100,104,L 1,0-1,-4
2,2011-12-27,Milwaukee Bucks,L,95,98,L 2,0-2,-3
3,2011-12-30,Miami Heat,L,101,103,L 3,0-3,-2
4,2012-01-01,Dallas Mavericks,W,99,82,W 1,1-3,17
5,2012-01-02,San Antonio Spurs,W,106,96,W 2,2-3,10
6,2012-01-04,Memphis Grizzlies,L,86,90,L 1,2-4,-4
7,2012-01-06,Cleveland Cavaliers,L,87,98,L 2,2-5,-11
8,2012-01-08,Washington Wizards,W,93,72,W 1,3-5,21
9,2012-01-09,Toronto Raptors,L,87,97,L 1,3-6,-10
10,2012-01-10,Chicago Bulls,L,100,111,L 2,3-7,-11
11,2012-01-13,New Orleans Hornets,W,87,80,W 1,4-7,7
12,2012-01-14,Atlanta Hawks,L,91,93,L 1,4-8,-2
13,2012-01-16,Sacramento Kings,W,99,86,W 1,5-8,13
14,2012-01-18,Detroit Pistons,W,93,85,W 2,6-8,8
15,2012-01-20,Los Angeles Clippers,W,101,98,W 3,7-8,3
16,2012-01-21,Utah Jazz,L,98,108,L 1,7-9,-10
17,2012-01-23,Houston Rockets,L,92,107,L 2,7-10,-15
18,2012-01-25,Dallas Mavericks,W,105,90,W 1,8-10,15
19,2012-01-27,San Antonio Spurs,W,87,79,W 2,9-10,8
20,2012-01-29,Los Angeles Lakers,L,101,106,L 1,9-11,-5
21,2012-01-30,Houston Rockets,W,120,108,W 1,10-11,12
22,2012-02-01,Indiana Pacers,L,99,109,L 1,10-12,-10
23,2012-02-03,New Jersey Nets,W,108,105,W 1,11-12,3
24,2012-02-04,Houston Rockets,W,100,91,W 2,12-12,9
25,2012-02-07,Sacramento Kings,W,86,84,W 3,13-12,2
26,2012-02-08,Memphis Grizzlies,L,80,85,L 1,13-13,-5
27,2012-02-10,Dallas Mavericks,L,97,104,L 2,13-14,-7
28,2012-02-11,New York Knicks,L,98,100,L 3,13-15,-2
29,2012-02-13,Orlando Magic,L,89,102,L 4,13-16,-13
30,2012-02-15,Charlotte Bobcats,W,102,90,W 1,14-16,12
31,2012-02-17,Houston Rockets,W,111,98,W 2,15-16,13
32,2012-02-19,Philadelphia 76ers,W,92,91,W 3,16-16,1
33,2012-02-20,Denver Nuggets,L,101,103,L 1,16-17,-2
34,2012-02-22,Utah Jazz,W,100,98,W 1,17-17,2
35,2012-02-28,Los Angeles Clippers,W,109,97,W 2,18-17,12
36,2012-02-29,Los Angeles Lakers,L,85,104,L 1,18-18,-19
37,2012-03-01,Phoenix Suns,L,95,104,L 2,18-19,-9
38,2012-03-03,Portland Trail Blazers,W,122,110,W 1,19-19,12
39,2012-03-05,Los Angeles Clippers,W,95,94,W 2,20-19,1
40,2012-03-07,Portland Trail Blazers,W,106,94,W 3,21-19,12
41,2012-03-09,Los Angeles Lakers,L,102,105,L 1,21-20,-3
42,2012-03-10,New Orleans Hornets,L,89,95,L 2,21-21,-6
43,2012-03-12,Phoenix Suns,W,127,124,W 1,22-21,3
44,2012-03-15,Utah Jazz,L,105,111,L 1,22-22,-6
45,2012-03-16,Los Angeles Lakers,L,92,97,L 2,22-23,-5
46,2012-03-18,Sacramento Kings,L,99,115,L 3,22-24,-16
47,2012-03-19,Golden State Warriors,W,97,93,W 1,23-24,4
48,2012-03-21,San Antonio Spurs,L,100,116,L 1,23-25,-16
49,2012-03-23,Oklahoma City Thunder,L,140,149,L 2,23-26,-9
50,2012-03-25,Denver Nuggets,W,117,100,W 1,24-26,17
51,2012-03-27,Memphis Grizzlies,L,86,93,L 1,24-27,-7
52,2012-03-28,Charlotte Bobcats,W,88,83,W 1,25-27,5
53,2012-03-30,Boston Celtics,L,79,100,L 1,25-28,-21
54,2012-04-01,Portland Trail Blazers,L,106,119,L 2,25-29,-13
55,2012-04-02,Sacramento Kings,L,108,116,L 3,25-30,-8
56,2012-04-04,Golden State Warriors,L,94,97,L 4,25-31,-3
57,2012-04-07,New Orleans Hornets,L,90,99,L 5,25-32,-9
58,2012-04-09,Phoenix Suns,L,90,114,L 6,25-33,-24
59,2012-04-11,Denver Nuggets,L,107,113,L 7,25-34,-6
60,2012-04-12,Los Angeles Clippers,L,82,95,L 8,25-35,-13
61,2012-04-14,Oklahoma City Thunder,L,110,115,L 9,25-36,-5
62,2012-04-16,Indiana Pacers,L,88,111,L 10,25-37,-23
63,2012-04-17,Memphis Grizzlies,L,84,91,L 11,25-38,-7
64,2012-04-19,Detroit Pistons,W,91,80,W 1,26-38,11
65,2012-04-22,Golden State Warriors,L,88,93,L 1,26-39,-5
66,2012-04-26,Denver Nuggets,L,102,131,L 2,26-40,-29
