G,Date,Opponent,Result,Tm,Opp,Streak,Record,Margin
1,1968-10-16,Baltimore Bullets,L,116,124,L 1,0-1,-8
2,1968-10-18,Boston Celtics,L,88,106,L 2,0-2,-18
3,1968-10-19,Cincinnati Royals,L,115,127,L 3,0-3,-12
4,1968-10-23,Los Angeles Lakers,W,117,110,W 1,1-3,7
5,1968-10-25,Philadelphia 76ers,W,132,122,W 2,2-3,10
6,1968-10-30,Boston Celtics,W,119,117,W 3,3-3,2
7,1968-10-31,Milwaukee Bucks,L,118,134,L 1,3-4,-16
8,1968-11-02,New York Knicks,W,112,104,W 1,4-4,8
9,1968-11-06,Seattle SuperSonics,W,127,118,W 2,5-4,9
10,1968-11-08,San Francisco Warriors,W,122,118,W 3,6-4,4
11,1968-11-10,Phoenix Suns,L,128,130,L 1,6-5,-2
12,1968-11-13,San Diego Rockets,L,120,122,L 2,6-6,-2
13,1968-11-14,Phoenix Suns,W,111,109,W 1,7-6,2
14,1968-11-15,San Francisco Warriors,L,105,133,L 1,7-7,-28
15,1968-11-16,Seattle SuperSonics,L,119,123,L 2,7-8,-4
16,1968-11-19,Cincinnati Royals,W,121,107,W 1,8-8,14
17,1968-11-21,Atlanta Hawks,L,121,129,L 1,8-9,-8
18,1968-11-23,Baltimore Bullets,L,127,128,L 2,8-10,-1
19,1968-11-26,San Diego Rockets,W,134,120,W 1,9-10,14
20,1968-11-27,Phoenix Suns,W,125,111,W 2,10-10,14
21,1968-11-29,Cincinnati Royals,L,112,122,L 1,10-11,-10
22,1968-11-30,New York Knicks,L,108,120,L 2,10-12,-12
23,1968-12-04,Baltimore Bullets,L,106,112,L 3,10-13,-6
24,1968-12-06,Boston Celtics,L,118,132,L 4,10-14,-14
25,1968-12-07,Philadelphia 76ers,L,106,140,L 5,10-15,-34
26,1968-12-10,Chicago Bulls,L,83,100,L 6,10-16,-17
27,1968-12-11,Boston Celtics,L,106,108,L 7,10-17,-2
28,1968-12-14,Phoenix Suns,L,118,123,L 8,10-18,-5
