G,Date,Opponent,Result,Tm,Opp,Streak,Record,Margin
1,1981-10-30,San Antonio Spurs,L,102,113,L 1,0-1,-11
2,1981-10-31,Dallas Mavericks,L,89,95,L 2,0-2,-6
3,1981-11-04,San Diego Clippers,W,129,128,W 1,1-2,1
4,1981-11-06,Houston Rockets,W,90,86,W 2,2-2,4
5,1981-11-10,Chicago Bulls,L,107,119,L 1,2-3,-12
6,1981-11-11,Boston Celtics,L,100,115,L 2,2-4,-15
7,1981-11-13,Philadelphia 76ers,L,85,105,L 3,2-5,-20
8,1981-11-14,New Jersey Nets,L,92,103,L 4,2-6,-11
9,1981-11-17,New York Knicks,W,124,110,W 1,3-6,14
10,1981-11-19,Indiana Pacers,L,99,102,L 1,3-7,-3
11,1981-11-21,Denver Nuggets,L,121,128,L 2,3-8,-7
12,1981-11-25,Detroit Pistons,L,122,129,L 3,3-9,-7
13,1981-11-27,Denver Nuggets,L,115,123,L 4,3-10,-8
14,1981-11-29,Golden State Warriors,W,104,100,W 1,4-10,4
15,1981-12-01,Houston Rockets,W,106,104,W 2,5-10,2
16,1981-12-02,Portland Trail Blazers,L,107,112,L 1,5-11,-5
17,1981-12-04,Seattle SuperSonics,W,112,109,W 1,6-11,3
18,1981-12-06,Los Angeles Lakers,L,106,119,L 1,6-12,-13
19,1981-12-09,Dallas Mavericks,W,113,109,W 1,7-12,4
20,1981-12-11,Utah Jazz,L,102,122,L 1,7-13,-20
21,1981-12-12,Golden State Warriors,L,96,98,L 2,7-14,-2
22,1981-12-16,Phoenix Suns,W,97,81,W 1,8-14,16
23,1981-12-18,Utah Jazz,W,100,95,W 2,9-14,5
24,1981-12-19,Phoenix Suns,L,87,95,L 1,9-15,-8
25,1981-12-22,Milwaukee Bucks,W,106,101,W 1,10-15,5
26,1981-12-23,Cleveland Cavaliers,L,95,114,L 1,10-16,-19
27,1981-12-26,Boston Celtics,L,119,124,L 2,10-17,-5
28,1981-12-29,Dallas Mavericks,L,92,104,L 3,10-18,-12
29,1981-12-30,Denver Nuggets,W,120,116,W 1,11-18,4
30,1982-01-01,Golden State Warriors,L,93,125,L 1,11-19,-32
31,1982-01-03,Portland Trail Blazers,L,116,127,L 2,11-20,-11
32,1982-01-05,San Diego Clippers,L,104,112,L 3,11-21,-8
33,1982-01-07,New York Knicks,W,107,103,W 1,12-21,4
34,1982-01-09,San Antonio Spurs,L,100,113,L 1,12-22,-13
35,1982-01-12,Denver Nuggets,L,126,139,L 2,12-23,-13
36,1982-01-13,Cleveland Cavaliers,W,117,104,W 1,13-23,13
37,1982-01-15,New Jersey Nets,W,114,104,W 2,14-23,10
38,1982-01-17,Los Angeles Lakers,L,97,109,L 1,14-24,-12
39,1982-01-19,Houston Rockets,L,112,120,L 2,14-25,-8
40,1982-01-21,Dallas Mavericks,L,94,110,L 3,14-26,-16
41,1982-01-23,Washington Bullets,L,106,109,L 4,14-27,-3
42,1982-01-27,Seattle SuperSonics,L,103,110,L 5,14-28,-7
43,1982-01-28,San Antonio Spurs,L,115,126,L 6,14-29,-11
44,1982-02-02,Portland Trail Blazers,L,97,102,L 7,14-30,-5
45,1982-02-03,Seattle SuperSonics,L,87,97,L 8,14-31,-10
46,1982-02-05,San Antonio Spurs,W,109,102,W 1,15-31,7
47,1982-02-07,Houston Rockets,L,110,126,L 1,15-32,-16
48,1982-02-10,Los Angeles Lakers,W,125,102,W 1,16-32,23
49,1982-02-12,Utah Jazz,L,114,129,L 1,16-33,-15
50,1982-02-14,Golden State Warriors,L,93,103,L 2,16-34,-10
