G,Date,Opponent,Result,Tm,Opp,Streak,Record,Margin
1,1984-10-26,Philadelphia 76ers,L,101,111,L 1,0-1,-10
2,1984-10-27,New Jersey Nets,L,106,131,L 2,0-2,-25
3,1984-10-30,Detroit Pistons,L,107,124,L 3,0-3,-17
4,1984-11-02,Indiana Pacers,L,109,116,L 4,0-4,-7
5,1984-11-03,Milwaukee Bucks,L,88,117,L 5,0-5,-29
6,1984-11-05,Detroit Pistons,L,98,107,L 6,0-6,-9
7,1984-11-08,Phoenix Suns,L,111,112,L 7,0-7,-1
8,1984-11-10,San Antonio Spurs,L,103,127,L 8,0-8,-24
9,1984-11-13,Houston Rockets,L,98,106,L 9,0-9,-8
10,1984-11-15,Atlanta Hawks,W,102,99,W 1,1-9,3
11,1984-11-17,New York Knicks,L,88,112,L 1,1-10,-24
12,1984-11-21,New York Knicks,L,101,109,L 2,1-11,-8
13,1984-11-23,Golden State Warriors,L,106,107,L 3,1-12,-1
14,1984-11-25,Atlanta Hawks,W,118,111,W 1,2-12,7
15,1984-11-27,Portland Trail Blazers,L,106,115,L 1,2-13,-9
16,1984-12-01,Boston Celtics,L,104,110,L 2,2-14,-6
17,1984-12-02,Boston Celtics,L,99,122,L 3,2-15,-23
18,1984-12-04,Los Angeles Lakers,L,112,116,L 4,2-16,-4
19,1984-12-08,Denver Nuggets,L,108,114,L 5,2-17,-6
20,1984-12-11,Milwaukee Bucks,L,106,120,L 6,2-18,-14
21,1984-12-12,Atlanta Hawks,L,99,116,L 7,2-19,-17
22,1984-12-15,New York Knicks,W,102,97,W 1,3-19,5
23,1984-12-18,San Antonio Spurs,W,118,110,W 2,4-19,8
24,1984-12-20,New York Knicks,L,97,112,L 1,4-20,-15
25,1984-12-22,Indiana Pacers,W,106,103,W 1,5-20,3
26,1984-12-25,Atlanta Hawks,W,109,106,W 2,6-20,3
27,1984-12-27,Chicago Bulls,L,108,112,L 1,6-21,-4
28,1984-12-29,Milwaukee Bucks,L,102,115,L 2,6-22,-13
29,1985-01-02,Detroit Pistons,L,100,108,L 3,6-23,-8
30,1985-01-03,Washington Bullets,W,100,93,W 1,7-23,7
31,1985-01-05,Phoenix Suns,W,111,106,W 2,8-23,5
32,1985-01-08,New Jersey Nets,W,107,101,W 3,9-23,6
33,1985-01-11,Milwaukee Bucks,L,117,130,L 1,9-24,-13
34,1985-01-12,Chicago Bulls,W,101,98,W 1,10-24,3
35,1985-01-14,Washington Bullets,L,91,101,L 1,10-25,-10
36,1985-01-15,Kansas City Kings,W,116,112,W 1,11-25,4
37,1985-01-17,Chicago Bulls,L,93,98,L 1,11-26,-5
38,1985-01-19,Seattle SuperSonics,L,105,106,L 2,11-27,-1
39,1985-01-21,Washington Bullets,L,115,128,L 3,11-28,-13
40,1985-01-22,Philadelphia 76ers,L,100,101,L 4,11-29,-1
41,1985-01-24,Utah Jazz,W,110,109,W 1,12-29,1
42,1985-01-26,Denver Nuggets,L,127,144,L 1,12-30,-17
43,1985-01-29,Los Angeles Clippers,W,110,94,W 1,13-30,16
44,1985-01-30,Indiana Pacers,L,115,120,L 1,13-31,-5
45,1985-02-01,Atlanta Hawks,L,108,126,L 2,13-32,-18
46,1985-02-02,Kansas City Kings,W,124,106,W 1,14-32,18
47,1985-02-04,Washington Bullets,W,121,112,W 2,15-32,9
48,1985-02-06,Boston Celtics,L,108,113,L 1,15-33,-5
49,1985-02-07,Chicago Bulls,W,108,99,W 1,16-33,9
50,1985-02-12,Dallas Mavericks,L,112,131,L 1,16-34,-19
51,1985-02-13,New Jersey Nets,L,105,112,L 2,16-35,-7
52,1985-02-15,Philadelphia 76ers,W,112,107,W 1,17-35,5
53,1985-02-16,Houston Rockets,L,115,122,L 1,17-36,-7
54,1985-02-18,Philadelphia 76ers,W,120,113,W 1,18-36,7
55,1985-02-20,Indiana Pacers,W,102,92,W 2,19-36,10
56,1985-02-22,Utah Jazz,L,98,102,L 1,19-37,-4
57,1985-02-23,Milwaukee Bucks,W,128,106,W 1,20-37,22
58,1985-02-26,Chicago Bulls,W,123,118,W 2,21-37,5
59,1985-02-28,Seattle SuperSonics,W,120,95,W 3,22-37,25
60,1985-03-01,Portland Trail Blazers,W,111,103,W 4,23-37,8
61,1985-03-04,Golden State Warriors,W,108,104,W 5,24-37,4
62,1985-03-06,Los Angeles Clippers,W,114,112,W 6,25-37,2
63,1985-03-09,Los Angeles Lakers,L,106,133,L 1,25-38,-27
64,1985-03-11,Indiana Pacers,W,122,110,W 1,26-38,12
65,1985-03-13,Milwaukee Bucks,L,93,128,L 1,26-39,-35
66,1985-03-15,Boston Celtics,L,96,119,L 2,26-40,-23
67,1985-03-16,Dallas Mavericks,W,135,128,W 1,27-40,7
68,1985-03-19,Philadelphia 76ers,W,116,89,W 2,28-40,27
69,1985-03-20,New Jersey Nets,L,108,128,L 1,28-41,-20
70,1985-03-22,Boston Celtics,L,117,129,L 2,28-42,-12
