G,Date,Opponent,Result,Tm,Opp,Streak,Record,Margin
1,1981-10-31,Houston Rockets,W,125,110,W 1,1-0,15
2,1981-11-04,Kansas City Kings,L,128,129,L 1,1-1,-1
3,1981-11-06,Chicago Bulls,L,93,114,L 2,1-2,-21
4,1981-11-07,Milwaukee Bucks,L,102,105,L 3,1-3,-3
5,1981-11-10,Utah Jazz,L,97,106,L 4,1-4,-9
6,1981-11-12,Portland Trail Blazers,W,122,115,W 1,2-4,7
7,1981-11-14,Indiana Pacers,L,114,123,L 1,2-5,-9
8,1981-11-18,Denver Nuggets,L,128,133,L 2,2-6,-5
9,1981-11-19,Golden State Warriors,L,100,105,L 3,2-7,-5
10,1981-11-21,Los Angeles Lakers,L,117,119,L 4,2-8,-2
11,1981-11-24,Chicago Bulls,L,102,109,L 5,2-9,-7
12,1981-11-25,Utah Jazz,L,100,102,L 6,2-10,-2
13,1981-11-27,Los Angeles Lakers,W,138,129,W 1,3-10,9
14,1981-11-28,Seattle SuperSonics,W,122,120,W 2,4-10,2
15,1981-12-01,Phoenix Suns,L,94,117,L 1,4-11,-23
16,1981-12-03,Dallas Mavericks,W,113,111,W 1,5-11,2
17,1981-12-05,Golden State Warriors,L,113,138,L 1,5-12,-25
18,1981-12-08,Phoenix Suns,W,121,110,W 1,6-12,11
19,1981-12-11,Washington Bullets,L,102,106,L 1,6-13,-4
20,1981-12-13,Seattle SuperSonics,L,74,98,L 2,6-14,-24
21,1981-12-15,Portland Trail Blazers,L,101,118,L 3,6-15,-17
22,1981-12-17,Seattle SuperSonics,L,92,106,L 4,6-16,-14
23,1981-12-19,Los Angeles Lakers,L,100,106,L 5,6-17,-6
24,1981-12-23,San Antonio Spurs,L,109,114,L 6,6-18,-5
25,1981-12-26,Portland Trail Blazers,L,116,128,L 7,6-19,-12
26,1981-12-27,Los Angeles Lakers,L,117,139,L 8,6-20,-22
27,1981-12-29,San Antonio Spurs,L,107,119,L 9,6-21,-12
28,1981-12-30,Atlanta Hawks,W,94,91,W 1,7-21,3
29,1982-01-02,Houston Rockets,L,101,108,L 1,7-22,-7
30,1982-01-05,Kansas City Kings,W,112,104,W 1,8-22,8
