G,Date,Opponent,Result,Tm,Opp,Streak,Record,Margin
1,1991-11-01,Charlotte Hornets,W,111,108,W 1,1-0,3
2,1991-11-02,Washington Bullets,L,118,126,L 1,1-1,-8
3,1991-11-05,Miami Heat,W,93,89,W 1,2-1,4
4,1991-11-06,Chicago Bulls,L,113,132,L 1,2-2,-19
5,1991-11-08,Atlanta Hawks,L,95,100,L 2,2-3,-5
6,1991-11-10,Portland Trail Blazers,L,90,116,L 3,2-4,-26
7,1991-11-12,Sacramento Kings,W,126,103,W 1,3-4,23
8,1991-11-13,Phoenix Suns,W,117,111,W 2,4-4,6
9,1991-11-15,Philadelphia 76ers,W,122,97,W 3,5-4,25
10,1991-11-16,Charlotte Hornets,L,109,118,L 1,5-5,-9
11,1991-11-20,Indiana Pacers,W,116,101,W 1,6-5,15
12,1991-11-23,New Jersey Nets,W,125,107,W 2,7-5,18
13,1991-11-25,Washington Bullets,W,121,108,W 3,8-5,13
14,1991-11-27,Orlando Magic,W,101,92,W 4,9-5,9
15,1991-11-29,Los Angeles Lakers,W,114,91,W 5,10-5,23
16,1991-11-30,Atlanta Hawks,L,102,129,L 1,10-6,-27
17,1991-12-04,Miami Heat,W,124,97,W 1,11-6,27
18,1991-12-06,New York Knicks,W,103,92,W 2,12-6,11
19,1991-12-09,Denver Nuggets,W,132,94,W 3,13-6,38
20,1991-12-13,Seattle SuperSonics,W,117,97,W 4,14-6,20
21,1991-12-14,New York Knicks,L,101,111,L 1,14-7,-10
22,1991-12-17,Orlando Magic,W,105,98,W 1,15-7,7
23,1991-12-18,Milwaukee Bucks,W,131,117,W 2,16-7,14
24,1991-12-20,Utah Jazz,W,112,101,W 3,17-7,11
25,1991-12-21,Miami Heat,L,101,112,L 1,17-8,-11
26,1991-12-25,Chicago Bulls,L,99,121,L 2,17-9,-22
27,1991-12-27,Seattle SuperSonics,W,110,87,W 1,18-9,23
28,1991-12-28,Denver Nuggets,L,90,97,L 1,18-10,-7
29,1991-12-30,Los Angeles Clippers,W,97,86,W 1,19-10,11
30,1992-01-03,Cleveland Cavaliers,L,100,111,L 1,19-11,-11
31,1992-01-04,Minnesota Timberwolves,L,96,100,L 2,19-12,-4
