G,Date,Opponent,Result,Tm,Opp,Streak,Record,Margin
1,1999-11-02,Detroit Pistons,W,128,122,W 1,1-0,6
2,1999-11-04,Toronto Raptors,L,86,97,L 1,1-1,-11
3,1999-11-05,Chicago Bulls,W,105,87,W 1,2-1,18
4,1999-11-09,Indiana Pacers,W,113,101,W 2,3-1,12
5,1999-11-11,Dallas Mavericks,W,128,105,W 3,4-1,23
6,1999-11-12,Washington Wizards,W,104,95,W 4,5-1,9
7,1999-11-14,New York Knicks,W,94,88,W 5,6-1,6
8,1999-11-16,Portland Trail Blazers,L,96,101,L 1,6-2,-5
9,1999-11-17,Philadelphia 76ers,W,98,93,W 1,7-2,5
10,1999-11-20,Boston Celtics,W,110,92,W 2,8-2,18
11,1999-11-23,Atlanta Hawks,L,106,113,L 1,8-3,-7
12,1999-11-24,Atlanta Hawks,W,93,91,W 1,9-3,2
13,1999-11-27,Washington Wizards,W,89,86,W 2,10-3,3
14,1999-11-29,Sacramento Kings,W,98,88,W 3,11-3,10
15,1999-12-01,Philadelphia 76ers,W,90,83,W 4,12-3,7
16,1999-12-03,Boston Celtics,L,84,96,L 1,12-4,-12
17,1999-12-06,Los Angeles Clippers,W,99,91,W 1,13-4,8
18,1999-12-07,Portland Trail Blazers,W,86,76,W 2,14-4,10
19,1999-12-10,Sacramento Kings,W,107,97,W 3,15-4,10
20,1999-12-11,Seattle SuperSonics,L,88,92,L 1,15-5,-4
21,1999-12-14,Golden State Warriors,L,97,102,L 2,15-6,-5
22,1999-12-16,Milwaukee Bucks,L,95,96,L 3,15-7,-1
23,1999-12-18,Charlotte Hornets,L,89,106,L 4,15-8,-17
24,1999-12-20,Dallas Mavericks,W,92,89,W 1,16-8,3
25,1999-12-22,Utah Jazz,W,74,72,W 2,17-8,2
26,1999-12-26,Milwaukee Bucks,L,85,93,L 1,17-9,-8
27,1999-12-28,Minnesota Timberwolves,W,89,78,W 1,18-9,11
28,1999-12-29,Orlando Magic,W,109,106,W 2,19-9,3
29,2000-01-02,Orlando Magic,W,111,103,W 3,20-9,8
30,2000-01-04,Vancouver Grizzlies,L,87,91,L 1,20-10,-4
31,2000-01-06,Houston Rockets,W,111,99,W 1,21-10,12
32,2000-01-08,New Jersey Nets,L,89,90,L 1,21-11,-1
33,2000-01-11,Minnesota Timberwolves,W,116,106,W 1,22-11,10
34,2000-01-13,Utah Jazz,L,83,93,L 1,22-12,-10
35,2000-01-14,Denver Nuggets,W,92,87,W 1,23-12,5
36,2000-01-16,Vancouver Grizzlies,W,94,83,W 2,24-12,11
37,2000-01-18,Chicago Bulls,L,85,92,L 1,24-13,-7
38,2000-01-21,Atlanta Hawks,W,101,79,W 1,25-13,22
39,2000-01-23,Houston Rockets,L,88,101,L 1,25-14,-13
40,2000-01-25,Boston Celtics,W,115,89,W 1,26-14,26
41,2000-01-28,Toronto Raptors,L,93,108,L 1,26-15,-15
42,2000-01-29,Indiana Pacers,L,84,94,L 2,26-16,-10
43,2000-01-31,Detroit Pistons,W,104,82,W 1,27-16,22
44,2000-02-02,Boston Celtics,W,105,103,W 2,28-16,2
45,2000-02-04,Washington Wizards,W,99,92,W 3,29-16,7
46,2000-02-06,New York Knicks,L,80,94,L 1,29-17,-14
47,2000-02-09,Golden State Warriors,W,115,100,W 1,30-17,15
48,2000-02-15,Los Angeles Clippers,W,107,88,W 2,31-17,19
49,2000-02-17,Chicago Bulls,L,76,83,L 1,31-18,-7
50,2000-02-18,New Jersey Nets,L,84,91,L 2,31-19,-7
51,2000-02-20,Charlotte Hornets,W,85,80,W 1,32-19,5
52,2000-02-21,Detroit Pistons,L,87,95,L 1,32-20,-8
