G,Date,Opponent,Result,Tm,Opp,Streak,Record,Margin
1,1990-11-02,Dallas Mavericks,W,98,85,W 1,1-0,13
2,1990-11-03,Milwaukee Bucks,L,93,111,L 1,1-1,-18
3,1990-11-06,Indiana Pacers,L,96,98,L 2,1-2,-2
4,1990-11-07,Chicago Bulls,L,91,96,L 3,1-3,-5
5,1990-11-09,Charlotte Hornets,W,106,77,W 1,2-3,29
6,1990-11-11,Orlando Magic,W,108,81,W 2,3-3,27
7,1990-11-13,Houston Rockets,L,88,90,L 1,3-4,-2
8,1990-11-15,Denver Nuggets,L,108,121,L 2,3-5,-13
9,1990-11-18,Utah Jazz,L,94,103,L 3,3-6,-9
10,1990-11-20,Dallas Mavericks,W,92,91,W 1,4-6,1
11,1990-11-21,San Antonio Spurs,L,100,114,L 1,4-7,-14
12,1990-11-25,Houston Rockets,L,91,107,L 2,4-8,-16
13,1990-11-27,Sacramento Kings,W,89,80,W 1,5-8,9
14,1990-11-29,Portland Trail Blazers,L,92,107,L 1,5-9,-15
15,1990-11-30,Utah Jazz,L,79,96,L 2,5-10,-17
16,1990-12-02,Los Angeles Clippers,L,77,102,L 3,5-11,-25
17,1990-12-04,Indiana Pacers,W,83,81,W 1,6-11,2
18,1990-12-06,Los Angeles Lakers,L,73,83,L 1,6-12,-10
19,1990-12-11,Los Angeles Clippers,W,101,95,W 1,7-12,6
20,1990-12-13,New York Knicks,L,76,87,L 1,7-13,-11
21,1990-12-15,San Antonio Spurs,L,74,90,L 2,7-14,-16
22,1990-12-18,Sacramento Kings,L,99,108,L 3,7-15,-9
23,1990-12-19,Phoenix Suns,L,96,112,L 4,7-16,-16
24,1990-12-22,Golden State Warriors,L,102,115,L 5,7-17,-13
25,1990-12-23,Los Angeles Lakers,L,94,118,L 6,7-18,-24
26,1990-12-28,Detroit Pistons,L,85,97,L 7,7-19,-12
27,1990-12-30,Seattle SuperSonics,W,126,106,W 1,8-19,20
28,1991-01-02,Dallas Mavericks,W,115,95,W 2,9-19,20
29,1991-01-04,Washington Bullets,L,100,111,L 1,9-20,-11
30,1991-01-05,Atlanta Hawks,L,112,117,L 2,9-21,-5
31,1991-01-07,Phoenix Suns,L,106,119,L 3,9-22,-13
32,1991-01-09,Orlando Magic,W,111,103,W 1,10-22,8
33,1991-01-11,Miami Heat,W,108,107,W 2,11-22,1
34,1991-01-15,Portland Trail Blazers,L,117,132,L 1,11-23,-15
35,1991-01-16,New York Knicks,W,93,89,W 1,12-23,4
36,1991-01-19,Golden State Warriors,W,121,113,W 2,13-23,8
37,1991-01-21,Denver Nuggets,L,110,115,L 1,13-24,-5
38,1991-01-24,Houston Rockets,L,94,118,L 2,13-25,-24
39,1991-01-26,San Antonio Spurs,L,105,112,L 3,13-26,-7
40,1991-01-28,Boston Celtics,L,87,108,L 4,13-27,-21
41,1991-01-30,Sacramento Kings,W,95,86,W 1,14-27,9
42,1991-02-02,Cleveland Cavaliers,L,110,113,L 1,14-28,-3
43,1991-02-03,Philadelphia 76ers,W,110,102,W 1,15-28,8
44,1991-02-05,Utah Jazz,W,94,93,W 2,16-28,1
45,1991-02-07,Orlando Magic,L,103,108,L 1,16-29,-5
46,1991-02-12,Golden State Warriors,L,105,126,L 2,16-30,-21
47,1991-02-13,Los Angeles Lakers,L,106,120,L 3,16-31,-14
48,1991-02-15,Los Angeles Clippers,L,107,124,L 4,16-32,-17
49,1991-02-16,Utah Jazz,L,107,115,L 5,16-33,-8
50,1991-02-18,Denver Nuggets,W,128,114,W 1,17-33,14
51,1991-02-20,Golden State Warriors,L,105,108,L 1,17-34,-3
52,1991-02-22,Orlando Magic,L,101,103,L 2,17-35,-2
53,1991-02-24,Houston Rockets,L,91,100,L 3,17-36,-9
54,1991-02-26,Dallas Mavericks,W,100,94,W 1,18-36,6
55,1991-02-27,Boston Celtics,L,111,116,L 1,18-37,-5
56,1991-03-02,Los Angeles Clippers,L,102,104,L 2,18-38,-2
57,1991-03-05,Los Angeles Lakers,W,94,85,W 1,19-38,9
58,1991-03-07,Seattle SuperSonics,L,86,91,L 1,19-39,-5
59,1991-03-10,Phoenix Suns,L,109,123,L 2,19-40,-14
60,1991-03-12,Chicago Bulls,L,99,131,L 3,19-41,-32
61,1991-03-14,Denver Nuggets,L,105,112,L 4,19-42,-7
62,1991-03-15,Seattle SuperSonics,W,100,96,W 1,20-42,4
63,1991-03-17,Miami Heat,W,90,87,W 2,21-42,3
64,1991-03-19,Houston Rockets,L,85,98,L 1,21-43,-13
65,1991-03-20,New Jersey Nets,L,111,118,L 2,21-44,-7
