G,Date,Opponent,Result,Tm,Opp,Streak,Record,Margin
1,1986-10-31,Phoenix Suns,L,123,127,L 1,0-1,-4
2,1986-11-01,Denver Nuggets,W,131,109,W 1,1-1,22
3,1986-11-03,New York Knicks,W,104,95,W 2,2-1,9
4,1986-11-05,Portland Trail Blazers,W,102,92,W 3,3-1,10
5,1986-11-07,Cleveland Cavaliers,L,114,115,L 1,3-2,-1
6,1986-11-11,Portland Trail Blazers,L,108,126,L 2,3-3,-18
7,1986-11-13,Philadelphia 76ers,W,112,104,W 1,4-3,8
8,1986-11-15,Seattle SuperSonics,L,121,127,L 1,4-4,-6
9,1986-11-18,Milwaukee Bucks,L,85,111,L 2,4-5,-26
10,1986-11-19,Cleveland Cavaliers,W,112,104,W 1,5-5,8
11,1986-11-21,Boston Celtics,L,120,135,L 1,5-6,-15
12,1986-11-22,New York Knicks,W,97,93,W 1,6-6,4
13,1986-11-25,Utah Jazz,W,111,106,W 2,7-6,5
14,1986-11-28,Sacramento Kings,W,103,97,W 3,8-6,6
15,1986-11-29,Chicago Bulls,W,113,106,W 4,9-6,7
16,1986-12-02,Houston Rockets,W,104,99,W 5,10-6,5
17,1986-12-04,Los Angeles Lakers,W,116,106,W 6,11-6,10
18,1986-12-06,Dallas Mavericks,L,104,109,L 1,11-7,-5
19,1986-12-07,Los Angeles Lakers,L,100,132,L 2,11-8,-32
20,1986-12-09,Phoenix Suns,L,94,109,L 3,11-9,-15
21,1986-12-11,Houston Rockets,W,111,104,W 1,12-9,7
22,1986-12-13,San Antonio Spurs,W,117,102,W 2,13-9,15
23,1986-12-16,Los Angeles Clippers,W,119,117,W 3,14-9,2
24,1986-12-18,Washington Bullets,L,110,128,L 1,14-10,-18
25,1986-12-20,Denver Nuggets,L,112,128,L 2,14-11,-16
26,1986-12-21,Seattle SuperSonics,W,121,112,W 1,15-11,9
27,1986-12-23,Portland Trail Blazers,W,112,111,W 2,16-11,1
28,1986-12-26,Detroit Pistons,L,106,121,L 1,16-12,-15
29,1986-12-27,Atlanta Hawks,L,108,119,L 2,16-13,-11
30,1986-12-29,Washington Bullets,L,105,125,L 3,16-14,-20
31,1986-12-30,Chicago Bulls,W,102,99,W 1,17-14,3
32,1987-01-02,Sacramento Kings,W,115,109,W 2,18-14,6
33,1987-01-04,Phoenix Suns,L,101,104,L 1,18-15,-3
34,1987-01-06,Houston Rockets,W,118,100,W 1,19-15,18
35,1987-01-08,Seattle SuperSonics,L,108,115,L 1,19-16,-7
36,1987-01-10,Los Angeles Lakers,W,124,109,W 1,20-16,15
37,1987-01-13,San Antonio Spurs,W,111,109,W 2,21-16,2
38,1987-01-15,Los Angeles Lakers,L,109,129,L 1,21-17,-20
39,1987-01-16,Los Angeles Clippers,W,118,106,W 1,22-17,12
40,1987-01-18,Portland Trail Blazers,W,116,103,W 2,23-17,13
41,1987-01-20,Sacramento Kings,L,114,123,L 1,23-18,-9
42,1987-01-21,Denver Nuggets,L,112,129,L 2,23-19,-17
43,1987-01-23,Utah Jazz,L,100,123,L 3,23-20,-23
44,1987-01-27,Milwaukee Bucks,L,115,119,L 4,23-21,-4
45,1987-01-28,Phoenix Suns,L,104,131,L 5,23-22,-27
46,1987-01-30,Seattle SuperSonics,W,127,119,W 1,24-22,8
47,1987-02-01,New Jersey Nets,W,150,147,W 2,25-22,3
48,1987-02-03,San Antonio Spurs,L,103,111,L 1,25-23,-8
49,1987-02-05,Houston Rockets,L,110,120,L 2,25-24,-10
50,1987-02-10,Indiana Pacers,L,125,126,L 3,25-25,-1
51,1987-02-12,Boston Celtics,L,112,134,L 4,25-26,-22
52,1987-02-14,Atlanta Hawks,W,103,96,W 1,26-26,7
53,1987-02-16,Indiana Pacers,L,93,112,L 1,26-27,-19
54,1987-02-18,Philadelphia 76ers,L,103,114,L 2,26-28,-11
55,1987-02-19,New Jersey Nets,W,110,106,W 1,27-28,4
56,1987-02-21,Dallas Mavericks,L,111,122,L 1,27-29,-11
57,1987-02-23,Dallas Mavericks,L,95,121,L 2,27-30,-26
58,1987-02-26,Los Angeles Clippers,W,129,108,W 1,28-30,21
