G,Date,Opponent,Result,Tm,Opp,Streak,Record,Margin
1,1981-10-30,Phoenix Suns,W,103,95,W 1,1-0,8
2,1981-11-01,Seattle SuperSonics,W,104,94,W 2,2-0,10
3,1981-11-03,Los Angeles Lakers,W,102,100,W 3,3-0,2
4,1981-11-04,Golden State Warriors,W,109,108,W 4,4-0,1
5,1981-11-06,Utah Jazz,W,119,109,W 5,5-0,10
6,1981-11-08,Denver Nuggets,W,120,116,W 6,6-0,4
7,1981-11-10,Dallas Mavericks,W,117,95,W 7,7-0,22
8,1981-11-12,San Diego Clippers,L,115,122,L 1,7-1,-7
9,1981-11-13,Los Angeles Lakers,L,115,119,L 2,7-2,-4
10,1981-11-15,San Antonio Spurs,L,105,110,L 3,7-3,-5
11,1981-11-20,New Jersey Nets,W,106,86,W 1,8-3,20
12,1981-11-25,Seattle SuperSonics,L,103,110,L 1,8-4,-7
13,1981-11-27,Utah Jazz,W,103,93,W 1,9-4,10
14,1981-11-29,Chicago Bulls,W,114,109,W 2,10-4,5
15,1981-12-01,Denver Nuggets,W,121,113,W 3,11-4,8
16,1981-12-02,Kansas City Kings,W,112,107,W 4,12-4,5
17,1981-12-04,San Antonio Spurs,L,111,127,L 1,12-5,-16
18,1981-12-05,Houston Rockets,L,98,110,L 2,12-6,-12
19,1981-12-08,Golden State Warriors,L,108,122,L 3,12-7,-14
20,1981-12-10,Phoenix Suns,L,110,117,L 4,12-8,-7
21,1981-12-11,Los Angeles Lakers,L,116,124,L 5,12-9,-8
22,1981-12-13,Detroit Pistons,W,105,99,W 1,13-9,6
23,1981-12-15,San Diego Clippers,W,118,101,W 2,14-9,17
24,1981-12-19,Dallas Mavericks,L,95,102,L 1,14-10,-7
25,1981-12-22,Los Angeles Lakers,L,110,124,L 2,14-11,-14
26,1981-12-25,Seattle SuperSonics,W,99,94,W 1,15-11,5
27,1981-12-26,San Diego Clippers,W,128,116,W 2,16-11,12
28,1981-12-30,Phoenix Suns,L,112,113,L 1,16-12,-1
29,1982-01-01,Philadelphia 76ers,L,105,120,L 2,16-13,-15
30,1982-01-03,Kansas City Kings,W,127,116,W 1,17-13,11
31,1982-01-05,San Antonio Spurs,W,115,110,W 2,18-13,5
32,1982-01-08,Denver Nuggets,L,121,124,L 1,18-14,-3
33,1982-01-10,Houston Rockets,L,109,111,L 2,18-15,-2
34,1982-01-12,Indiana Pacers,W,105,93,W 1,19-15,12
35,1982-01-14,Houston Rockets,W,111,100,W 2,20-15,11
36,1982-01-16,Dallas Mavericks,W,110,103,W 3,21-15,7
37,1982-01-19,Atlanta Hawks,L,101,112,L 1,21-16,-11
38,1982-01-20,Philadelphia 76ers,L,110,115,L 2,21-17,-5
39,1982-01-22,Washington Bullets,L,97,110,L 3,21-18,-13
40,1982-01-24,Boston Celtics,W,123,119,W 1,22-18,4
41,1982-01-28,San Diego Clippers,W,96,93,W 2,23-18,3
42,1982-02-02,Kansas City Kings,W,102,97,W 3,24-18,5
43,1982-02-03,Utah Jazz,L,118,122,L 1,24-19,-4
44,1982-02-05,Utah Jazz,W,121,100,W 1,25-19,21
45,1982-02-07,New York Knicks,W,100,98,W 2,26-19,2
46,1982-02-10,Cleveland Cavaliers,W,105,91,W 3,27-19,14
47,1982-02-11,Milwaukee Bucks,L,105,116,L 1,27-20,-11
48,1982-02-13,Detroit Pistons,W,128,120,W 1,28-20,8
49,1982-02-14,Indiana Pacers,L,91,107,L 1,28-21,-16
50,1982-02-16,Washington Bullets,L,97,100,L 2,28-22,-3
51,1982-02-19,Boston Celtics,L,117,127,L 3,28-23,-10
52,1982-02-21,Atlanta Hawks,L,97,109,L 4,28-24,-12
53,1982-02-23,Chicago Bulls,L,122,123,L 5,28-25,-1
54,1982-02-24,Kansas City Kings,W,123,111,W 1,29-25,12
55,1982-02-26,New Jersey Nets,L,106,110,L 1,29-26,-4
56,1982-02-27,New York Knicks,L,105,107,L 2,29-27,-2
57,1982-03-02,Phoenix Suns,W,119,108,W 1,30-27,11
58,1982-03-05,Cleveland Cavaliers,L,110,111,L 1,30-28,-1
59,1982-03-07,Golden State Warriors,W,106,102,W 1,31-28,4
60,1982-03-10,Dallas Mavericks,L,102,104,L 1,31-29,-2
61,1982-03-12,San Antonio Spurs,W,112,108,W 1,32-29,4
62,1982-03-13,Houston Rockets,L,107,112,L 1,32-30,-5
63,1982-03-16,Los Angeles Lakers,L,108,120,L 2,32-31,-12
64,1982-03-18,Golden State Warriors,W,109,95,W 1,33-31,14
65,1982-03-19,Utah Jazz,W,131,129,W 2,34-31,2
66,1982-03-21,Dallas Mavericks,W,109,101,W 3,35-31,8
67,1982-03-23,Milwaukee Bucks,L,104,109,L 1,35-32,-5
68,1982-03-25,Houston Rockets,L,95,108,L 2,35-33,-13
69,1982-03-26,Golden State Warriors,L,89,102,L 3,35-34,-13
70,1982-03-28,Seattle SuperSonics,L,101,109,L 4,35-35,-8
71,1982-03-30,Kansas City Kings,W,109,99,W 1,36-35,10
72,1982-04-01,San Antonio Spurs,W,109,105,W 2,37-35,4
73,1982-04-02,Denver Nuggets,L,121,127,L 1,37-36,-6
74,1982-04-04,Los Angeles Lakers,L,111,129,L 2,37-37,-18
75,1982-04-06,Denver Nuggets,W,136,122,W 1,38-37,14
76,1982-04-08,Phoenix Suns,W,106,104,W 2,39-37,2
77,1982-04-09,San Diego Clippers,W,124,104,W 3,40-37,20
78,1982-04-11,Golden State Warriors,W,116,106,W 4,41-37,10
79,1982-04-13,Seattle SuperSonics,L,86,88,L 1,41-38,-2
80,1982-04-15,San Diego Clippers,L,123,129,L 2,41-39,-6
81,1982-04-16,Phoenix Suns,L,99,113,L 3,41-40,-14
82,1982-04-18,Seattle SuperSonics,W,119,114,W 1,42-40,5
