G,Date,Opponent,Result,Tm,Opp,Streak,Record,Margin
1,1979-10-12,Cleveland Cavaliers,W,102,95,W 1,1-0,7
2,1979-10-16,Indiana Pacers,L,100,113,L 1,1-1,-13
3,1979-10-17,Philadelphia 76ers,L,88,113,L 2,1-2,-25
4,1979-10-19,New York Knicks,L,106,111,L 3,1-3,-5
5,1979-10-23,Chicago Bulls,L,103,108,L 4,1-4,-5
6,1979-10-26,Atlanta Hawks,L,90,94,L 5,1-5,-4
7,1979-10-27,New York Knicks,L,92,94,L 6,1-6,-2
8,1979-10-28,Houston Rockets,W,120,115,W 1,2-6,5
9,1979-10-31,Boston Celtics,L,79,116,L 1,2-7,-37
10,1979-11-02,Indiana Pacers,W,115,93,W 1,3-7,22
11,1979-11-03,Atlanta Hawks,L,107,110,L 1,3-8,-3
12,1979-11-04,Kansas City Kings,W,101,98,W 1,4-8,3
13,1979-11-06,San Antonio Spurs,L,95,108,L 1,4-9,-13
14,1979-11-07,Houston Rockets,L,101,106,L 2,4-10,-5
15,1979-11-13,Atlanta Hawks,W,101,82,W 1,5-10,19
16,1979-11-16,Washington Bullets,L,91,92,L 1,5-11,-1
17,1979-11-17,Detroit Pistons,W,98,93,W 1,6-11,5
18,1979-11-18,San Antonio Spurs,W,107,105,W 2,7-11,2
19,1979-11-21,Boston Celtics,L,103,111,L 1,7-12,-8
20,1979-11-22,Milwaukee Bucks,L,109,117,L 2,7-13,-8
21,1979-11-24,Philadelphia 76ers,L,82,91,L 3,7-14,-9
22,1979-11-25,Cleveland Cavaliers,L,103,112,L 4,7-15,-9
23,1979-11-27,Milwaukee Bucks,W,118,93,W 1,8-15,25
24,1979-11-28,Detroit Pistons,W,98,89,W 2,9-15,9
25,1979-11-30,Denver Nuggets,W,127,118,W 3,10-15,9
26,1979-12-01,Washington Bullets,L,100,104,L 1,10-16,-4
27,1979-12-05,Phoenix Suns,W,115,100,W 1,11-16,15
28,1979-12-09,Atlanta Hawks,L,85,122,L 1,11-17,-37
29,1979-12-12,Boston Celtics,L,102,116,L 2,11-18,-14
30,1979-12-14,New York Knicks,W,118,105,W 1,12-18,13
31,1979-12-15,Cleveland Cavaliers,L,111,117,L 1,12-19,-6
32,1979-12-16,Boston Celtics,L,112,115,L 2,12-20,-3
33,1979-12-19,Seattle SuperSonics,W,122,114,W 1,13-20,8
34,1979-12-21,Portland Trail Blazers,L,97,100,L 1,13-21,-3
35,1979-12-22,Golden State Warriors,L,101,107,L 2,13-22,-6
36,1979-12-25,New York Knicks,L,102,131,L 3,13-23,-29
37,1979-12-26,Washington Bullets,W,116,104,W 1,14-23,12
38,1979-12-28,Indiana Pacers,W,116,101,W 2,15-23,15
39,1980-01-02,San Diego Clippers,L,97,103,L 1,15-24,-6
40,1980-01-03,Atlanta Hawks,W,126,119,W 1,16-24,7
41,1980-01-04,Houston Rockets,W,104,101,W 2,17-24,3
42,1980-01-06,Cleveland Cavaliers,W,108,100,W 3,18-24,8
43,1980-01-09,Philadelphia 76ers,L,105,108,L 1,18-25,-3
44,1980-01-11,Portland Trail Blazers,L,107,128,L 2,18-26,-21
45,1980-01-13,Kansas City Kings,L,101,120,L 3,18-27,-19
46,1980-01-15,San Antonio Spurs,L,119,123,L 4,18-28,-4
47,1980-01-16,Houston Rockets,W,122,112,W 1,19-28,10
48,1980-01-18,Philadelphia 76ers,L,105,112,L 1,19-29,-7
49,1980-01-23,Cleveland Cavaliers,W,117,103,W 1,20-29,14
50,1980-01-24,Washington Bullets,W,98,87,W 2,21-29,11
51,1980-01-25,Detroit Pistons,L,116,119,L 1,21-30,-3
52,1980-01-27,Chicago Bulls,W,128,127,W 1,22-30,1
53,1980-01-30,Utah Jazz,L,100,102,L 1,22-31,-2
54,1980-01-31,Denver Nuggets,L,126,127,L 2,22-32,-1
55,1980-02-05,San Antonio Spurs,W,123,115,W 1,23-32,8
56,1980-02-06,Houston Rockets,L,114,115,L 1,23-33,-1
57,1980-02-08,Los Angeles Lakers,L,120,125,L 2,23-34,-5
58,1980-02-10,Seattle SuperSonics,L,107,122,L 3,23-35,-15
59,1980-02-13,Indiana Pacers,W,98,96,W 1,24-35,2
60,1980-02-14,Utah Jazz,W,137,96,W 2,25-35,41
61,1980-02-17,Phoenix Suns,L,98,128,L 1,25-36,-30
62,1980-02-19,San Diego Clippers,W,123,113,W 1,26-36,10
63,1980-02-22,Los Angeles Lakers,L,110,132,L 1,26-37,-22
64,1980-02-24,San Antonio Spurs,W,129,123,W 1,27-37,6
65,1980-02-27,Golden State Warriors,L,120,133,L 1,27-38,-13
66,1980-02-29,Detroit Pistons,L,128,137,L 2,27-39,-9
67,1980-03-01,New York Knicks,L,108,115,L 3,27-40,-7
68,1980-03-02,New York Knicks,W,113,96,W 1,28-40,17
69,1980-03-04,Indiana Pacers,W,114,109,W 2,29-40,5
70,1980-03-06,Washington Bullets,W,122,96,W 3,30-40,26
71,1980-03-07,Houston Rockets,L,110,111,L 1,30-41,-1
72,1980-03-09,Detroit Pistons,W,140,100,W 1,31-41,40
73,1980-03-11,Cleveland Cavaliers,L,119,122,L 1,31-42,-3
74,1980-03-12,Detroit Pistons,W,137,119,W 1,32-42,18
75,1980-03-16,San Antonio Spurs,L,107,120,L 1,32-43,-13
76,1980-03-17,Boston Celtics,L,92,117,L 2,32-44,-25
77,1980-03-19,Indiana Pacers,L,112,125,L 3,32-45,-13
78,1980-03-21,Philadelphia 76ers,L,99,108,L 4,32-46,-9
79,1980-03-23,Boston Celtics,W,101,96,W 1,33-46,5
80,1980-03-27,Atlanta Hawks,L,100,117,L 1,33-47,-17
81,1980-03-28,Philadelphia 76ers,W,99,92,W 1,34-47,7
82,1980-03-30,Washington Bullets,L,87,93,L 1,34-48,-6
