G,Date,Opponent,Result,Tm,Opp,Streak,Record,Margin
1,2018-10-18,Los Angeles Lakers,W,128,119,W 1,1-0,9
2,2018-10-20,San Antonio Spurs,W,121,108,W 2,2-0,13
3,2018-10-22,Washington Wizards,L,124,125,L 1,2-1,-1
4,2018-10-25,Orlando Magic,W,128,114,W 1,3-1,14
5,2018-10-27,Miami Heat,L,111,120,L 1,3-2,-9
6,2018-10-29,Indiana Pacers,W,103,93,W 1,4-2,10
7,2018-10-30,Houston Rockets,W,104,85,W 2,5-2,19
8,2018-11-01,New Orleans Pelicans,W,132,119,W 3,6-2,13
9,2018-11-03,Los Angeles Lakers,L,110,114,L 1,6-3,-4
10,2018-11-04,Minnesota Timberwolves,W,111,81,W 1,7-3,30
11,2018-11-06,Milwaukee Bucks,W,118,103,W 2,8-3,15
12,2018-11-08,Los Angeles Clippers,W,116,105,W 3,9-3,11
13,2018-11-11,Boston Celtics,W,100,94,W 4,10-3,6
14,2018-11-14,Los Angeles Lakers,L,117,126,L 1,10-4,-9
15,2018-11-16,Minnesota Timberwolves,L,96,112,L 2,10-5,-16
16,2018-11-18,Washington Wizards,W,119,109,W 1,11-5,10
17,2018-11-20,New York Knicks,W,118,114,W 2,12-5,4
18,2018-11-21,Milwaukee Bucks,L,100,143,L 1,12-6,-43
19,2018-11-23,Golden State Warriors,L,97,125,L 2,12-7,-28
20,2018-11-25,Los Angeles Clippers,L,100,104,L 3,12-8,-4
21,2018-11-28,Orlando Magic,W,115,112,W 1,13-8,3
22,2018-11-30,Denver Nuggets,L,112,113,L 1,13-9,-1
23,2018-12-02,San Antonio Spurs,L,118,131,L 2,13-10,-13
24,2018-12-04,Dallas Mavericks,L,102,111,L 3,13-11,-9
25,2018-12-06,Phoenix Suns,W,108,86,W 1,14-11,22
26,2018-12-08,Minnesota Timberwolves,W,113,105,W 2,15-11,8
27,2018-12-11,Houston Rockets,L,104,111,L 1,15-12,-7
28,2018-12-12,Memphis Grizzlies,L,83,92,L 2,15-13,-9
29,2018-12-14,Toronto Raptors,W,128,122,W 1,16-13,6
