G,Date,Opponent,Result,Tm,Opp,Streak,Record,Margin
1,2014-10-29,Toronto Raptors,L,102,109,L 1,0-1,-7
2,2014-11-01,Indiana Pacers,W,102,92,W 1,1-1,10
3,2014-11-05,San Antonio Spurs,L,92,94,L 1,1-2,-2
4,2014-11-07,Charlotte Hornets,L,119,122,L 2,1-3,-3
5,2014-11-08,New York Knicks,W,103,96,W 1,2-3,7
6,2014-11-10,New York Knicks,W,91,85,W 2,3-3,6
7,2014-11-12,Utah Jazz,W,100,97,W 3,4-3,3
8,2014-11-14,Miami Heat,W,114,103,W 4,5-3,11
9,2014-11-15,Cleveland Cavaliers,L,94,127,L 1,5-4,-33
10,2014-11-18,Los Angeles Lakers,L,109,114,L 2,5-5,-5
11,2014-11-21,Detroit Pistons,W,99,89,W 1,6-5,10
12,2014-11-25,Washington Wizards,W,106,102,W 2,7-5,4
13,2014-11-26,Toronto Raptors,L,115,126,L 1,7-6,-11
14,2014-11-28,New Orleans Pelicans,W,100,91,W 1,8-6,9
15,2014-11-29,Charlotte Hornets,W,105,75,W 2,9-6,30
16,2014-12-02,Boston Celtics,W,109,105,W 3,10-6,4
17,2014-12-03,Miami Heat,W,112,102,W 4,11-6,10
18,2014-12-05,Brooklyn Nets,W,98,75,W 5,12-6,23
19,2014-12-07,Denver Nuggets,W,96,84,W 6,13-6,12
20,2014-12-08,Indiana Pacers,W,108,92,W 7,14-6,16
21,2014-12-10,Philadelphia 76ers,W,95,79,W 8,15-6,16
22,2014-12-12,Orlando Magic,W,87,81,W 9,16-6,6
23,2014-12-13,Orlando Magic,L,99,100,L 1,16-7,-1
24,2014-12-15,Chicago Bulls,W,93,86,W 1,17-7,7
25,2014-12-17,Cleveland Cavaliers,W,127,98,W 2,18-7,29
26,2014-12-20,Houston Rockets,W,104,97,W 3,19-7,7
27,2014-12-22,Dallas Mavericks,W,105,102,W 4,20-7,3
28,2014-12-23,Los Angeles Clippers,W,107,104,W 5,21-7,3
29,2014-12-26,Milwaukee Bucks,L,77,107,L 1,21-8,-30
30,2014-12-27,Milwaukee Bucks,W,90,85,W 1,22-8,5
31,2014-12-30,Cleveland Cavaliers,W,109,101,W 2,23-8,8
32,2015-01-02,Utah Jazz,W,98,92,W 3,24-8,6
33,2015-01-03,Portland Trail Blazers,W,115,107,W 4,25-8,8
34,2015-01-05,Los Angeles Clippers,W,107,98,W 5,26-8,9
35,2015-01-07,Memphis Grizzlies,W,96,86,W 6,27-8,10
36,2015-01-09,Detroit Pistons,W,106,103,W 7,28-8,3
37,2015-01-11,Washington Wizards,W,120,89,W 8,29-8,31
38,2015-01-13,Philadelphia 76ers,W,105,87,W 9,30-8,18
39,2015-01-14,Boston Celtics,W,105,91,W 10,31-8,14
40,2015-01-16,Toronto Raptors,W,110,89,W 11,32-8,21
41,2015-01-17,Chicago Bulls,W,107,99,W 12,33-8,8
42,2015-01-19,Detroit Pistons,W,93,82,W 13,34-8,11
43,2015-01-21,Indiana Pacers,W,110,91,W 14,35-8,19
44,2015-01-23,Oklahoma City Thunder,W,103,93,W 15,36-8,10
