G,Date,Opponent,Result,Tm,Opp,Streak,Record,Margin
1,1970-10-14,Cleveland Cavaliers,W,107,92,W 1,1-0,15
2,1970-10-17,San Diego Rockets,L,93,102,L 1,1-1,-9
3,1970-10-20,Philadelphia 76ers,L,89,98,L 2,1-2,-9
4,1970-10-24,Detroit Pistons,L,95,114,L 3,1-3,-19
5,1970-10-27,Portland Trail Blazers,L,108,119,L 4,1-4,-11
6,1970-10-30,Los Angeles Lakers,L,90,104,L 5,1-5,-14
7,1970-10-31,Portland Trail Blazers,L,102,107,L 6,1-6,-5
8,1970-11-02,Phoenix Suns,L,102,110,L 7,1-7,-8
9,1970-11-04,Seattle SuperSonics,L,101,126,L 8,1-8,-25
10,1970-11-05,Detroit Pistons,L,109,121,L 9,1-9,-12
11,1970-11-07,Cleveland Cavaliers,W,103,91,W 1,2-9,12
12,1970-11-11,Atlanta Hawks,W,134,118,W 2,3-9,16
13,1970-11-13,Philadelphia 76ers,L,111,119,L 1,3-10,-8
14,1970-11-14,Milwaukee Bucks,L,107,116,L 2,3-11,-9
15,1970-11-16,Seattle SuperSonics,W,112,103,W 1,4-11,9
16,1970-11-17,Portland Trail Blazers,W,102,101,W 2,5-11,1
17,1970-11-20,San Francisco Warriors,L,108,123,L 1,5-12,-15
18,1970-11-21,Portland Trail Blazers,L,108,112,L 2,5-13,-4
19,1970-11-24,Phoenix Suns,W,112,106,W 1,6-13,6
20,1970-11-25,Philadelphia 76ers,L,92,99,L 1,6-14,-7
21,1970-11-27,Chicago Bulls,L,104,121,L 2,6-15,-17
22,1970-11-28,Portland Trail Blazers,W,111,95,W 1,7-15,16
23,1970-11-30,Boston Celtics,L,106,109,L 1,7-16,-3
24,1970-12-01,Boston Celtics,L,116,117,L 2,7-17,-1
25,1970-12-04,New York Knicks,W,97,91,W 1,8-17,6
26,1970-12-05,New York Knicks,L,93,117,L 1,8-18,-24
27,1970-12-06,Cleveland Cavaliers,L,106,108,L 2,8-19,-2
28,1970-12-08,Boston Celtics,L,102,122,L 3,8-20,-20
29,1970-12-10,Chicago Bulls,L,120,138,L 4,8-21,-18
30,1970-12-11,Portland Trail Blazers,L,105,120,L 5,8-22,-15
31,1970-12-12,Detroit Pistons,W,93,92,W 1,9-22,1
32,1970-12-13,Atlanta Hawks,L,91,110,L 1,9-23,-19
33,1970-12-15,Los Angeles Lakers,W,113,111,W 1,10-23,2
34,1970-12-17,Boston Celtics,L,93,102,L 1,10-24,-9
35,1970-12-18,Cleveland Cavaliers,W,113,94,W 1,11-24,19
36,1970-12-19,Cleveland Cavaliers,L,112,123,L 1,11-25,-11
37,1970-12-20,Milwaukee Bucks,L,101,131,L 2,11-26,-30
38,1970-12-23,Chicago Bulls,L,103,104,L 3,11-27,-1
39,1970-12-25,New York Knicks,L,102,115,L 4,11-28,-13
40,1970-12-26,Cleveland Cavaliers,L,107,120,L 5,11-29,-13
41,1970-12-29,Philadelphia 76ers,L,113,124,L 6,11-30,-11
42,1970-12-30,Baltimore Bullets,L,90,106,L 7,11-31,-16
43,1971-01-02,Cincinnati Royals,L,103,115,L 8,11-32,-12
44,1971-01-06,San Francisco Warriors,W,115,108,W 1,12-32,7
45,1971-01-08,Seattle SuperSonics,L,102,110,L 1,12-33,-8
46,1971-01-09,Cleveland Cavaliers,L,89,111,L 2,12-34,-22
47,1971-01-10,Chicago Bulls,L,113,141,L 3,12-35,-28
48,1971-01-14,Portland Trail Blazers,W,119,113,W 1,13-35,6
49,1971-01-15,Detroit Pistons,L,97,99,L 1,13-36,-2
50,1971-01-16,Cincinnati Royals,L,113,114,L 2,13-37,-1
51,1971-01-18,Atlanta Hawks,L,113,123,L 3,13-38,-10
52,1971-01-19,Cleveland Cavaliers,L,79,111,L 4,13-39,-32
53,1971-01-20,Portland Trail Blazers,W,126,106,W 1,14-39,20
54,1971-01-22,San Diego Rockets,W,101,94,W 2,15-39,7
55,1971-01-24,Portland Trail Blazers,W,123,111,W 3,16-39,12
56,1971-01-25,San Diego Rockets,L,106,114,L 1,16-40,-8
57,1971-01-26,Phoenix Suns,L,82,114,L 2,16-41,-32
58,1971-01-28,Seattle SuperSonics,L,110,120,L 3,16-42,-10
59,1971-01-29,San Francisco Warriors,L,100,106,L 4,16-43,-6
60,1971-01-31,Cleveland Cavaliers,L,108,117,L 5,16-44,-9
61,1971-02-02,Cleveland Cavaliers,L,91,101,L 6,16-45,-10
62,1971-02-05,Baltimore Bullets,L,90,98,L 7,16-46,-8
63,1971-02-10,New York Knicks,W,106,99,W 1,17-46,7
64,1971-02-13,Cleveland Cavaliers,W,111,106,W 2,18-46,5
65,1971-02-14,Phoenix Suns,L,97,108,L 1,18-47,-11
66,1971-02-16,Milwaukee Bucks,L,103,135,L 2,18-48,-32
67,1971-02-17,Baltimore Bullets,W,118,114,W 1,19-48,4
68,1971-02-19,Baltimore Bullets,L,113,120,L 1,19-49,-7
69,1971-02-20,Cincinnati Royals,L,94,120,L 2,19-50,-26
70,1971-02-22,San Francisco Warriors,L,91,109,L 3,19-51,-18
71,1971-02-26,Detroit Pistons,L,122,127,L 4,19-52,-5
72,1971-02-27,Atlanta Hawks,L,117,134,L 5,19-53,-17
73,1971-03-02,Los Angeles Lakers,L,118,131,L 6,19-54,-13
74,1971-03-04,Milwaukee Bucks,L,113,116,L 7,19-55,-3
75,1971-03-06,Cleveland Cavaliers,W,120,109,W 1,20-55,11
76,1971-03-08,Portland Trail Blazers,W,114,98,W 2,21-55,16
77,1971-03-09,San Diego Rockets,L,96,106,L 1,21-56,-10
78,1971-03-12,Los Angeles Lakers,W,116,109,W 1,22-56,7
79,1971-03-14,Portland Trail Blazers,L,112,122,L 1,22-57,-10
80,1971-03-16,Cincinnati Royals,L,102,113,L 2,22-58,-11
81,1971-03-19,Detroit Pistons,L,105,111,L 3,22-59,-6
82,1971-03-20,Portland Trail Blazers,L,129,132,L 4,22-60,-3
