G,Date,Opponent,Result,Tm,Opp,Streak,Record,Margin
1,1985-10-25,Sacramento Kings,W,108,104,W 1,1-0,4
2,1985-10-26,Houston Rockets,W,130,129,W 2,2-0,1
3,1985-10-29,Portland Trail Blazers,W,119,113,W 3,3-0,6
4,1985-10-31,Chicago Bulls,W,120,112,W 4,4-0,8
5,1985-11-02,New York Knicks,W,103,95,W 5,5-0,8
6,1985-11-07,Houston Rockets,L,115,137,L 1,5-1,-22
7,1985-11-09,Atlanta Hawks,L,94,97,L 2,5-2,-3
8,1985-11-12,Golden State Warriors,L,115,127,L 3,5-3,-12
9,1985-11-13,Seattle SuperSonics,L,89,93,L 4,5-4,-4
10,1985-11-15,Los Angeles Lakers,L,96,127,L 5,5-5,-31
11,1985-11-16,Denver Nuggets,L,109,113,L 6,5-6,-4
12,1985-11-20,Los Angeles Lakers,L,107,122,L 7,5-7,-15
13,1985-11-21,Portland Trail Blazers,L,108,112,L 8,5-8,-4
14,1985-11-23,Milwaukee Bucks,W,116,112,W 1,6-8,4
15,1985-11-26,Seattle SuperSonics,L,99,131,L 1,6-9,-32
16,1985-11-27,Houston Rockets,L,130,137,L 2,6-10,-7
17,1985-11-29,San Antonio Spurs,L,106,134,L 3,6-11,-28
18,1985-11-30,Dallas Mavericks,L,115,124,L 4,6-12,-9
19,1985-12-04,Sacramento Kings,W,128,103,W 1,7-12,25
20,1985-12-05,Golden State Warriors,L,104,121,L 1,7-13,-17
21,1985-12-07,Utah Jazz,L,91,131,L 2,7-14,-40
22,1985-12-10,Dallas Mavericks,W,120,118,W 1,8-14,2
23,1985-12-11,Denver Nuggets,L,95,134,L 1,8-15,-39
24,1985-12-13,Seattle SuperSonics,L,95,114,L 2,8-16,-19
25,1985-12-14,Phoenix Suns,L,92,114,L 3,8-17,-22
26,1985-12-18,Golden State Warriors,W,103,99,W 1,9-17,4
27,1985-12-20,San Antonio Spurs,L,104,119,L 1,9-18,-15
28,1985-12-21,Sacramento Kings,W,117,116,W 1,10-18,1
29,1985-12-25,Portland Trail Blazers,L,107,121,L 1,10-19,-14
30,1985-12-26,Philadelphia 76ers,L,108,117,L 2,10-20,-9
31,1985-12-28,Seattle SuperSonics,W,111,106,W 1,11-20,5
