G,Date,Opponent,Result,Tm,Opp,Streak,Record,Margin
1,1983-10-29,San Antonio Spurs,W,106,100,W 1,1-0,6
2,1983-11-01,Indiana Pacers,L,108,116,L 1,1-1,-8
3,1983-11-02,Cleveland Cavaliers,L,94,103,L 2,1-2,-9
4,1983-11-04,Detroit Pistons,W,113,108,W 1,2-2,5
5,1983-11-05,Kansas City Kings,L,106,123,L 1,2-3,-17
6,1983-11-08,Portland Trail Blazers,L,104,122,L 2,2-4,-18
7,1983-11-10,Utah Jazz,L,109,118,L 3,2-5,-9
8,1983-11-12,Dallas Mavericks,W,100,98,W 1,3-5,2
9,1983-11-15,New Jersey Nets,L,86,104,L 1,3-6,-18
10,1983-11-18,Denver Nuggets,L,127,134,L 2,3-7,-7
11,1983-11-19,Golden State Warriors,W,125,105,W 1,4-7,20
12,1983-11-22,Phoenix Suns,W,118,96,W 2,5-7,22
13,1983-11-25,Philadelphia 76ers,L,101,115,L 1,5-8,-14
14,1983-11-26,Atlanta Hawks,L,109,115,L 2,5-9,-6
15,1983-11-29,Chicago Bulls,W,116,110,W 1,6-9,6
16,1983-11-30,Dallas Mavericks,L,102,113,L 1,6-10,-11
17,1983-12-02,Seattle SuperSonics,W,125,102,W 1,7-10,23
18,1983-12-03,New York Knicks,L,101,117,L 1,7-11,-16
19,1983-12-06,Washington Bullets,L,109,113,L 2,7-12,-4
20,1983-12-07,Milwaukee Bucks,L,101,103,L 3,7-13,-2
21,1983-12-09,Chicago Bulls,W,115,112,W 1,8-13,3
22,1983-12-10,Utah Jazz,L,121,128,L 1,8-14,-7
23,1983-12-13,Phoenix Suns,W,129,110,W 1,9-14,19
24,1983-12-15,Utah Jazz,L,111,138,L 1,9-15,-27
25,1983-12-17,Indiana Pacers,W,109,94,W 1,10-15,15
26,1983-12-21,San Diego Clippers,L,97,128,L 1,10-16,-31
27,1983-12-22,Seattle SuperSonics,W,116,112,W 1,11-16,4
28,1983-12-23,Portland Trail Blazers,L,84,97,L 1,11-17,-13
29,1983-12-27,San Diego Clippers,L,95,110,L 2,11-18,-15
30,1983-12-29,Boston Celtics,W,107,94,W 1,12-18,13
31,1983-12-30,Phoenix Suns,L,110,121,L 1,12-19,-11
32,1984-01-03,Dallas Mavericks,L,117,119,L 2,12-20,-2
33,1984-01-04,Utah Jazz,L,111,116,L 3,12-21,-5
34,1984-01-06,Seattle SuperSonics,L,102,118,L 4,12-22,-16
35,1984-01-08,Los Angeles Lakers,W,129,118,W 1,13-22,11
36,1984-01-10,Los Angeles Lakers,L,132,136,L 1,13-23,-4
37,1984-01-12,Portland Trail Blazers,L,117,120,L 2,13-24,-3
38,1984-01-13,San Antonio Spurs,L,103,133,L 3,13-25,-30
39,1984-01-14,Kansas City Kings,W,109,104,W 1,14-25,5
40,1984-01-17,Denver Nuggets,W,124,115,W 2,15-25,9
41,1984-01-20,San Antonio Spurs,W,138,104,W 3,16-25,34
42,1984-01-21,Utah Jazz,W,115,105,W 4,17-25,10
43,1984-01-24,Golden State Warriors,W,118,98,W 5,18-25,20
44,1984-01-26,Los Angeles Lakers,L,102,131,L 1,18-26,-29
45,1984-01-31,Kansas City Kings,W,122,107,W 1,19-26,15
46,1984-02-02,Dallas Mavericks,W,123,107,W 2,20-26,16
47,1984-02-04,New York Knicks,L,95,103,L 1,20-27,-8
48,1984-02-07,Washington Bullets,L,92,95,L 2,20-28,-3
49,1984-02-08,Philadelphia 76ers,L,107,118,L 3,20-29,-11
50,1984-02-10,Boston Celtics,L,101,114,L 4,20-30,-13
51,1984-02-12,New Jersey Nets,L,103,107,L 5,20-31,-4
52,1984-02-14,Detroit Pistons,L,119,126,L 6,20-32,-7
53,1984-02-16,San Diego Clippers,W,111,100,W 1,21-32,11
54,1984-02-18,Phoenix Suns,L,102,126,L 1,21-33,-24
55,1984-02-21,Milwaukee Bucks,W,119,102,W 1,22-33,17
56,1984-02-22,Dallas Mavericks,L,106,112,L 1,22-34,-6
57,1984-02-25,Golden State Warriors,L,112,118,L 2,22-35,-6
58,1984-02-28,Seattle SuperSonics,W,111,105,W 1,23-35,6
59,1984-03-01,Kansas City Kings,L,101,108,L 1,23-36,-7
60,1984-03-03,Golden State Warriors,W,108,106,W 1,24-36,2
61,1984-03-06,Denver Nuggets,L,128,130,L 1,24-37,-2
62,1984-03-07,Phoenix Suns,L,110,123,L 2,24-38,-13
63,1984-03-10,San Antonio Spurs,L,118,123,L 3,24-39,-5
64,1984-03-11,Cleveland Cavaliers,W,108,101,W 1,25-39,7
65,1984-03-13,San Diego Clippers,W,117,109,W 2,26-39,8
66,1984-03-16,San Diego Clippers,L,118,128,L 1,26-40,-10
67,1984-03-17,Los Angeles Lakers,L,111,123,L 2,26-41,-12
68,1984-03-20,Kansas City Kings,L,102,115,L 3,26-42,-13
69,1984-03-21,Denver Nuggets,L,125,134,L 4,26-43,-9
70,1984-03-23,Dallas Mavericks,L,104,116,L 5,26-44,-12
71,1984-03-24,Atlanta Hawks,W,103,102,W 1,27-44,1
72,1984-03-27,Denver Nuggets,W,140,137,W 2,28-44,3
73,1984-03-29,Los Angeles Lakers,L,109,115,L 1,28-45,-6
74,1984-03-31,Portland Trail Blazers,L,102,106,L 2,28-46,-4
