G,Date,Opponent,Result,Tm,Opp,Streak,Record,Margin
1,1981-10-30,Chicago Bulls,W,96,94,W 1,1-0,2
2,1981-10-31,New York Knicks,W,106,99,W 2,2-0,7
3,1981-11-04,Philadelphia 76ers,L,99,107,L 1,2-1,-8
4,1981-11-06,Boston Celtics,L,94,111,L 2,2-2,-17
5,1981-11-08,New Jersey Nets,L,86,89,L 3,2-3,-3
6,1981-11-10,Cleveland Cavaliers,W,109,102,W 1,3-3,7
7,1981-11-12,Phoenix Suns,L,93,95,L 1,3-4,-2
8,1981-11-14,San Diego Clippers,W,123,114,W 1,4-4,9
9,1981-11-15,Los Angeles Lakers,L,123,124,L 1,4-5,-1
10,1981-11-17,Houston Rockets,L,82,102,L 2,4-6,-20
11,1981-11-19,Kansas City Kings,W,102,99,W 1,5-6,3
12,1981-11-21,Atlanta Hawks,L,100,107,L 1,5-7,-7
13,1981-11-24,New York Knicks,W,127,112,W 1,6-7,15
14,1981-11-25,Cleveland Cavaliers,W,108,102,W 2,7-7,6
15,1981-11-27,Philadelphia 76ers,L,112,124,L 1,7-8,-12
16,1981-11-28,Washington Bullets,W,92,90,W 1,8-8,2
17,1981-12-01,Boston Celtics,W,90,87,W 2,9-8,3
18,1981-12-04,Detroit Pistons,W,105,95,W 3,10-8,10
19,1981-12-08,Chicago Bulls,L,116,118,L 1,10-9,-2
20,1981-12-09,Utah Jazz,W,113,77,W 1,11-9,36
21,1981-12-11,Milwaukee Bucks,L,100,103,L 1,11-10,-3
22,1981-12-12,New Jersey Nets,W,101,88,W 1,12-10,13
23,1981-12-15,Milwaukee Bucks,L,96,104,L 1,12-11,-8
24,1981-12-17,Detroit Pistons,W,100,96,W 1,13-11,4
25,1981-12-18,Cleveland Cavaliers,W,109,73,W 2,14-11,36
26,1981-12-22,Atlanta Hawks,W,92,88,W 3,15-11,4
27,1981-12-25,Washington Bullets,L,98,115,L 1,15-12,-17
28,1981-12-26,New York Knicks,L,106,112,L 2,15-13,-6
29,1981-12-28,New Jersey Nets,W,103,95,W 1,16-13,8
30,1981-12-29,Milwaukee Bucks,L,96,107,L 1,16-14,-11
31,1982-01-02,Washington Bullets,L,103,107,L 2,16-15,-4
32,1982-01-05,Phoenix Suns,W,87,82,W 1,17-15,5
33,1982-01-08,Utah Jazz,L,102,108,L 1,17-16,-6
34,1982-01-09,Golden State Warriors,L,106,115,L 2,17-17,-9
35,1982-01-12,Portland Trail Blazers,L,93,105,L 3,17-18,-12
36,1982-01-13,Seattle SuperSonics,L,86,106,L 4,17-19,-20
37,1982-01-15,Los Angeles Lakers,L,92,97,L 5,17-20,-5
38,1982-01-17,Chicago Bulls,W,116,103,W 1,18-20,13
39,1982-01-19,Chicago Bulls,L,100,110,L 1,18-21,-10
40,1982-01-20,Boston Celtics,L,103,112,L 2,18-22,-9
41,1982-01-22,Philadelphia 76ers,L,105,112,L 3,18-23,-7
42,1982-01-23,San Antonio Spurs,W,107,98,W 1,19-23,9
43,1982-01-26,Houston Rockets,L,94,104,L 1,19-24,-10
44,1982-02-02,Boston Celtics,L,105,109,L 2,19-25,-4
45,1982-02-03,Cleveland Cavaliers,L,104,108,L 3,19-26,-4
46,1982-02-04,Denver Nuggets,W,131,114,W 1,20-26,17
47,1982-02-06,Dallas Mavericks,L,89,95,L 1,20-27,-6
48,1982-02-09,Milwaukee Bucks,L,101,108,L 2,20-28,-7
49,1982-02-10,Philadelphia 76ers,L,96,102,L 3,20-29,-6
50,1982-02-13,Cleveland Cavaliers,W,110,109,W 1,21-29,1
