G,Date,Opponent,Result,Tm,Opp,Streak,Record,Margin
1,1997-10-31,Orlando Magic,W,105,99,W 1,1-0,6
2,1997-11-01,Toronto Raptors,W,90,85,W 2,2-0,5
3,1997-11-04,Detroit Pistons,W,82,71,W 3,3-0,11
4,1997-11-05,Philadelphia 76ers,W,93,88,W 4,4-0,5
5,1997-11-07,Chicago Bulls,W,80,78,W 5,5-0,2
6,1997-11-08,Cleveland Cavaliers,W,99,97,W 6,6-0,2
7,1997-11-11,Seattle SuperSonics,W,89,87,W 7,7-0,2
8,1997-11-12,Indiana Pacers,W,89,86,W 8,8-0,3
9,1997-11-14,Sacramento Kings,W,104,103,W 9,9-0,1
10,1997-11-16,Los Angeles Clippers,W,89,83,W 10,10-0,6
11,1997-11-18,Washington Wizards,W,98,89,W 11,11-0,9
12,1997-11-20,New York Knicks,L,79,100,L 1,11-1,-21
13,1997-11-22,Detroit Pistons,L,85,87,L 2,11-2,-2
14,1997-11-26,Toronto Raptors,W,109,104,W 1,12-2,5
15,1997-11-29,Charlotte Hornets,W,98,80,W 2,13-2,18
16,1997-11-30,San Antonio Spurs,W,108,96,W 3,14-2,12
17,1997-12-02,Dallas Mavericks,W,112,79,W 4,15-2,33
18,1997-12-04,Houston Rockets,L,87,94,L 1,15-3,-7
19,1997-12-09,Miami Heat,L,81,97,L 2,15-4,-16
20,1997-12-11,Phoenix Suns,L,78,94,L 3,15-5,-16
21,1997-12-12,Los Angeles Clippers,W,83,74,W 1,16-5,9
22,1997-12-14,Sacramento Kings,W,93,89,W 2,17-5,4
23,1997-12-15,Portland Trail Blazers,W,99,90,W 3,18-5,9
24,1997-12-17,Cleveland Cavaliers,W,94,83,W 4,19-5,11
25,1997-12-19,Los Angeles Lakers,L,96,98,L 1,19-6,-2
26,1997-12-20,Miami Heat,L,92,99,L 2,19-7,-7
27,1997-12-22,Utah Jazz,L,99,101,L 3,19-8,-2
28,1997-12-26,Milwaukee Bucks,L,94,99,L 4,19-9,-5
29,1997-12-27,Chicago Bulls,L,90,97,L 5,19-10,-7
30,1998-01-02,Los Angeles Lakers,L,106,116,L 6,19-11,-10
31,1998-01-03,Utah Jazz,L,82,97,L 7,19-12,-15
32,1998-01-07,Golden State Warriors,W,106,86,W 1,20-12,20
