G,Date,Opponent,Result,Tm,Opp,Streak,Record,Margin
1,2012-10-31,Sacramento Kings,W,93,87,W 1,1-0,6
2,2012-11-02,Cleveland Cavaliers,W,115,86,W 2,2-0,29
3,2012-11-03,New Orleans Hornets,L,82,89,L 1,2-1,-7
4,2012-11-06,Orlando Magic,W,99,93,W 1,3-1,6
5,2012-11-08,Oklahoma City Thunder,L,91,97,L 1,3-2,-6
6,2012-11-10,Minnesota Timberwolves,W,87,80,W 1,4-2,7
7,2012-11-12,Boston Celtics,L,95,101,L 1,4-3,-6
8,2012-11-14,Phoenix Suns,W,112,106,W 1,5-3,6
9,2012-11-17,Los Angeles Clippers,L,80,101,L 1,5-4,-21
10,2012-11-18,Portland Trail Blazers,L,94,102,L 2,5-5,-8
11,2012-11-21,Houston Rockets,L,89,93,L 3,5-6,-4
12,2012-11-24,Milwaukee Bucks,W,93,86,W 1,6-6,7
13,2012-11-26,Milwaukee Bucks,L,92,93,L 1,6-7,-1
14,2012-11-28,Dallas Mavericks,W,101,78,W 1,7-7,23
15,2012-12-01,Philadelphia 76ers,W,93,88,W 2,8-7,5
16,2012-12-04,Indiana Pacers,L,76,80,L 1,8-8,-4
17,2012-12-05,Cleveland Cavaliers,W,95,85,W 1,9-8,10
18,2012-12-07,Detroit Pistons,W,108,104,W 2,10-8,4
19,2012-12-08,New York Knicks,W,93,85,W 3,11-8,8
20,2012-12-11,Los Angeles Clippers,L,89,94,L 1,11-9,-5
21,2012-12-12,Philadelphia 76ers,W,96,89,W 1,12-9,7
22,2012-12-15,Brooklyn Nets,W,83,82,W 2,13-9,1
23,2012-12-17,Memphis Grizzlies,L,71,80,L 1,13-10,-9
24,2012-12-18,Boston Celtics,W,100,89,W 1,14-10,11
25,2012-12-21,New York Knicks,W,110,106,W 2,15-10,4
26,2012-12-22,Atlanta Hawks,L,75,92,L 1,15-11,-17
27,2012-12-25,Houston Rockets,L,97,120,L 2,15-12,-23
28,2012-12-29,Washington Wizards,W,87,77,W 1,16-12,10
29,2012-12-31,Charlotte Bobcats,L,81,91,L 1,16-13,-10
30,2013-01-02,Orlando Magic,W,96,94,W 1,17-13,2
31,2013-01-04,Miami Heat,W,96,89,W 2,18-13,7
32,2013-01-07,Cleveland Cavaliers,W,118,92,W 3,19-13,26
33,2013-01-09,Milwaukee Bucks,L,96,104,L 1,19-14,-8
34,2013-01-11,New York Knicks,W,108,101,W 1,20-14,7
35,2013-01-12,Phoenix Suns,L,81,97,L 1,20-15,-16
36,2013-01-14,Atlanta Hawks,W,97,58,W 1,21-15,39
37,2013-01-16,Toronto Raptors,W,107,105,W 2,22-15,2
38,2013-01-18,Boston Celtics,W,100,99,W 3,23-15,1
39,2013-01-19,Memphis Grizzlies,L,82,85,L 1,23-16,-3
40,2013-01-21,Los Angeles Lakers,W,95,83,W 1,24-16,12
41,2013-01-23,Detroit Pistons,W,85,82,W 2,25-16,3
42,2013-01-25,Golden State Warriors,W,103,87,W 3,26-16,16
43,2013-01-26,Washington Wizards,L,73,86,L 1,26-17,-13
44,2013-01-28,Charlotte Bobcats,W,93,85,W 1,27-17,8
45,2013-01-30,Milwaukee Bucks,W,104,88,W 2,28-17,16
46,2013-02-01,Brooklyn Nets,L,89,93,L 1,28-18,-4
47,2013-02-02,Atlanta Hawks,W,93,76,W 1,29-18,17
48,2013-02-04,Indiana Pacers,L,101,111,L 1,29-19,-10
49,2013-02-07,Denver Nuggets,L,96,128,L 2,29-20,-32
50,2013-02-08,Utah Jazz,W,93,89,W 1,30-20,4
51,2013-02-11,San Antonio Spurs,L,89,103,L 1,30-21,-14
52,2013-02-13,Boston Celtics,L,69,71,L 2,30-22,-2
53,2013-02-19,New Orleans Hornets,W,96,87,W 1,31-22,9
54,2013-02-21,Miami Heat,L,67,86,L 1,31-23,-19
55,2013-02-22,Charlotte Bobcats,W,105,75,W 1,32-23,30
56,2013-02-24,Oklahoma City Thunder,L,72,102,L 1,32-24,-30
57,2013-02-26,Cleveland Cavaliers,L,98,101,L 2,32-25,-3
58,2013-02-28,Philadelphia 76ers,W,93,82,W 1,33-25,11
59,2013-03-02,Brooklyn Nets,W,96,85,W 2,34-25,11
60,2013-03-03,Indiana Pacers,L,92,97,L 1,34-26,-5
61,2013-03-06,San Antonio Spurs,L,83,101,L 2,34-27,-18
62,2013-03-08,Utah Jazz,W,89,88,W 1,35-27,1
63,2013-03-10,Los Angeles Lakers,L,81,90,L 1,35-28,-9
64,2013-03-13,Sacramento Kings,L,79,121,L 2,35-29,-42
65,2013-03-15,Golden State Warriors,W,113,95,W 1,36-29,18
66,2013-03-18,Denver Nuggets,L,118,119,L 1,36-30,-1
67,2013-03-21,Portland Trail Blazers,L,89,99,L 2,36-31,-10
68,2013-03-23,Indiana Pacers,W,87,84,W 1,37-31,3
69,2013-03-24,Minnesota Timberwolves,W,104,97,W 2,38-31,7
70,2013-03-27,Miami Heat,W,101,97,W 3,39-31,4
71,2013-03-30,Dallas Mavericks,L,98,100,L 1,39-32,-2
72,2013-03-31,Detroit Pistons,W,95,94,W 1,40-32,1
73,2013-04-02,Washington Wizards,L,86,90,L 1,40-33,-4
74,2013-04-04,Brooklyn Nets,W,92,90,W 1,41-33,2
75,2013-04-05,Orlando Magic,W,87,86,W 2,42-33,1
76,2013-04-07,Detroit Pistons,L,85,99,L 1,42-34,-14
77,2013-04-09,Toronto Raptors,L,98,101,L 2,42-35,-3
78,2013-04-11,New York Knicks,W,118,111,W 1,43-35,7
79,2013-04-12,Toronto Raptors,L,88,97,L 1,43-36,-9
80,2013-04-14,Miami Heat,L,93,105,L 2,43-37,-12
81,2013-04-15,Orlando Magic,W,102,84,W 1,44-37,18
82,2013-04-17,Washington Wizards,W,95,92,W 2,45-37,3
