G,Date,Opponent,Result,Tm,Opp,Streak,Record,Margin
1,2014-10-28,San Antonio Spurs,L,100,101,L 1,0-1,-1
2,2014-10-30,Utah Jazz,W,120,102,W 1,1-1,18
3,2014-11-01,New Orleans Pelicans,W,109,104,W 2,2-1,5
4,2014-11-03,Boston Celtics,W,118,113,W 3,3-1,5
5,2014-11-06,Portland Trail Blazers,L,87,108,L 1,3-2,-21
6,2014-11-07,Utah Jazz,W,105,82,W 1,4-2,23
7,2014-11-09,Miami Heat,L,96,105,L 1,4-3,-9
8,2014-11-11,Sacramento Kings,W,106,98,W 1,5-3,8
9,2014-11-13,Philadelphia 76ers,W,123,70,W 2,6-3,53
10,2014-11-15,Minnesota Timberwolves,W,131,117,W 3,7-3,14
11,2014-11-17,Charlotte Hornets,W,107,80,W 4,8-3,27
12,2014-11-19,Washington Wizards,W,105,102,W 5,9-3,3
13,2014-11-21,Los Angeles Lakers,W,140,106,W 6,10-3,34
14,2014-11-22,Houston Rockets,L,92,95,L 1,10-4,-3
15,2014-11-24,Indiana Pacers,L,100,111,L 2,10-5,-11
16,2014-11-26,New York Knicks,W,109,102,W 1,11-5,7
17,2014-11-28,Toronto Raptors,W,106,102,W 2,12-5,4
18,2014-11-29,Philadelphia 76ers,W,110,103,W 3,13-5,7
19,2014-12-02,Chicago Bulls,W,132,129,W 4,14-5,3
20,2014-12-03,Milwaukee Bucks,W,107,105,W 5,15-5,2
21,2014-12-05,Phoenix Suns,L,106,118,L 1,15-6,-12
22,2014-12-07,Milwaukee Bucks,W,125,102,W 1,16-6,23
23,2014-12-09,Memphis Grizzlies,L,105,114,L 1,16-7,-9
24,2014-12-10,New Orleans Pelicans,W,112,107,W 1,17-7,5
25,2014-12-13,Golden State Warriors,L,98,105,L 1,17-8,-7
26,2014-12-16,New York Knicks,W,107,87,W 1,18-8,20
27,2014-12-17,Detroit Pistons,W,117,106,W 2,19-8,11
28,2014-12-20,San Antonio Spurs,W,99,93,W 3,20-8,6
29,2014-12-22,Atlanta Hawks,L,102,105,L 1,20-9,-3
30,2014-12-23,Phoenix Suns,L,115,124,L 2,20-10,-9
31,2014-12-26,Los Angeles Lakers,W,102,98,W 1,21-10,4
32,2014-12-28,Oklahoma City Thunder,W,112,107,W 2,22-10,5
33,2014-12-30,Washington Wizards,W,114,87,W 3,23-10,27
34,2015-01-02,Boston Celtics,W,119,101,W 4,24-10,18
35,2015-01-04,Cleveland Cavaliers,W,109,90,W 5,25-10,19
36,2015-01-05,Brooklyn Nets,W,96,88,W 6,26-10,8
37,2015-01-07,Detroit Pistons,L,95,108,L 1,26-11,-13
38,2015-01-10,Los Angeles Clippers,L,100,120,L 2,26-12,-20
39,2015-01-13,Sacramento Kings,W,108,104,W 1,27-12,4
40,2015-01-14,Denver Nuggets,L,107,114,L 1,27-13,-7
41,2015-01-16,Denver Nuggets,W,97,89,W 1,28-13,8
42,2015-01-19,Memphis Grizzlies,W,103,95,W 2,29-13,8
43,2015-01-21,Minnesota Timberwolves,W,98,75,W 3,30-13,23
44,2015-01-23,Chicago Bulls,L,98,102,L 1,30-14,-4
45,2015-01-25,New Orleans Pelicans,L,106,109,L 2,30-15,-3
46,2015-01-27,Memphis Grizzlies,L,90,109,L 3,30-16,-19
47,2015-01-28,Houston Rockets,L,94,99,L 4,30-17,-5
48,2015-01-30,Miami Heat,W,93,72,W 1,31-17,21
49,2015-01-31,Orlando Magic,W,108,93,W 2,32-17,15
50,2015-02-02,Minnesota Timberwolves,W,100,94,W 3,33-17,6
51,2015-02-04,Golden State Warriors,L,114,128,L 1,33-18,-14
52,2015-02-05,Sacramento Kings,W,101,78,W 1,34-18,23
53,2015-02-07,Portland Trail Blazers,W,111,101,W 2,35-18,10
54,2015-02-09,Los Angeles Clippers,L,98,115,L 1,35-19,-17
55,2015-02-11,Utah Jazz,W,87,82,W 1,36-19,5
56,2015-02-19,Oklahoma City Thunder,L,89,104,L 1,36-20,-15
