G,Date,Opponent,Result,Tm,Opp,Streak,Record,Margin
1,2013-10-30,Utah Jazz,W,101,98,W 1,1-0,3
2,2013-11-01,Minnesota Timberwolves,L,81,100,L 1,1-1,-19
3,2013-11-03,Phoenix Suns,W,103,96,W 1,2-1,7
4,2013-11-06,Dallas Mavericks,W,107,93,W 2,3-1,14
5,2013-11-08,Detroit Pistons,W,119,110,W 3,4-1,9
6,2013-11-10,Washington Wizards,W,106,105,W 4,5-1,1
7,2013-11-13,Los Angeles Clippers,L,103,111,L 1,5-2,-8
8,2013-11-14,Golden State Warriors,L,115,116,L 2,5-3,-1
9,2013-11-16,Milwaukee Bucks,W,92,79,W 1,6-3,13
10,2013-11-18,Denver Nuggets,W,115,113,W 2,7-3,2
11,2013-11-21,Los Angeles Clippers,W,105,91,W 3,8-3,14
12,2013-11-24,Utah Jazz,W,95,73,W 4,9-3,22
13,2013-11-27,San Antonio Spurs,W,94,88,W 5,10-3,6
14,2013-11-29,Golden State Warriors,W,113,112,W 6,11-3,1
15,2013-12-01,Minnesota Timberwolves,W,113,103,W 7,12-3,10
16,2013-12-03,Sacramento Kings,W,97,95,W 8,13-3,2
17,2013-12-04,Portland Trail Blazers,L,104,111,L 1,13-4,-7
18,2013-12-06,New Orleans Pelicans,W,109,95,W 1,14-4,14
19,2013-12-08,Indiana Pacers,W,118,94,W 2,15-4,24
20,2013-12-10,Atlanta Hawks,W,101,92,W 3,16-4,9
21,2013-12-11,Memphis Grizzlies,W,116,100,W 4,17-4,16
22,2013-12-13,Los Angeles Lakers,W,122,97,W 5,18-4,25
23,2013-12-15,Orlando Magic,W,101,98,W 6,19-4,3
24,2013-12-17,Denver Nuggets,W,105,93,W 7,20-4,12
25,2013-12-19,Chicago Bulls,W,107,95,W 8,21-4,12
26,2013-12-21,San Antonio Spurs,W,113,100,W 9,22-4,13
27,2013-12-22,Toronto Raptors,L,98,104,L 1,22-5,-6
28,2013-12-25,New York Knicks,W,123,94,W 1,23-5,29
29,2013-12-27,Charlotte Bobcats,W,89,85,W 2,24-5,4
30,2013-12-29,Houston Rockets,W,117,86,W 3,25-5,31
31,2013-12-31,Portland Trail Blazers,L,94,98,L 1,25-6,-4
32,2014-01-02,Brooklyn Nets,L,93,95,L 2,25-7,-2
33,2014-01-04,Minnesota Timberwolves,W,115,111,W 1,26-7,4
34,2014-01-05,Boston Celtics,W,119,96,W 2,27-7,23
35,2014-01-07,Utah Jazz,L,101,112,L 1,27-8,-11
