G,Date,Opponent,Result,Tm,Opp,Streak,Record,Margin
1,2016-10-26,Miami Heat,L,96,108,L 1,0-1,-12
2,2016-10-28,Detroit Pistons,L,82,108,L 2,0-2,-26
3,2016-10-29,Cleveland Cavaliers,L,99,105,L 3,0-3,-6
4,2016-11-01,Philadelphia 76ers,W,103,101,W 1,1-3,2
5,2016-11-03,Sacramento Kings,W,102,94,W 2,2-3,8
6,2016-11-05,Washington Wizards,W,88,86,W 3,3-3,2
7,2016-11-07,Chicago Bulls,L,80,112,L 1,3-4,-32
8,2016-11-09,Minnesota Timberwolves,L,107,123,L 2,3-5,-16
9,2016-11-11,Utah Jazz,L,74,87,L 3,3-6,-13
10,2016-11-13,Oklahoma City Thunder,W,119,117,W 1,4-6,2
11,2016-11-14,Indiana Pacers,L,69,88,L 1,4-7,-19
12,2016-11-16,New Orleans Pelicans,W,89,82,W 1,5-7,7
13,2016-11-19,Dallas Mavericks,W,95,87,W 2,6-7,8
14,2016-11-21,Milwaukee Bucks,L,89,93,L 1,6-8,-4
15,2016-11-23,Phoenix Suns,L,87,92,L 2,6-9,-5
16,2016-11-25,Washington Wizards,L,91,94,L 3,6-10,-3
17,2016-11-27,Milwaukee Bucks,L,96,104,L 4,6-11,-8
18,2016-11-29,San Antonio Spurs,W,95,83,W 1,7-11,12
19,2016-12-01,Memphis Grizzlies,L,94,95,L 1,7-12,-1
20,2016-12-02,Philadelphia 76ers,W,105,88,W 1,8-12,17
21,2016-12-04,Detroit Pistons,W,98,92,W 2,9-12,6
22,2016-12-06,Washington Wizards,W,124,116,W 3,10-12,8
23,2016-12-07,Boston Celtics,L,87,117,L 1,10-13,-30
24,2016-12-09,Charlotte Hornets,L,88,109,L 2,10-14,-21
25,2016-12-10,Denver Nuggets,L,113,121,L 3,10-15,-8
26,2016-12-13,Atlanta Hawks,W,131,120,W 1,11-15,11
27,2016-12-14,Los Angeles Clippers,L,108,113,L 1,11-16,-5
28,2016-12-16,Brooklyn Nets,W,118,111,W 1,12-16,7
29,2016-12-18,Toronto Raptors,L,79,109,L 1,12-17,-30
30,2016-12-20,Miami Heat,W,136,130,W 1,13-17,6
31,2016-12-22,New York Knicks,L,95,106,L 1,13-18,-11
32,2016-12-23,Los Angeles Lakers,W,109,90,W 1,14-18,19
33,2016-12-26,Memphis Grizzlies,W,112,102,W 2,15-18,10
34,2016-12-28,Charlotte Hornets,L,101,120,L 1,15-19,-19
35,2017-01-01,Indiana Pacers,L,104,117,L 2,15-20,-13
36,2017-01-02,New York Knicks,W,115,103,W 1,16-20,12
37,2017-01-04,Atlanta Hawks,L,92,111,L 1,16-21,-19
38,2017-01-06,Houston Rockets,L,93,100,L 2,16-22,-7
39,2017-01-08,Los Angeles Lakers,L,95,111,L 3,16-23,-16
40,2017-01-11,Los Angeles Clippers,L,96,105,L 4,16-24,-9
41,2017-01-13,Portland Trail Blazers,W,115,109,W 1,17-24,6
42,2017-01-14,Utah Jazz,L,107,114,L 1,17-25,-7
43,2017-01-16,Denver Nuggets,L,112,125,L 2,17-26,-13
44,2017-01-18,New Orleans Pelicans,L,98,118,L 3,17-27,-20
45,2017-01-20,Milwaukee Bucks,W,112,96,W 1,18-27,16
46,2017-01-22,Golden State Warriors,L,98,118,L 1,18-28,-20
47,2017-01-24,Chicago Bulls,L,92,100,L 2,18-29,-8
48,2017-01-27,Boston Celtics,L,98,128,L 3,18-30,-30
49,2017-01-29,Toronto Raptors,W,114,113,W 1,19-30,1
50,2017-01-30,Minnesota Timberwolves,L,105,111,L 1,19-31,-6
51,2017-02-01,Indiana Pacers,L,88,98,L 2,19-32,-10
52,2017-02-03,Toronto Raptors,W,102,94,W 1,20-32,8
53,2017-02-04,Atlanta Hawks,L,86,113,L 1,20-33,-27
54,2017-02-07,Houston Rockets,L,104,128,L 2,20-34,-24
55,2017-02-09,Philadelphia 76ers,L,111,112,L 3,20-35,-1
56,2017-02-11,Dallas Mavericks,L,80,112,L 4,20-36,-32
57,2017-02-13,Miami Heat,W,116,107,W 1,21-36,9
58,2017-02-15,San Antonio Spurs,L,79,107,L 1,21-37,-28
