G,Date,Opponent,Result,Tm,Opp,Streak,Record,Margin
1,1985-10-25,Cleveland Cavaliers,W,116,115,W 1,1-0,1
2,1985-10-26,Detroit Pistons,W,121,118,W 2,2-0,3
3,1985-10-29,Golden State Warriors,W,111,105,W 3,3-0,6
4,1985-10-31,Los Angeles Clippers,L,112,120,L 1,3-1,-8
5,1985-11-02,Seattle SuperSonics,L,100,118,L 2,3-2,-18
6,1985-11-06,Detroit Pistons,L,105,122,L 3,3-3,-17
7,1985-11-07,New Jersey Nets,L,97,106,L 4,3-4,-9
8,1985-11-09,New York Knicks,W,97,94,W 1,4-4,3
9,1985-11-12,Milwaukee Bucks,L,103,132,L 1,4-5,-29
10,1985-11-13,Philadelphia 76ers,L,106,110,L 2,4-6,-4
11,1985-11-15,Milwaukee Bucks,L,103,118,L 3,4-7,-15
12,1985-11-16,Cleveland Cavaliers,L,128,132,L 4,4-8,-4
13,1985-11-19,Indiana Pacers,W,121,114,W 1,5-8,7
14,1985-11-20,Atlanta Hawks,L,101,116,L 1,5-9,-15
15,1985-11-23,Golden State Warriors,W,135,108,W 1,6-9,27
16,1985-11-24,Washington Bullets,L,106,115,L 1,6-10,-9
17,1985-11-26,Denver Nuggets,W,128,123,W 1,7-10,5
18,1985-11-27,Utah Jazz,L,96,114,L 1,7-11,-18
19,1985-11-29,Portland Trail Blazers,L,107,122,L 2,7-12,-15
20,1985-12-01,Los Angeles Lakers,L,113,117,L 3,7-13,-4
21,1985-12-03,Sacramento Kings,L,118,131,L 4,7-14,-13
22,1985-12-04,Phoenix Suns,L,99,100,L 5,7-15,-1
23,1985-12-06,San Antonio Spurs,W,131,123,W 1,8-15,8
24,1985-12-07,Houston Rockets,L,104,116,L 1,8-16,-12
25,1985-12-10,San Antonio Spurs,L,107,109,L 2,8-17,-2
26,1985-12-12,Philadelphia 76ers,W,106,102,W 1,9-17,4
27,1985-12-14,Sacramento Kings,L,103,108,L 1,9-18,-5
28,1985-12-15,Boston Celtics,L,104,109,L 2,9-19,-5
29,1985-12-17,Boston Celtics,W,116,108,W 1,10-19,8
30,1985-12-19,Washington Bullets,L,92,98,L 1,10-20,-6
31,1985-12-21,Utah Jazz,W,117,104,W 1,11-20,13
