G,Date,Opponent,Result,Tm,Opp,Streak,Record,Margin
1,2000-10-31,Atlanta Hawks,W,106,82,W 1,1-0,24
2,2000-11-01,Washington Wizards,L,77,95,L 1,1-1,-18
3,2000-11-03,Miami Heat,W,83,79,W 1,2-1,4
4,2000-11-04,New Jersey Nets,W,98,87,W 2,3-1,11
5,2000-11-08,Orlando Magic,W,96,90,W 3,4-1,6
6,2000-11-09,Seattle SuperSonics,L,94,102,L 1,4-2,-8
7,2000-11-11,New York Knicks,L,67,81,L 2,4-3,-14
8,2000-11-14,Miami Heat,L,86,89,L 3,4-4,-3
9,2000-11-16,Houston Rockets,L,80,84,L 4,4-5,-4
10,2000-11-17,Detroit Pistons,L,89,96,L 5,4-6,-7
11,2000-11-19,Detroit Pistons,W,105,96,W 1,5-6,9
12,2000-11-20,Toronto Raptors,W,100,64,W 2,6-6,36
13,2000-11-22,Philadelphia 76ers,W,88,73,W 3,7-6,15
14,2000-11-24,Milwaukee Bucks,W,106,90,W 4,8-6,16
15,2000-11-25,Cleveland Cavaliers,W,109,98,W 5,9-6,11
16,2000-11-29,Toronto Raptors,W,103,79,W 6,10-6,24
17,2000-12-01,Philadelphia 76ers,L,74,95,L 1,10-7,-21
18,2000-12-02,Utah Jazz,W,94,89,W 1,11-7,5
19,2000-12-05,Cleveland Cavaliers,L,66,71,L 1,11-8,-5
20,2000-12-06,Indiana Pacers,W,91,88,W 1,12-8,3
21,2000-12-08,Los Angeles Clippers,W,92,87,W 2,13-8,5
22,2000-12-09,Indiana Pacers,L,96,99,L 1,13-9,-3
23,2000-12-13,Sacramento Kings,W,101,90,W 1,14-9,11
24,2000-12-15,Washington Wizards,W,103,89,W 2,15-9,14
25,2000-12-16,Boston Celtics,W,99,87,W 3,16-9,12
26,2000-12-20,Miami Heat,W,65,56,W 4,17-9,9
27,2000-12-22,Minnesota Timberwolves,W,83,74,W 5,18-9,9
28,2000-12-23,San Antonio Spurs,W,88,84,W 6,19-9,4
29,2000-12-26,Cleveland Cavaliers,W,115,110,W 7,20-9,5
30,2000-12-28,Sacramento Kings,L,87,91,L 1,20-10,-4
31,2000-12-30,Seattle SuperSonics,L,102,104,L 2,20-11,-2
32,2001-01-01,Portland Trail Blazers,L,67,89,L 3,20-12,-22
33,2001-01-03,Vancouver Grizzlies,L,89,99,L 4,20-13,-10
34,2001-01-05,Los Angeles Clippers,W,86,73,W 1,21-13,13
35,2001-01-07,Denver Nuggets,L,87,94,L 1,21-14,-7
36,2001-01-09,Chicago Bulls,W,102,95,W 1,22-14,7
37,2001-01-11,Portland Trail Blazers,L,70,83,L 1,22-15,-13
38,2001-01-12,Chicago Bulls,W,86,85,W 1,23-15,1
39,2001-01-14,Toronto Raptors,L,99,107,L 1,23-16,-8
40,2001-01-15,Philadelphia 76ers,L,79,84,L 2,23-17,-5
41,2001-01-17,Dallas Mavericks,L,90,91,L 3,23-18,-1
42,2001-01-19,Milwaukee Bucks,L,98,105,L 4,23-19,-7
43,2001-01-23,Washington Wizards,L,95,97,L 5,23-20,-2
44,2001-01-24,New York Knicks,W,81,67,W 1,24-20,14
45,2001-01-27,Houston Rockets,L,97,110,L 1,24-21,-13
46,2001-01-29,Golden State Warriors,W,93,85,W 1,25-21,8
47,2001-02-01,Utah Jazz,L,76,87,L 1,25-22,-11
48,2001-02-02,Los Angeles Lakers,L,87,93,L 2,25-23,-6
