G,Date,Opponent,Result,Tm,Opp,Streak,Record,Margin
1,2000-10-31,Milwaukee Bucks,W,97,93,W 1,1-0,4
2,2000-11-02,Indiana Pacers,W,94,88,W 2,2-0,6
3,2000-11-04,Utah Jazz,L,106,112,L 1,2-1,-6
4,2000-11-06,Denver Nuggets,W,108,96,W 1,3-1,12
5,2000-11-08,Vancouver Grizzlies,L,74,101,L 1,3-2,-27
6,2000-11-10,San Antonio Spurs,W,79,77,W 1,4-2,2
7,2000-11-12,Sacramento Kings,L,84,109,L 1,4-3,-25
8,2000-11-13,Los Angeles Clippers,W,90,76,W 1,5-3,14
9,2000-11-15,Phoenix Suns,L,78,99,L 1,5-4,-21
10,2000-11-17,Seattle SuperSonics,W,99,95,W 1,6-4,4
11,2000-11-18,Vancouver Grizzlies,W,91,88,W 2,7-4,3
12,2000-11-20,Utah Jazz,W,107,98,W 3,8-4,9
13,2000-11-21,Seattle SuperSonics,L,110,116,L 1,8-5,-6
14,2000-11-25,Denver Nuggets,W,108,84,W 1,9-5,24
15,2000-11-28,Toronto Raptors,W,107,93,W 2,10-5,14
16,2000-11-30,Portland Trail Blazers,L,84,95,L 1,10-6,-11
17,2000-12-02,Golden State Warriors,W,97,78,W 1,11-6,19
18,2000-12-03,Los Angeles Lakers,L,97,99,L 1,11-7,-2
19,2000-12-05,Houston Rockets,L,102,109,L 2,11-8,-7
20,2000-12-06,New York Knicks,W,94,85,W 1,12-8,9
21,2000-12-08,Chicago Bulls,W,105,86,W 2,13-8,19
22,2000-12-10,New Jersey Nets,W,99,73,W 3,14-8,26
23,2000-12-12,Cleveland Cavaliers,L,87,92,L 1,14-9,-5
24,2000-12-13,Indiana Pacers,L,92,97,L 2,14-10,-5
25,2000-12-15,Philadelphia 76ers,W,112,94,W 1,15-10,18
26,2000-12-17,Detroit Pistons,W,99,90,W 2,16-10,9
27,2000-12-18,Boston Celtics,W,106,98,W 3,17-10,8
28,2000-12-20,Portland Trail Blazers,W,106,101,W 4,18-10,5
29,2000-12-22,Los Angeles Lakers,L,103,108,L 1,18-11,-5
30,2000-12-26,Seattle SuperSonics,W,114,93,W 1,19-11,21
31,2000-12-28,Los Angeles Clippers,W,105,96,W 2,20-11,9
32,2000-12-30,Houston Rockets,L,99,114,L 1,20-12,-15
33,2001-01-03,Detroit Pistons,L,104,107,L 2,20-13,-3
34,2001-01-05,Toronto Raptors,W,115,105,W 1,21-13,10
35,2001-01-06,Washington Wizards,W,103,85,W 2,22-13,18
36,2001-01-08,Chicago Bulls,W,104,91,W 3,23-13,13
37,2001-01-10,Minnesota Timberwolves,W,106,86,W 4,24-13,20
38,2001-01-11,Milwaukee Bucks,L,94,102,L 1,24-14,-8
39,2001-01-13,Phoenix Suns,L,86,103,L 2,24-15,-17
40,2001-01-15,Sacramento Kings,L,105,116,L 3,24-16,-11
41,2001-01-17,Charlotte Hornets,W,91,90,W 1,25-16,1
42,2001-01-18,Orlando Magic,W,115,106,W 2,26-16,9
43,2001-01-20,Denver Nuggets,W,97,79,W 3,27-16,18
44,2001-01-23,Philadelphia 76ers,L,98,114,L 1,27-17,-16
45,2001-01-25,Vancouver Grizzlies,W,120,83,W 1,28-17,37
46,2001-01-27,Denver Nuggets,L,100,102,L 1,28-18,-2
47,2001-02-01,Miami Heat,W,95,91,W 1,29-18,4
48,2001-02-03,Golden State Warriors,W,101,95,W 2,30-18,6
49,2001-02-05,Atlanta Hawks,W,91,81,W 3,31-18,10
50,2001-02-07,New York Knicks,L,93,96,L 1,31-19,-3
51,2001-02-13,San Antonio Spurs,L,92,104,L 2,31-20,-12
52,2001-02-15,Cleveland Cavaliers,W,102,81,W 1,32-20,21
53,2001-02-17,Washington Wizards,W,112,105,W 2,33-20,7
54,2001-02-20,Los Angeles Lakers,L,109,119,L 1,33-21,-10
55,2001-02-22,Boston Celtics,W,98,91,W 1,34-21,7
56,2001-02-24,San Antonio Spurs,L,104,107,L 1,34-22,-3
57,2001-02-26,Los Angeles Clippers,W,103,92,W 1,35-22,11
58,2001-02-27,Vancouver Grizzlies,W,116,112,W 2,36-22,4
59,2001-03-03,Houston Rockets,W,100,95,W 3,37-22,5
60,2001-03-05,Orlando Magic,L,81,95,L 1,37-23,-14
61,2001-03-07,Miami Heat,W,93,86,W 1,38-23,7
62,2001-03-09,Golden State Warriors,W,102,73,W 2,39-23,29
63,2001-03-11,Los Angeles Clippers,W,111,93,W 3,40-23,18
64,2001-03-13,New Jersey Nets,W,122,98,W 4,41-23,24
65,2001-03-15,Minnesota Timberwolves,W,103,83,W 5,42-23,20
66,2001-03-17,Phoenix Suns,W,109,99,W 6,43-23,10
67,2001-03-20,Portland Trail Blazers,L,88,96,L 1,43-24,-8
68,2001-03-21,Minnesota Timberwolves,L,97,109,L 2,43-25,-12
69,2001-03-24,Charlotte Hornets,W,103,100,W 1,44-25,3
70,2001-03-26,Utah Jazz,W,98,90,W 2,45-25,8
71,2001-03-28,Portland Trail Blazers,W,94,84,W 3,46-25,10
72,2001-03-30,Los Angeles Lakers,L,89,98,L 1,46-26,-9
73,2001-04-01,Sacramento Kings,W,119,107,W 1,47-26,12
74,2001-04-03,Houston Rockets,W,109,97,W 2,48-26,12
75,2001-04-05,Atlanta Hawks,W,108,94,W 3,49-26,14
76,2001-04-07,Utah Jazz,L,103,116,L 1,49-27,-13
77,2001-04-10,San Antonio Spurs,L,79,91,L 2,49-28,-12
78,2001-04-11,Phoenix Suns,L,106,111,L 3,49-29,-5
79,2001-04-13,Sacramento Kings,W,101,97,W 1,50-29,4
80,2001-04-15,Seattle SuperSonics,W,107,99,W 2,51-29,8
81,2001-04-16,Golden State Warriors,W,110,101,W 3,52-29,9
82,2001-04-18,Minnesota Timberwolves,W,120,100,W 4,53-29,20
