G,Date,Opponent,Result,Tm,Opp,Streak,Record,Margin
1,1991-11-01,Washington Bullets,L,103,109,L 1,0-1,-6
2,1991-11-02,Utah Jazz,W,127,112,W 1,1-1,15
3,1991-11-05,Phoenix Suns,W,111,105,W 2,2-1,6
4,1991-11-06,Sacramento Kings,L,102,112,L 1,2-2,-10
5,1991-11-08,Portland Trail Blazers,L,96,121,L 2,2-3,-25
6,1991-11-09,Seattle SuperSonics,L,111,118,L 3,2-4,-7
7,1991-11-11,Los Angeles Clippers,L,97,106,L 4,2-5,-9
8,1991-11-13,New York Knicks,W,110,107,W 1,3-5,3
9,1991-11-15,Seattle SuperSonics,L,108,124,L 1,3-6,-16
10,1991-11-16,Cleveland Cavaliers,L,117,127,L 2,3-7,-10
11,1991-11-18,Detroit Pistons,W,118,101,W 1,4-7,17
12,1991-11-20,Boston Celtics,L,101,116,L 1,4-8,-15
13,1991-11-22,Charlotte Hornets,L,110,112,L 2,4-9,-2
14,1991-11-23,Miami Heat,W,119,83,W 1,5-9,36
15,1991-11-27,Dallas Mavericks,L,106,113,L 1,5-10,-7
16,1991-11-29,Houston Rockets,W,141,121,W 1,6-10,20
17,1991-11-30,Milwaukee Bucks,L,119,137,L 1,6-11,-18
18,1991-12-03,Detroit Pistons,W,108,99,W 1,7-11,9
19,1991-12-04,Phoenix Suns,L,108,114,L 1,7-12,-6
20,1991-12-06,Milwaukee Bucks,W,126,106,W 1,8-12,20
21,1991-12-07,Portland Trail Blazers,L,112,115,L 1,8-13,-3
22,1991-12-10,San Antonio Spurs,W,109,102,W 1,9-13,7
23,1991-12-13,Dallas Mavericks,W,124,108,W 2,10-13,16
24,1991-12-14,Denver Nuggets,W,129,108,W 3,11-13,21
25,1991-12-17,Atlanta Hawks,L,113,117,L 1,11-14,-4
26,1991-12-18,Miami Heat,L,112,118,L 2,11-15,-6
27,1991-12-21,New Jersey Nets,W,118,109,W 1,12-15,9
28,1991-12-26,Philadelphia 76ers,L,110,113,L 1,12-16,-3
29,1991-12-28,New York Knicks,L,106,115,L 2,12-17,-9
30,1991-12-30,Chicago Bulls,L,104,109,L 3,12-18,-5
31,1992-01-03,Los Angeles Lakers,W,114,87,W 1,13-18,27
32,1992-01-04,Golden State Warriors,L,121,140,L 1,13-19,-19
33,1992-01-06,Utah Jazz,L,108,124,L 2,13-20,-16
34,1992-01-08,Los Angeles Clippers,L,102,104,L 3,13-21,-2
35,1992-01-11,Atlanta Hawks,W,138,115,W 1,14-21,23
36,1992-01-14,Washington Bullets,L,118,127,L 1,14-22,-9
37,1992-01-15,Detroit Pistons,L,104,118,L 2,14-23,-14
38,1992-01-17,Orlando Magic,L,120,127,L 3,14-24,-7
39,1992-01-18,Miami Heat,W,127,103,W 1,15-24,24
40,1992-01-20,New York Knicks,L,97,105,L 1,15-25,-8
41,1992-01-22,Cleveland Cavaliers,L,115,119,L 2,15-26,-4
42,1992-01-24,Cleveland Cavaliers,L,102,104,L 3,15-27,-2
43,1992-01-25,Charlotte Hornets,L,105,107,L 4,15-28,-2
44,1992-01-29,Philadelphia 76ers,W,115,90,W 1,16-28,25
45,1992-01-31,Atlanta Hawks,W,115,106,W 2,17-28,9
46,1992-02-02,Denver Nuggets,W,128,122,W 3,18-28,6
47,1992-02-03,Houston Rockets,L,111,122,L 1,18-29,-11
48,1992-02-06,San Antonio Spurs,W,117,106,W 1,19-29,11
49,1992-02-11,Orlando Magic,W,100,98,W 2,20-29,2
50,1992-02-12,New York Knicks,L,104,111,L 1,20-30,-7
51,1992-02-14,Milwaukee Bucks,W,107,100,W 1,21-30,7
52,1992-02-15,Minnesota Timberwolves,W,117,101,W 2,22-30,16
53,1992-02-17,Charlotte Hornets,W,128,117,W 3,23-30,11
54,1992-02-19,Sacramento Kings,W,129,115,W 4,24-30,14
55,1992-02-21,New Jersey Nets,L,101,105,L 1,24-31,-4
56,1992-02-23,Boston Celtics,W,102,95,W 1,25-31,7
57,1992-02-26,Boston Celtics,L,109,130,L 1,25-32,-21
58,1992-02-28,Orlando Magic,W,114,109,W 1,26-32,5
59,1992-02-29,Charlotte Hornets,L,119,121,L 1,26-33,-2
60,1992-03-03,Chicago Bulls,W,103,101,W 1,27-33,2
61,1992-03-04,Detroit Pistons,L,107,110,L 1,27-34,-3
62,1992-03-06,Atlanta Hawks,W,115,113,W 1,28-34,2
63,1992-03-07,Minnesota Timberwolves,W,108,97,W 2,29-34,11
64,1992-03-10,Washington Bullets,W,101,91,W 3,30-34,10
65,1992-03-11,Philadelphia 76ers,L,93,111,L 1,30-35,-18
66,1992-03-13,Orlando Magic,L,97,98,L 2,30-36,-1
67,1992-03-16,Los Angeles Lakers,W,98,85,W 1,31-36,13
68,1992-03-18,Miami Heat,W,116,111,W 2,32-36,5
69,1992-03-20,Milwaukee Bucks,W,102,97,W 3,33-36,5
70,1992-03-22,Philadelphia 76ers,W,108,100,W 4,34-36,8
71,1992-03-24,Cleveland Cavaliers,L,113,128,L 1,34-37,-15
72,1992-03-25,Washington Bullets,W,131,109,W 1,35-37,22
73,1992-03-27,Golden State Warriors,L,117,125,L 1,35-38,-8
74,1992-04-01,Atlanta Hawks,W,137,117,W 1,36-38,20
75,1992-04-03,Boston Celtics,W,101,97,W 2,37-38,4
76,1992-04-05,New Jersey Nets,L,120,128,L 1,37-39,-8
77,1992-04-08,Milwaukee Bucks,W,122,107,W 1,38-39,15
78,1992-04-10,Chicago Bulls,L,96,108,L 1,38-40,-12
79,1992-04-11,Chicago Bulls,L,106,108,L 2,38-41,-2
80,1992-04-14,Charlotte Hornets,W,123,96,W 1,39-41,27
81,1992-04-16,New Jersey Nets,W,119,113,W 2,40-41,6
82,1992-04-17,Cleveland Cavaliers,L,102,107,L 1,40-42,-5
