G,Date,Opponent,Result,Tm,Opp,Streak,Record,Margin
1,2013-10-30,Denver Nuggets,W,90,88,W 1,1-0,2
2,2013-11-01,Los Angeles Clippers,L,101,110,L 1,1-1,-9
3,2013-11-02,Golden State Warriors,L,87,98,L 2,1-2,-11
4,2013-11-05,Atlanta Hawks,L,100,105,L 3,1-3,-5
5,2013-11-08,Portland Trail Blazers,L,91,104,L 4,1-4,-13
6,2013-11-09,Portland Trail Blazers,L,85,96,L 5,1-5,-11
7,2013-11-13,Brooklyn Nets,W,107,86,W 1,2-5,21
8,2013-11-15,Detroit Pistons,L,90,97,L 1,2-6,-7
9,2013-11-17,Memphis Grizzlies,L,86,97,L 2,2-7,-11
10,2013-11-19,Phoenix Suns,W,107,104,W 1,3-7,3
11,2013-11-20,Phoenix Suns,W,113,106,W 2,4-7,7
12,2013-11-23,Los Angeles Clippers,L,102,103,L 1,4-8,-1
13,2013-11-24,Los Angeles Lakers,L,86,100,L 2,4-9,-14
14,2013-11-29,Los Angeles Clippers,L,98,104,L 3,4-10,-6
15,2013-12-01,Golden State Warriors,L,113,115,L 4,4-11,-2
16,2013-12-03,Oklahoma City Thunder,L,95,97,L 5,4-12,-2
17,2013-12-06,Los Angeles Lakers,L,100,106,L 6,4-13,-6
18,2013-12-07,Utah Jazz,W,112,102,W 1,5-13,10
19,2013-12-09,Dallas Mavericks,W,112,97,W 2,6-13,15
20,2013-12-11,Utah Jazz,L,101,122,L 1,6-14,-21
21,2013-12-13,Phoenix Suns,L,107,116,L 2,6-15,-9
22,2013-12-15,Houston Rockets,W,106,91,W 1,7-15,15
23,2013-12-17,Charlotte Bobcats,L,87,95,L 1,7-16,-8
24,2013-12-18,Atlanta Hawks,L,107,124,L 2,7-17,-17
25,2013-12-20,Miami Heat,L,103,122,L 3,7-18,-19
26,2013-12-21,Orlando Magic,W,105,100,W 1,8-18,5
27,2013-12-23,New Orleans Pelicans,L,100,113,L 1,8-19,-13
28,2013-12-27,Miami Heat,W,108,103,W 1,9-19,5
29,2013-12-29,San Antonio Spurs,L,104,112,L 1,9-20,-8
30,2013-12-31,Houston Rockets,W,110,106,W 1,10-20,4
31,2014-01-02,Philadelphia 76ers,L,104,113,L 1,10-21,-9
32,2014-01-04,Charlotte Bobcats,L,103,113,L 2,10-22,-10
33,2014-01-07,Portland Trail Blazers,W,123,119,W 1,11-22,4
34,2014-01-10,Orlando Magic,W,103,83,W 2,12-22,20
35,2014-01-12,Cleveland Cavaliers,W,124,80,W 3,13-22,44
36,2014-01-14,Indiana Pacers,L,92,116,L 1,13-23,-24
37,2014-01-15,Minnesota Timberwolves,W,111,108,W 1,14-23,3
38,2014-01-17,Memphis Grizzlies,L,90,91,L 1,14-24,-1
39,2014-01-19,Oklahoma City Thunder,L,93,108,L 2,14-25,-15
40,2014-01-21,New Orleans Pelicans,W,114,97,W 1,15-25,17
41,2014-01-22,Houston Rockets,L,98,119,L 1,15-26,-21
42,2014-01-24,Indiana Pacers,L,111,116,L 2,15-27,-5
43,2014-01-26,Denver Nuggets,L,117,125,L 3,15-28,-8
44,2014-01-27,Utah Jazz,L,99,106,L 4,15-29,-7
45,2014-01-29,Memphis Grizzlies,L,89,99,L 5,15-30,-10
46,2014-01-31,Dallas Mavericks,L,103,107,L 6,15-31,-4
47,2014-02-01,San Antonio Spurs,L,93,95,L 7,15-32,-2
48,2014-02-03,Chicago Bulls,W,99,70,W 1,16-32,29
49,2014-02-05,Toronto Raptors,W,109,101,W 2,17-32,8
50,2014-02-07,Boston Celtics,L,89,99,L 1,17-33,-10
51,2014-02-09,Washington Wizards,L,84,93,L 2,17-34,-9
52,2014-02-11,Cleveland Cavaliers,L,99,109,L 3,17-35,-10
53,2014-02-12,New York Knicks,W,106,101,W 1,18-35,5
54,2014-02-19,Golden State Warriors,L,92,101,L 1,18-36,-9
55,2014-02-22,Boston Celtics,W,105,98,W 1,19-36,7
56,2014-02-23,Denver Nuggets,W,109,95,W 2,20-36,14
57,2014-02-25,Houston Rockets,L,103,129,L 1,20-37,-26
58,2014-02-28,Los Angeles Lakers,L,122,126,L 2,20-38,-4
59,2014-03-01,Minnesota Timberwolves,L,97,108,L 3,20-39,-11
60,2014-03-03,New Orleans Pelicans,W,96,89,W 1,21-39,7
61,2014-03-05,Milwaukee Bucks,W,116,102,W 2,22-39,14
62,2014-03-07,Toronto Raptors,L,87,99,L 1,22-40,-12
63,2014-03-09,Brooklyn Nets,L,89,104,L 2,22-41,-15
64,2014-03-11,Detroit Pistons,L,89,99,L 3,22-42,-10
65,2014-03-12,Philadelphia 76ers,W,115,98,W 1,23-42,17
66,2014-03-15,Chicago Bulls,L,87,94,L 1,23-43,-7
67,2014-03-16,Minnesota Timberwolves,L,102,104,L 2,23-44,-2
68,2014-03-18,Washington Wizards,W,117,111,W 1,24-44,6
69,2014-03-21,San Antonio Spurs,L,79,99,L 1,24-45,-20
70,2014-03-23,Milwaukee Bucks,W,124,107,W 1,25-45,17
71,2014-03-26,New York Knicks,L,99,107,L 1,25-46,-8
72,2014-03-28,Oklahoma City Thunder,L,81,94,L 2,25-47,-13
73,2014-03-29,Dallas Mavericks,L,100,103,L 3,25-48,-3
74,2014-03-31,New Orleans Pelicans,W,102,97,W 1,26-48,5
75,2014-04-02,Los Angeles Lakers,W,107,102,W 2,27-48,5
76,2014-04-04,Golden State Warriors,L,69,102,L 1,27-49,-33
77,2014-04-06,Dallas Mavericks,L,91,93,L 2,27-50,-2
78,2014-04-08,Oklahoma City Thunder,L,92,107,L 3,27-51,-15
79,2014-04-09,Portland Trail Blazers,L,99,100,L 4,27-52,-1
80,2014-04-12,Los Angeles Clippers,L,101,117,L 5,27-53,-16
81,2014-04-13,Minnesota Timberwolves,W,106,103,W 1,28-53,3
82,2014-04-16,Phoenix Suns,L,99,104,L 1,28-54,-5
