G,Date,Opponent,Result,Tm,Opp,Streak,Record,Margin
1,1980-10-11,Milwaukee Bucks,W,114,109,W 1,1-0,5
2,1980-10-14,Philadelphia 76ers,W,113,93,W 2,2-0,20
3,1980-10-17,Atlanta Hawks,L,101,113,L 1,2-1,-12
4,1980-10-21,Chicago Bulls,W,105,97,W 1,3-1,8
5,1980-10-23,Boston Celtics,W,109,107,W 2,4-1,2
6,1980-10-25,New Jersey Nets,W,105,101,W 3,5-1,4
7,1980-10-29,Indiana Pacers,L,95,102,L 1,5-2,-7
8,1980-10-30,Atlanta Hawks,W,116,115,W 1,6-2,1
9,1980-11-01,Washington Bullets,W,111,93,W 2,7-2,18
10,1980-11-05,Kansas City Kings,L,102,111,L 1,7-3,-9
11,1980-11-07,Denver Nuggets,W,124,115,W 1,8-3,9
12,1980-11-08,Utah Jazz,W,109,102,W 2,9-3,7
13,1980-11-11,Detroit Pistons,W,149,118,W 3,10-3,31
14,1980-11-12,Philadelphia 76ers,W,125,113,W 4,11-3,12
15,1980-11-14,Milwaukee Bucks,L,106,125,L 1,11-4,-19
16,1980-11-15,Cleveland Cavaliers,W,100,95,W 1,12-4,5
17,1980-11-18,Philadelphia 76ers,L,99,113,L 1,12-5,-14
18,1980-11-21,Chicago Bulls,L,121,130,L 2,12-6,-9
19,1980-11-22,Golden State Warriors,L,110,116,L 3,12-7,-6
20,1980-11-24,Houston Rockets,W,113,110,W 1,13-7,3
21,1980-11-26,Cleveland Cavaliers,W,119,113,W 2,14-7,6
22,1980-11-28,Boston Celtics,L,106,120,L 1,14-8,-14
23,1980-11-29,Portland Trail Blazers,W,111,110,W 1,15-8,1
24,1980-12-02,Indiana Pacers,L,96,113,L 1,15-9,-17
25,1980-12-03,Philadelphia 76ers,L,98,104,L 2,15-10,-6
26,1980-12-06,Milwaukee Bucks,W,104,94,W 1,16-10,10
27,1980-12-09,Washington Bullets,W,107,104,W 2,17-10,3
28,1980-12-10,New Jersey Nets,W,106,104,W 3,18-10,2
29,1980-12-11,Milwaukee Bucks,L,107,119,L 1,18-11,-12
30,1980-12-13,Detroit Pistons,W,100,94,W 1,19-11,6
31,1980-12-16,Utah Jazz,W,112,97,W 2,20-11,15
32,1980-12-17,Detroit Pistons,W,119,103,W 3,21-11,16
33,1980-12-19,Washington Bullets,W,102,96,W 4,22-11,6
34,1980-12-20,Denver Nuggets,W,120,114,W 5,23-11,6
35,1980-12-23,Chicago Bulls,L,114,117,L 1,23-12,-3
36,1980-12-25,Boston Celtics,L,108,117,L 2,23-13,-9
37,1980-12-27,Kansas City Kings,W,100,99,W 1,24-13,1
38,1980-12-30,Dallas Mavericks,W,100,98,W 2,25-13,2
39,1981-01-02,Detroit Pistons,L,100,102,L 1,25-14,-2
40,1981-01-03,Atlanta Hawks,W,131,95,W 1,26-14,36
41,1981-01-06,San Antonio Spurs,L,108,113,L 1,26-15,-5
42,1981-01-08,Indiana Pacers,L,115,116,L 2,26-16,-1
43,1981-01-10,Cleveland Cavaliers,W,104,99,W 1,27-16,5
44,1981-01-13,Boston Celtics,L,89,93,L 1,27-17,-4
45,1981-01-14,San Antonio Spurs,L,105,116,L 2,27-18,-11
46,1981-01-16,Dallas Mavericks,L,110,118,L 3,27-19,-8
47,1981-01-17,Houston Rockets,W,99,98,W 1,28-19,1
48,1981-01-20,Seattle SuperSonics,W,98,97,W 2,29-19,1
49,1981-01-22,San Diego Clippers,W,100,93,W 3,30-19,7
50,1981-01-23,Portland Trail Blazers,L,90,117,L 1,30-20,-27
51,1981-01-24,Golden State Warriors,L,110,117,L 2,30-21,-7
52,1981-01-26,Phoenix Suns,L,94,99,L 3,30-22,-5
53,1981-01-29,Atlanta Hawks,W,114,111,W 1,31-22,3
54,1981-02-03,San Diego Clippers,W,101,98,W 2,32-22,3
55,1981-02-06,Chicago Bulls,W,112,94,W 3,33-22,18
56,1981-02-07,New Jersey Nets,W,113,106,W 4,34-22,7
57,1981-02-08,New Jersey Nets,W,116,102,W 5,35-22,14
58,1981-02-12,Cleveland Cavaliers,W,122,111,W 6,36-22,11
59,1981-02-13,Detroit Pistons,W,120,92,W 7,37-22,28
60,1981-02-15,Phoenix Suns,W,115,101,W 8,38-22,14
61,1981-02-17,Los Angeles Lakers,L,87,96,L 1,38-23,-9
