G,Date,Opponent,Result,Tm,Opp,Streak,Record,Margin
1,2018-10-16,Philadelphia 76ers,W,105,87,W 1,1-0,18
2,2018-10-19,Toronto Raptors,L,101,113,L 1,1-1,-12
3,2018-10-20,New York Knicks,W,103,101,W 1,2-1,2
4,2018-10-22,Orlando Magic,L,90,93,L 1,2-2,-3
5,2018-10-25,Oklahoma City Thunder,W,101,95,W 1,3-2,6
6,2018-10-27,Detroit Pistons,W,109,89,W 2,4-2,20
7,2018-10-30,Detroit Pistons,W,108,105,W 3,5-2,3
8,2018-11-01,Milwaukee Bucks,W,117,113,W 4,6-2,4
9,2018-11-03,Indiana Pacers,L,101,102,L 1,6-3,-1
10,2018-11-05,Denver Nuggets,L,107,115,L 2,6-4,-8
11,2018-11-08,Phoenix Suns,W,116,109,W 1,7-4,7
12,2018-11-09,Utah Jazz,L,115,123,L 1,7-5,-8
13,2018-11-11,Portland Trail Blazers,L,94,100,L 2,7-6,-6
14,2018-11-14,Chicago Bulls,W,111,82,W 1,8-6,29
15,2018-11-16,Toronto Raptors,W,123,116,W 2,9-6,7
16,2018-11-17,Utah Jazz,L,86,98,L 1,9-7,-12
17,2018-11-19,Charlotte Hornets,L,112,117,L 2,9-8,-5
18,2018-11-21,New York Knicks,L,109,117,L 3,9-9,-8
19,2018-11-23,Atlanta Hawks,W,114,96,W 1,10-9,18
20,2018-11-24,Dallas Mavericks,L,104,113,L 1,10-10,-9
21,2018-11-26,New Orleans Pelicans,W,124,107,W 1,11-10,17
22,2018-11-30,Cleveland Cavaliers,W,128,95,W 2,12-10,33
23,2018-12-01,Minnesota Timberwolves,W,118,109,W 3,13-10,9
24,2018-12-06,New York Knicks,W,128,100,W 4,14-10,28
25,2018-12-08,Chicago Bulls,W,133,77,W 5,15-10,56
26,2018-12-10,New Orleans Pelicans,W,113,100,W 6,16-10,13
27,2018-12-12,Washington Wizards,W,130,125,W 7,17-10,5
28,2018-12-14,Atlanta Hawks,W,129,108,W 8,18-10,21
29,2018-12-15,Detroit Pistons,L,104,113,L 1,18-11,-9
30,2018-12-19,Phoenix Suns,L,103,111,L 2,18-12,-8
31,2018-12-21,Milwaukee Bucks,L,107,120,L 3,18-13,-13
32,2018-12-23,Charlotte Hornets,W,119,103,W 1,19-13,16
33,2018-12-25,Philadelphia 76ers,W,121,114,W 2,20-13,7
34,2018-12-27,Houston Rockets,L,113,127,L 1,20-14,-14
35,2018-12-29,Memphis Grizzlies,W,112,103,W 1,21-14,9
36,2018-12-31,San Antonio Spurs,L,111,120,L 1,21-15,-9
37,2019-01-02,Minnesota Timberwolves,W,115,102,W 1,22-15,13
38,2019-01-04,Dallas Mavericks,W,114,93,W 2,23-15,21
39,2019-01-07,Brooklyn Nets,W,116,95,W 3,24-15,21
40,2019-01-09,Indiana Pacers,W,135,108,W 4,25-15,27
41,2019-01-10,Miami Heat,L,99,115,L 1,25-16,-16
42,2019-01-12,Orlando Magic,L,103,105,L 2,25-17,-2
43,2019-01-14,Brooklyn Nets,L,102,109,L 3,25-18,-7
44,2019-01-16,Toronto Raptors,W,117,108,W 1,26-18,9
45,2019-01-18,Memphis Grizzlies,W,122,116,W 2,27-18,6
46,2019-01-19,Atlanta Hawks,W,113,105,W 3,28-18,8
47,2019-01-21,Miami Heat,W,107,99,W 4,29-18,8
48,2019-01-23,Cleveland Cavaliers,W,123,103,W 5,30-18,20
49,2019-01-26,Golden State Warriors,L,111,115,L 1,30-19,-4
50,2019-01-28,Brooklyn Nets,W,112,104,W 1,31-19,8
51,2019-01-30,Charlotte Hornets,W,126,94,W 2,32-19,32
52,2019-02-01,New York Knicks,W,113,99,W 3,33-19,14
53,2019-02-03,Oklahoma City Thunder,W,134,129,W 4,34-19,5
54,2019-02-05,Cleveland Cavaliers,W,103,96,W 5,35-19,7
55,2019-02-07,Los Angeles Lakers,L,128,129,L 1,35-20,-1
56,2019-02-09,Los Angeles Clippers,L,112,123,L 2,35-21,-11
57,2019-02-12,Philadelphia 76ers,W,112,109,W 1,36-21,3
58,2019-02-13,Detroit Pistons,W,118,110,W 2,37-21,8
59,2019-02-21,Milwaukee Bucks,L,97,98,L 1,37-22,-1
60,2019-02-23,Chicago Bulls,L,116,126,L 2,37-23,-10
61,2019-02-26,Toronto Raptors,L,95,118,L 3,37-24,-23
62,2019-02-27,Portland Trail Blazers,L,92,97,L 4,37-25,-5
63,2019-03-01,Washington Wizards,W,107,96,W 1,38-25,11
64,2019-03-03,Houston Rockets,L,104,115,L 1,38-26,-11
