G,Date,Opponent,Result,Tm,Opp,Streak,Record,Margin
1,1976-10-21,Milwaukee Bucks,W,133,112,W 1,1-0,21
2,1976-10-23,Philadelphia 76ers,W,108,105,W 2,2-0,3
3,1976-10-26,New York Knicks,L,104,118,L 1,2-1,-14
4,1976-10-28,Boston Celtics,L,105,112,L 2,2-2,-7
5,1976-10-30,Cleveland Cavaliers,L,105,109,L 3,2-3,-4
6,1976-11-03,New York Nets,L,96,100,L 4,2-4,-4
7,1976-11-05,Detroit Pistons,W,122,108,W 1,3-4,14
8,1976-11-06,Houston Rockets,W,117,102,W 2,4-4,15
9,1976-11-09,Los Angeles Lakers,W,121,116,W 3,5-4,5
10,1976-11-11,Denver Nuggets,W,105,94,W 4,6-4,11
11,1976-11-13,Boston Celtics,W,118,107,W 5,7-4,11
12,1976-11-16,San Antonio Spurs,L,112,114,L 1,7-5,-2
13,1976-11-17,Houston Rockets,L,114,120,L 2,7-6,-6
14,1976-11-19,Seattle SuperSonics,L,101,130,L 3,7-7,-29
15,1976-11-20,Golden State Warriors,L,93,130,L 4,7-8,-37
16,1976-11-21,Portland Trail Blazers,L,98,121,L 5,7-9,-23
17,1976-11-23,San Antonio Spurs,L,115,122,L 6,7-10,-7
18,1976-11-26,Detroit Pistons,W,124,119,W 1,8-10,5
19,1976-11-27,Atlanta Hawks,L,94,101,L 1,8-11,-7
20,1976-11-28,New Orleans Jazz,L,118,127,L 2,8-12,-9
21,1976-11-30,Seattle SuperSonics,W,119,114,W 1,9-12,5
22,1976-12-03,New York Knicks,W,135,112,W 2,10-12,23
23,1976-12-07,Indiana Pacers,L,103,107,L 1,10-13,-4
24,1976-12-08,Philadelphia 76ers,L,102,123,L 2,10-14,-21
25,1976-12-10,Portland Trail Blazers,L,102,103,L 3,10-15,-1
26,1976-12-11,Indiana Pacers,L,101,109,L 4,10-16,-8
27,1976-12-14,Phoenix Suns,W,108,99,W 1,11-16,9
28,1976-12-17,Washington Bullets,L,88,99,L 1,11-17,-11
29,1976-12-19,Seattle SuperSonics,W,99,98,W 1,12-17,1
30,1976-12-21,Los Angeles Lakers,L,89,97,L 1,12-18,-8
31,1976-12-23,Phoenix Suns,L,92,107,L 2,12-19,-15
32,1976-12-25,Detroit Pistons,W,115,106,W 1,13-19,9
33,1976-12-26,Cleveland Cavaliers,W,103,96,W 2,14-19,7
34,1976-12-29,Kansas City Kings,L,103,113,L 1,14-20,-10
35,1977-01-01,New York Nets,W,102,87,W 1,15-20,15
36,1977-01-03,San Antonio Spurs,L,109,142,L 1,15-21,-33
37,1977-01-05,Golden State Warriors,L,109,118,L 2,15-22,-9
38,1977-01-06,Milwaukee Bucks,L,111,119,L 3,15-23,-8
39,1977-01-08,Boston Celtics,L,106,109,L 4,15-24,-3
40,1977-01-12,Atlanta Hawks,L,118,124,L 5,15-25,-6
41,1977-01-14,New Orleans Jazz,W,131,103,W 1,16-25,28
42,1977-01-15,Detroit Pistons,L,105,121,L 1,16-26,-16
43,1977-01-19,Washington Bullets,L,87,91,L 2,16-27,-4
44,1977-01-21,Chicago Bulls,L,89,110,L 3,16-28,-21
45,1977-01-22,Kansas City Kings,L,104,132,L 4,16-29,-28
46,1977-01-24,Denver Nuggets,L,102,127,L 5,16-30,-25
47,1977-01-26,Milwaukee Bucks,W,114,109,W 1,17-30,5
48,1977-02-03,Atlanta Hawks,L,98,100,L 1,17-31,-2
49,1977-02-06,Boston Celtics,L,97,113,L 2,17-32,-16
50,1977-02-08,Philadelphia 76ers,W,99,89,W 1,18-32,10
51,1977-02-09,Los Angeles Lakers,L,90,105,L 1,18-33,-15
52,1977-02-11,New York Nets,W,96,94,W 1,19-33,2
53,1977-02-15,Washington Bullets,L,114,126,L 1,19-34,-12
54,1977-02-16,Philadelphia 76ers,L,113,117,L 2,19-35,-4
55,1977-02-17,Cleveland Cavaliers,W,112,103,W 1,20-35,9
56,1977-02-19,Seattle SuperSonics,W,103,100,W 2,21-35,3
57,1977-02-21,Indiana Pacers,W,117,106,W 3,22-35,11
58,1977-02-22,Phoenix Suns,W,115,114,W 4,23-35,1
59,1977-02-25,Golden State Warriors,L,97,104,L 1,23-36,-7
60,1977-02-27,Washington Bullets,L,105,117,L 2,23-37,-12
61,1977-03-01,New York Nets,L,95,104,L 3,23-38,-9
62,1977-03-02,Indiana Pacers,L,108,116,L 4,23-39,-8
63,1977-03-04,New Orleans Jazz,W,95,91,W 1,24-39,4
64,1977-03-05,San Antonio Spurs,L,109,120,L 1,24-40,-11
65,1977-03-07,Houston Rockets,L,107,128,L 2,24-41,-21
66,1977-03-08,Portland Trail Blazers,W,102,95,W 1,25-41,7
67,1977-03-11,Chicago Bulls,W,95,90,W 2,26-41,5
68,1977-03-13,Denver Nuggets,W,102,95,W 3,27-41,7
69,1977-03-17,Kansas City Kings,L,104,125,L 1,27-42,-21
70,1977-03-19,Houston Rockets,L,104,110,L 2,27-43,-6
71,1977-03-20,Cleveland Cavaliers,L,108,115,L 3,27-44,-7
72,1977-03-22,Atlanta Hawks,L,84,86,L 4,27-45,-2
73,1977-03-24,Phoenix Suns,W,107,102,W 1,28-45,5
74,1977-03-27,Los Angeles Lakers,L,89,92,L 1,28-46,-3
75,1977-03-29,Portland Trail Blazers,L,101,127,L 2,28-47,-26
76,1977-03-31,Denver Nuggets,L,95,110,L 3,28-48,-15
77,1977-04-02,Milwaukee Bucks,W,94,93,W 1,29-48,1
78,1977-04-03,New York Knicks,L,111,130,L 1,29-49,-19
79,1977-04-05,Chicago Bulls,L,89,91,L 2,29-50,-2
80,1977-04-06,New Orleans Jazz,W,107,102,W 1,30-50,5
81,1977-04-08,New York Knicks,L,102,104,L 1,30-51,-2
82,1977-04-10,Chicago Bulls,L,99,120,L 2,30-52,-21
