G,Date,Opponent,Result,Tm,Opp,Streak,Record,Margin
1,1969-10-15,New York Knicks,L,89,94,L 1,0-1,-5
2,1969-10-17,Boston Celtics,W,110,108,W 1,1-1,2
3,1969-10-18,Philadelphia 76ers,L,123,134,L 1,1-2,-11
4,1969-10-22,Los Angeles Lakers,L,109,116,L 2,1-3,-7
5,1969-10-24,Baltimore Bullets,L,126,131,L 3,1-4,-5
6,1969-10-25,Philadelphia 76ers,W,109,98,W 1,2-4,11
7,1969-10-30,Phoenix Suns,L,104,106,L 1,2-5,-2
8,1969-10-31,Seattle SuperSonics,L,121,129,L 2,2-6,-8
9,1969-11-01,San Francisco Warriors,L,97,120,L 3,2-7,-23
10,1969-11-02,Los Angeles Lakers,W,124,116,W 1,3-7,8
11,1969-11-05,San Diego Rockets,W,133,120,W 2,4-7,13
12,1969-11-06,San Francisco Warriors,L,109,130,L 1,4-8,-21
13,1969-11-08,Baltimore Bullets,W,130,121,W 1,5-8,9
14,1969-11-12,Boston Celtics,W,116,107,W 2,6-8,9
15,1969-11-15,Detroit Pistons,L,104,105,L 1,6-9,-1
16,1969-11-18,New York Knicks,L,94,112,L 2,6-10,-18
17,1969-11-19,Los Angeles Lakers,L,103,116,L 3,6-11,-13
18,1969-11-21,Chicago Bulls,W,133,119,W 1,7-11,14
19,1969-11-23,Phoenix Suns,W,137,123,W 2,8-11,14
20,1969-11-24,Milwaukee Bucks,W,129,104,W 3,9-11,25
21,1969-11-28,New York Knicks,L,105,106,L 1,9-12,-1
22,1969-11-29,Atlanta Hawks,L,111,128,L 2,9-13,-17
23,1969-11-30,Philadelphia 76ers,W,115,107,W 1,10-13,8
24,1969-12-02,Baltimore Bullets,L,107,129,L 1,10-14,-22
25,1969-12-03,Seattle SuperSonics,L,117,118,L 2,10-15,-1
26,1969-12-05,Atlanta Hawks,W,156,127,W 1,11-15,29
27,1969-12-06,Philadelphia 76ers,L,102,120,L 1,11-16,-18
28,1969-12-09,New York Knicks,W,103,101,W 1,12-16,2
29,1969-12-10,Philadelphia 76ers,W,122,121,W 2,13-16,1
