G,Date,Opponent,Result,Tm,Opp,Streak,Record,Margin
1,1978-10-13,Philadelphia 76ers,L,102,110,L 1,0-1,-8
2,1978-10-14,New Jersey Nets,L,100,102,L 2,0-2,-2
3,1978-10-17,Cleveland Cavaliers,L,111,113,L 3,0-3,-2
4,1978-10-22,San Antonio Spurs,W,134,121,W 1,1-3,13
5,1978-10-24,San Diego Clippers,L,123,124,L 1,1-4,-1
6,1978-10-27,San Diego Clippers,W,113,101,W 1,2-4,12
7,1978-10-29,Washington Bullets,W,109,93,W 2,3-4,16
8,1978-10-31,Denver Nuggets,W,134,107,W 3,4-4,27
9,1978-11-03,New York Knicks,W,147,124,W 4,5-4,23
10,1978-11-05,Cleveland Cavaliers,W,117,107,W 5,6-4,10
11,1978-11-07,Chicago Bulls,W,112,111,W 6,7-4,1
12,1978-11-08,Indiana Pacers,W,113,111,W 7,8-4,2
13,1978-11-10,Kansas City Kings,W,136,127,W 8,9-4,9
14,1978-11-12,Indiana Pacers,W,134,106,W 9,10-4,28
15,1978-11-14,Milwaukee Bucks,W,137,119,W 10,11-4,18
16,1978-11-15,Detroit Pistons,W,133,126,W 11,12-4,7
17,1978-11-17,New Orleans Jazz,W,121,109,W 12,13-4,12
18,1978-11-19,Chicago Bulls,W,104,95,W 13,14-4,9
19,1978-11-22,Houston Rockets,W,121,114,W 14,15-4,7
20,1978-11-24,Washington Bullets,L,103,113,L 1,15-5,-10
21,1978-11-25,Atlanta Hawks,L,103,109,L 2,15-6,-6
22,1978-11-28,Detroit Pistons,L,103,105,L 3,15-7,-2
23,1978-12-01,Phoenix Suns,W,130,122,W 1,16-7,8
24,1978-12-03,New Jersey Nets,L,105,107,L 1,16-8,-2
25,1978-12-05,New Orleans Jazz,W,114,102,W 1,17-8,12
26,1978-12-06,San Antonio Spurs,L,111,112,L 1,17-9,-1
27,1978-12-08,Milwaukee Bucks,W,101,85,W 1,18-9,16
28,1978-12-10,Atlanta Hawks,W,88,86,W 2,19-9,2
29,1978-12-12,Portland Trail Blazers,L,115,117,L 1,19-10,-2
30,1978-12-13,Seattle SuperSonics,L,107,117,L 2,19-11,-10
31,1978-12-15,Seattle SuperSonics,W,100,98,W 1,20-11,2
32,1978-12-16,Phoenix Suns,L,100,119,L 1,20-12,-19
33,1978-12-17,Philadelphia 76ers,L,96,103,L 2,20-13,-7
34,1978-12-22,Washington Bullets,W,127,115,W 1,21-13,12
35,1978-12-26,New Orleans Jazz,L,123,125,L 1,21-14,-2
36,1978-12-27,Golden State Warriors,W,106,104,W 1,22-14,2
37,1978-12-29,Portland Trail Blazers,W,118,95,W 2,23-14,23
38,1979-01-02,New Orleans Jazz,L,105,109,L 1,23-15,-4
39,1979-01-03,Atlanta Hawks,W,99,96,W 1,24-15,3
40,1979-01-06,Houston Rockets,L,112,115,L 1,24-16,-3
41,1979-01-09,New York Knicks,W,106,94,W 1,25-16,12
42,1979-01-10,Boston Celtics,W,99,89,W 2,26-16,10
43,1979-01-12,New Jersey Nets,W,117,116,W 3,27-16,1
44,1979-01-14,Seattle SuperSonics,W,108,99,W 4,28-16,9
45,1979-01-17,San Diego Clippers,L,117,119,L 1,28-17,-2
46,1979-01-19,Houston Rockets,L,121,122,L 2,28-18,-1
47,1979-01-21,Golden State Warriors,W,113,107,W 1,29-18,6
48,1979-01-23,New York Knicks,W,148,124,W 2,30-18,24
49,1979-01-25,Detroit Pistons,L,100,135,L 1,30-19,-35
50,1979-01-26,Denver Nuggets,L,107,119,L 2,30-20,-12
51,1979-01-28,Milwaukee Bucks,W,111,109,W 1,31-20,2
52,1979-01-30,New Jersey Nets,W,127,108,W 2,32-20,19
53,1979-02-06,San Antonio Spurs,W,119,111,W 3,33-20,8
54,1979-02-07,Golden State Warriors,W,106,104,W 4,34-20,2
55,1979-02-09,Cleveland Cavaliers,W,106,103,W 5,35-20,3
56,1979-02-11,Kansas City Kings,L,103,104,L 1,35-21,-1
57,1979-02-13,Cleveland Cavaliers,L,111,117,L 2,35-22,-6
58,1979-02-16,Milwaukee Bucks,L,98,99,L 3,35-23,-1
59,1979-02-18,Indiana Pacers,W,122,111,W 1,36-23,11
60,1979-02-20,Golden State Warriors,L,91,102,L 1,36-24,-11
61,1979-02-23,Boston Celtics,W,113,104,W 1,37-24,9
62,1979-02-25,Indiana Pacers,W,118,108,W 2,38-24,10
63,1979-02-27,Kansas City Kings,W,122,114,W 3,39-24,8
64,1979-03-02,Philadelphia 76ers,W,126,111,W 4,40-24,15
65,1979-03-04,Denver Nuggets,L,99,113,L 1,40-25,-14
66,1979-03-09,Chicago Bulls,L,92,102,L 2,40-26,-10
67,1979-03-11,Boston Celtics,L,106,108,L 3,40-27,-2
68,1979-03-13,Washington Bullets,L,111,120,L 4,40-28,-9
69,1979-03-14,San Antonio Spurs,L,112,125,L 5,40-29,-13
70,1979-03-16,Atlanta Hawks,W,111,110,W 1,41-29,1
71,1979-03-18,Boston Celtics,W,122,111,W 2,42-29,11
72,1979-03-21,Portland Trail Blazers,L,110,114,L 1,42-30,-4
73,1979-03-23,San Diego Clippers,W,156,119,W 1,43-30,37
74,1979-03-25,Denver Nuggets,L,113,123,L 1,43-31,-10
75,1979-03-28,Phoenix Suns,L,106,112,L 2,43-32,-6
76,1979-03-30,Detroit Pistons,W,124,113,W 1,44-32,11
77,1979-04-01,Philadelphia 76ers,L,111,112,L 1,44-33,-1
78,1979-04-03,Chicago Bulls,W,97,95,W 1,45-33,2
79,1979-04-04,Kansas City Kings,L,111,115,L 1,45-34,-4
80,1979-04-06,Seattle SuperSonics,L,93,113,L 2,45-35,-20
81,1979-04-07,Portland Trail Blazers,W,99,98,W 1,46-35,1
82,1979-04-08,Phoenix Suns,W,111,103,W 2,47-35,8
