G,Date,Opponent,Result,Tm,Opp,Streak,Record,Margin
1,2017-10-17,Boston Celtics,W,102,99,W 1,1-0,3
2,2017-10-20,Milwaukee Bucks,W,116,97,W 2,2-0,19
3,2017-10-21,Orlando Magic,L,93,114,L 1,2-1,-21
4,2017-10-24,Chicago Bulls,W,119,112,W 1,3-1,7
5,2017-10-25,Brooklyn Nets,L,107,112,L 1,3-2,-5
6,2017-10-28,New Orleans Pelicans,L,101,123,L 2,3-3,-22
7,2017-10-29,New York Knicks,L,95,114,L 3,3-4,-19
8,2017-11-01,Indiana Pacers,L,107,124,L 4,3-5,-17
9,2017-11-03,Washington Wizards,W,130,122,W 1,4-5,8
10,2017-11-05,Atlanta Hawks,L,115,117,L 1,4-6,-2
11,2017-11-07,Milwaukee Bucks,W,124,119,W 1,5-6,5
12,2017-11-09,Houston Rockets,L,113,117,L 1,5-7,-4
13,2017-11-11,Dallas Mavericks,W,111,104,W 1,6-7,7
14,2017-11-13,New York Knicks,W,104,101,W 2,7-7,3
15,2017-11-15,Charlotte Hornets,W,115,107,W 3,8-7,8
16,2017-11-17,Los Angeles Clippers,W,118,113,W 4,9-7,5
17,2017-11-20,Detroit Pistons,W,116,88,W 5,10-7,28
18,2017-11-22,Brooklyn Nets,W,119,109,W 6,11-7,10
19,2017-11-24,Charlotte Hornets,W,100,99,W 7,12-7,1
20,2017-11-27,Philadelphia 76ers,W,113,91,W 8,13-7,22
21,2017-11-28,Miami Heat,W,108,97,W 9,14-7,11
22,2017-11-30,Atlanta Hawks,W,121,114,W 10,15-7,7
23,2017-12-02,Memphis Grizzlies,W,116,111,W 11,16-7,5
24,2017-12-04,Chicago Bulls,W,113,91,W 12,17-7,22
25,2017-12-06,Sacramento Kings,W,101,95,W 13,18-7,6
26,2017-12-08,Indiana Pacers,L,102,106,L 1,18-8,-4
27,2017-12-09,Philadelphia 76ers,W,105,98,W 1,19-8,7
28,2017-12-12,Atlanta Hawks,W,123,114,W 2,20-8,9
29,2017-12-14,Los Angeles Lakers,W,121,112,W 3,21-8,9
