G,Date,Opponent,Result,Tm,Opp,Streak,Record,Margin
1,1999-02-05,Toronto Raptors,L,92,103,L 1,0-1,-11
2,1999-02-06,Cleveland Cavaliers,W,77,73,W 1,1-1,4
3,1999-02-08,Orlando Magic,L,90,107,L 1,1-2,-17
4,1999-02-09,Miami Heat,W,108,101,W 1,2-2,7
5,1999-02-16,Sacramento Kings,L,98,101,L 1,2-3,-3
6,1999-02-17,Vancouver Grizzlies,W,131,129,W 1,3-3,2
7,1999-02-19,Portland Trail Blazers,L,86,106,L 1,3-4,-20
8,1999-02-21,Washington Wizards,L,75,86,L 2,3-5,-11
9,1999-02-24,Orlando Magic,W,111,79,W 1,4-5,32
10,1999-02-26,New York Knicks,W,94,80,W 2,5-5,14
11,1999-02-27,New Jersey Nets,W,101,92,W 3,6-5,9
12,1999-03-01,New Jersey Nets,L,97,99,L 1,6-6,-2
13,1999-03-02,Cleveland Cavaliers,L,99,116,L 2,6-7,-17
14,1999-03-05,Denver Nuggets,W,102,94,W 1,7-7,8
15,1999-03-07,Toronto Raptors,L,92,105,L 1,7-8,-13
16,1999-03-09,Charlotte Hornets,L,87,105,L 2,7-9,-18
17,1999-03-11,Atlanta Hawks,L,85,99,L 3,7-10,-14
18,1999-03-12,Detroit Pistons,L,83,93,L 4,7-11,-10
19,1999-03-14,Indiana Pacers,L,96,99,L 5,7-12,-3
20,1999-03-17,Los Angeles Clippers,W,118,84,W 1,8-12,34
21,1999-03-18,Milwaukee Bucks,L,83,99,L 1,8-13,-16
22,1999-03-20,New York Knicks,L,78,96,L 2,8-14,-18
23,1999-03-21,Chicago Bulls,L,92,95,L 3,8-15,-3
24,1999-03-23,Cleveland Cavaliers,L,86,113,L 4,8-16,-27
25,1999-03-24,Minnesota Timberwolves,L,68,87,L 5,8-17,-19
26,1999-03-26,Philadelphia 76ers,W,90,84,W 1,9-17,6
27,1999-03-28,Indiana Pacers,L,93,101,L 1,9-18,-8
28,1999-03-30,Charlotte Hornets,W,109,99,W 1,10-18,10
29,1999-03-31,Detroit Pistons,L,72,87,L 1,10-19,-15
30,1999-04-02,Milwaukee Bucks,L,83,84,L 2,10-20,-1
31,1999-04-04,New Jersey Nets,L,79,91,L 3,10-21,-12
32,1999-04-05,Orlando Magic,L,99,106,L 4,10-22,-7
33,1999-04-07,Washington Wizards,W,108,87,W 1,11-22,21
34,1999-04-08,Toronto Raptors,W,101,89,W 2,12-22,12
35,1999-04-09,Philadelphia 76ers,L,67,83,L 1,12-23,-16
36,1999-04-11,Chicago Bulls,W,87,81,W 1,13-23,6
37,1999-04-12,Cleveland Cavaliers,W,103,89,W 2,14-23,14
38,1999-04-14,Atlanta Hawks,L,70,77,L 1,14-24,-7
39,1999-04-16,Miami Heat,W,82,81,W 1,15-24,1
40,1999-04-18,Washington Wizards,W,101,98,W 2,16-24,3
41,1999-04-19,Indiana Pacers,L,104,120,L 1,16-25,-16
42,1999-04-21,Philadelphia 76ers,L,78,80,L 2,16-26,-2
43,1999-04-22,Atlanta Hawks,L,94,106,L 3,16-27,-12
44,1999-04-23,Chicago Bulls,W,100,71,W 1,17-27,29
45,1999-04-25,Washington Wizards,W,113,84,W 2,18-27,29
46,1999-04-27,Detroit Pistons,L,85,92,L 1,18-28,-7
47,1999-04-29,Miami Heat,W,107,96,W 1,19-28,11
48,1999-05-01,Milwaukee Bucks,L,79,88,L 1,19-29,-9
49,1999-05-03,New York Knicks,L,88,95,L 2,19-30,-7
50,1999-05-05,Charlotte Hornets,L,129,133,L 3,19-31,-4
