G,Date,Opponent,Result,Tm,Opp,Streak,Record,Margin
1,1993-11-05,Chicago Bulls,L,123,124,L 1,0-1,-1
2,1993-11-06,Milwaukee Bucks,W,120,103,W 1,1-1,17
3,1993-11-09,Cleveland Cavaliers,L,108,113,L 1,1-2,-5
4,1993-11-11,Orlando Magic,W,120,87,W 1,2-2,33
5,1993-11-12,Boston Celtics,W,110,107,W 2,3-2,3
6,1993-11-16,Indiana Pacers,W,102,93,W 3,4-2,9
7,1993-11-17,Sacramento Kings,W,130,113,W 4,5-2,17
8,1993-11-19,Washington Bullets,W,127,111,W 5,6-2,16
9,1993-11-20,Atlanta Hawks,L,91,96,L 1,6-3,-5
10,1993-11-23,Washington Bullets,L,98,118,L 2,6-4,-20
11,1993-11-24,Los Angeles Lakers,W,141,124,W 1,7-4,17
12,1993-11-26,Milwaukee Bucks,W,110,99,W 2,8-4,11
13,1993-11-27,Miami Heat,L,100,114,L 1,8-5,-14
14,1993-12-01,San Antonio Spurs,L,88,92,L 2,8-6,-4
15,1993-12-03,Denver Nuggets,L,94,102,L 3,8-7,-8
16,1993-12-04,Utah Jazz,L,108,122,L 4,8-8,-14
17,1993-12-07,Houston Rockets,L,102,121,L 5,8-9,-19
18,1993-12-09,Cleveland Cavaliers,W,95,93,W 1,9-9,2
19,1993-12-11,New Jersey Nets,W,105,99,W 2,10-9,6
20,1993-12-14,Minnesota Timberwolves,W,101,85,W 3,11-9,16
21,1993-12-16,New Jersey Nets,L,95,111,L 1,11-10,-16
22,1993-12-17,Denver Nuggets,W,99,96,W 1,12-10,3
23,1993-12-20,Chicago Bulls,L,97,109,L 1,12-11,-12
24,1993-12-21,Detroit Pistons,W,108,97,W 1,13-11,11
25,1993-12-23,Boston Celtics,W,118,100,W 2,14-11,18
26,1993-12-27,Detroit Pistons,W,109,94,W 3,15-11,15
27,1993-12-28,Cleveland Cavaliers,L,115,127,L 1,15-12,-12
28,1993-12-30,Chicago Bulls,W,115,95,W 1,16-12,20
29,1994-01-02,New York Knicks,W,124,123,W 2,17-12,1
30,1994-01-04,Atlanta Hawks,L,94,133,L 1,17-13,-39
31,1994-01-06,Portland Trail Blazers,L,110,116,L 2,17-14,-6
32,1994-01-08,New York Knicks,W,102,99,W 1,18-14,3
33,1994-01-11,Phoenix Suns,W,95,93,W 2,19-14,2
34,1994-01-13,Sacramento Kings,L,104,115,L 1,19-15,-11
35,1994-01-14,Los Angeles Lakers,W,130,122,W 1,20-15,8
36,1994-01-16,Portland Trail Blazers,L,101,106,L 1,20-16,-5
37,1994-01-19,Philadelphia 76ers,W,115,103,W 1,21-16,12
38,1994-01-21,Milwaukee Bucks,L,110,113,L 1,21-17,-3
39,1994-01-22,Milwaukee Bucks,W,91,80,W 1,22-17,11
40,1994-01-25,Miami Heat,L,98,119,L 1,22-18,-21
41,1994-01-26,Orlando Magic,L,120,145,L 2,22-19,-25
