G,Date,Opponent,Result,Tm,Opp,Streak,Record,Margin
1,1983-10-28,Denver Nuggets,L,125,139,L 1,0-1,-14
2,1983-10-29,Los Angeles Lakers,L,115,120,L 2,0-2,-5
3,1983-11-03,Golden State Warriors,W,129,112,W 1,1-2,17
4,1983-11-05,San Antonio Spurs,W,124,118,W 2,2-2,6
5,1983-11-09,San Antonio Spurs,L,99,105,L 1,2-3,-6
6,1983-11-10,Houston Rockets,W,118,109,W 1,3-3,9
7,1983-11-12,Portland Trail Blazers,W,136,122,W 2,4-3,14
8,1983-11-13,Los Angeles Lakers,L,118,124,L 1,4-4,-6
9,1983-11-15,Portland Trail Blazers,L,112,114,L 2,4-5,-2
10,1983-11-16,Boston Celtics,W,122,109,W 1,5-5,13
11,1983-11-18,Detroit Pistons,L,120,128,L 1,5-6,-8
12,1983-11-19,Washington Bullets,L,113,126,L 2,5-7,-13
13,1983-11-22,Los Angeles Lakers,W,130,126,W 1,6-7,4
14,1983-11-23,Chicago Bulls,L,117,128,L 1,6-8,-11
15,1983-11-25,Denver Nuggets,W,126,124,W 1,7-8,2
16,1983-11-26,Kansas City Kings,L,116,117,L 1,7-9,-1
17,1983-11-29,Phoenix Suns,W,114,110,W 1,8-9,4
18,1983-11-30,San Diego Clippers,W,117,115,W 2,9-9,2
19,1983-12-02,Phoenix Suns,W,116,113,W 3,10-9,3
20,1983-12-03,Kansas City Kings,W,112,107,W 4,11-9,5
21,1983-12-07,Portland Trail Blazers,W,116,111,W 5,12-9,5
22,1983-12-09,San Antonio Spurs,L,117,126,L 1,12-10,-9
23,1983-12-10,Houston Rockets,W,128,121,W 1,13-10,7
24,1983-12-13,Cleveland Cavaliers,W,107,105,W 2,14-10,2
25,1983-12-15,Houston Rockets,W,138,111,W 3,15-10,27
26,1983-12-17,Golden State Warriors,W,127,111,W 4,16-10,16
27,1983-12-21,Indiana Pacers,W,133,115,W 5,17-10,18
28,1983-12-23,Denver Nuggets,W,118,116,W 6,18-10,2
29,1983-12-27,Golden State Warriors,W,111,102,W 7,19-10,9
30,1983-12-28,Seattle SuperSonics,W,113,105,W 8,20-10,8
31,1983-12-30,Denver Nuggets,L,130,135,L 1,20-11,-5
32,1984-01-03,San Antonio Spurs,L,124,137,L 2,20-12,-13
33,1984-01-04,Houston Rockets,W,116,111,W 1,21-12,5
34,1984-01-06,Kansas City Kings,W,130,110,W 2,22-12,20
35,1984-01-10,Phoenix Suns,W,107,98,W 3,23-12,9
36,1984-01-11,Dallas Mavericks,L,102,117,L 1,23-13,-15
37,1984-01-13,San Diego Clippers,W,122,119,W 1,24-13,3
38,1984-01-14,Washington Bullets,W,121,96,W 2,25-13,25
39,1984-01-17,Atlanta Hawks,L,106,112,L 1,25-14,-6
40,1984-01-20,Dallas Mavericks,W,120,113,W 1,26-14,7
41,1984-01-21,Houston Rockets,L,105,115,L 1,26-15,-10
42,1984-01-24,Dallas Mavericks,L,115,123,L 2,26-16,-8
43,1984-01-26,New Jersey Nets,W,125,115,W 1,27-16,10
44,1984-01-31,Seattle SuperSonics,W,98,94,W 2,28-16,4
45,1984-02-02,Phoenix Suns,W,116,95,W 3,29-16,21
46,1984-02-03,Los Angeles Lakers,L,105,109,L 1,29-17,-4
47,1984-02-04,Milwaukee Bucks,W,116,102,W 1,30-17,14
48,1984-02-07,San Diego Clippers,L,103,109,L 1,30-18,-6
49,1984-02-10,New York Knicks,L,111,121,L 2,30-19,-10
50,1984-02-12,Portland Trail Blazers,W,114,112,W 1,31-19,2
51,1984-02-14,Atlanta Hawks,W,100,98,W 2,32-19,2
52,1984-02-16,Kansas City Kings,L,99,121,L 1,32-20,-22
53,1984-02-17,Milwaukee Bucks,L,91,105,L 2,32-21,-14
54,1984-02-19,Indiana Pacers,L,104,106,L 3,32-22,-2
55,1984-02-21,Chicago Bulls,W,117,95,W 1,33-22,22
56,1984-02-23,San Antonio Spurs,W,143,142,W 2,34-22,1
57,1984-02-24,Seattle SuperSonics,L,81,112,L 1,34-23,-31
58,1984-02-25,Dallas Mavericks,L,95,97,L 2,34-24,-2
59,1984-02-28,Phoenix Suns,L,100,113,L 3,34-25,-13
60,1984-02-29,Philadelphia 76ers,L,97,103,L 4,34-26,-6
61,1984-03-02,Cleveland Cavaliers,W,110,104,W 1,35-26,6
62,1984-03-03,Denver Nuggets,L,122,131,L 1,35-27,-9
63,1984-03-05,New Jersey Nets,L,116,120,L 2,35-28,-4
64,1984-03-07,Boston Celtics,L,106,117,L 3,35-29,-11
65,1984-03-10,New York Knicks,L,105,114,L 4,35-30,-9
66,1984-03-11,Philadelphia 76ers,L,97,120,L 5,35-31,-23
67,1984-03-13,Portland Trail Blazers,W,124,119,W 1,36-31,5
68,1984-03-15,Golden State Warriors,W,115,111,W 2,37-31,4
69,1984-03-17,Dallas Mavericks,W,118,103,W 3,38-31,15
70,1984-03-19,Detroit Pistons,W,143,125,W 4,39-31,18
71,1984-03-22,San Antonio Spurs,L,126,129,L 1,39-32,-3
72,1984-03-23,Golden State Warriors,L,104,115,L 2,39-33,-11
73,1984-03-25,Seattle SuperSonics,W,121,98,W 1,40-33,23
74,1984-03-27,Kansas City Kings,W,110,106,W 2,41-33,4
