G,Date,Opponent,Result,Tm,Opp,Streak,Record,Margin
1,1968-10-16,Detroit Pistons,W,124,116,W 1,1-0,8
2,1968-10-19,Philadelphia 76ers,L,121,124,L 1,1-1,-3
3,1968-10-20,Phoenix Suns,W,134,122,W 1,2-1,12
4,1968-10-21,Seattle SuperSonics,W,111,104,W 2,3-1,7
5,1968-10-24,San Diego Rockets,W,119,115,W 3,4-1,4
6,1968-10-25,Los Angeles Lakers,L,111,117,L 1,4-2,-6
7,1968-10-26,San Francisco Warriors,L,106,107,L 2,4-3,-1
8,1968-10-27,Seattle SuperSonics,W,126,114,W 1,5-3,12
9,1968-10-29,Milwaukee Bucks,W,129,112,W 2,6-3,17
10,1968-10-30,San Francisco Warriors,W,112,110,W 3,7-3,2
11,1968-11-01,New York Knicks,W,119,103,W 4,8-3,16
12,1968-11-06,Atlanta Hawks,W,140,119,W 5,9-3,21
13,1968-11-09,San Diego Rockets,W,109,107,W 6,10-3,2
14,1968-11-12,Cincinnati Royals,L,115,126,L 1,10-4,-11
15,1968-11-13,Cincinnati Royals,W,115,111,W 1,11-4,4
16,1968-11-15,Milwaukee Bucks,W,129,102,W 2,12-4,27
17,1968-11-20,San Diego Rockets,W,114,110,W 3,13-4,4
18,1968-11-22,Philadelphia 76ers,L,110,121,L 1,13-5,-11
19,1968-11-23,Detroit Pistons,W,128,127,W 1,14-5,1
20,1968-11-24,Atlanta Hawks,W,118,111,W 2,15-5,7
21,1968-11-26,Atlanta Hawks,W,102,99,W 3,16-5,3
22,1968-11-27,San Diego Rockets,L,107,123,L 1,16-6,-16
23,1968-11-29,Phoenix Suns,W,124,106,W 1,17-6,18
24,1968-12-01,Chicago Bulls,W,110,100,W 2,18-6,10
25,1968-12-03,Cincinnati Royals,L,127,129,L 1,18-7,-2
26,1968-12-04,Detroit Pistons,W,112,106,W 1,19-7,6
27,1968-12-05,Los Angeles Lakers,W,108,90,W 2,20-7,18
28,1968-12-10,Boston Celtics,W,115,101,W 3,21-7,14
29,1968-12-11,New York Knicks,W,118,110,W 4,22-7,8
30,1968-12-14,Boston Celtics,W,110,101,W 5,23-7,9
31,1968-12-18,San Francisco Warriors,W,109,100,W 6,24-7,9
32,1968-12-20,Chicago Bulls,W,125,102,W 7,25-7,23
33,1968-12-21,Phoenix Suns,W,131,117,W 8,26-7,14
34,1968-12-25,Seattle SuperSonics,W,118,112,W 9,27-7,6
35,1968-12-26,Philadelphia 76ers,L,120,125,L 1,27-8,-5
36,1968-12-27,Milwaukee Bucks,W,136,122,W 1,28-8,14
37,1968-12-29,Atlanta Hawks,L,99,101,L 1,28-9,-2
38,1968-12-31,New York Knicks,L,110,121,L 2,28-10,-11
39,1969-01-03,Cincinnati Royals,W,130,125,W 1,29-10,5
40,1969-01-04,Philadelphia 76ers,W,117,112,W 2,30-10,5
41,1969-01-07,Los Angeles Lakers,L,93,100,L 1,30-11,-7
42,1969-01-08,San Diego Rockets,W,108,107,W 1,31-11,1
43,1969-01-10,San Diego Rockets,W,106,104,W 2,32-11,2
44,1969-01-11,Phoenix Suns,W,118,107,W 3,33-11,11
45,1969-01-20,Boston Celtics,W,122,109,W 4,34-11,13
46,1969-01-21,Chicago Bulls,W,116,93,W 5,35-11,23
47,1969-01-22,Seattle SuperSonics,L,94,98,L 1,35-12,-4
48,1969-01-25,Atlanta Hawks,L,109,112,L 2,35-13,-3
49,1969-01-26,Boston Celtics,L,86,124,L 3,35-14,-38
50,1969-01-27,Detroit Pistons,W,126,106,W 1,36-14,20
51,1969-01-30,New York Knicks,L,106,109,L 1,36-15,-3
52,1969-01-31,Philadelphia 76ers,W,108,105,W 1,37-15,3
53,1969-02-02,Detroit Pistons,W,128,106,W 2,38-15,22
54,1969-02-03,Chicago Bulls,W,132,122,W 3,39-15,10
55,1969-02-05,Boston Celtics,W,124,112,W 4,40-15,12
56,1969-02-07,Milwaukee Bucks,W,114,107,W 5,41-15,7
57,1969-02-08,New York Knicks,L,100,106,L 1,41-16,-6
58,1969-02-09,Atlanta Hawks,W,102,101,W 1,42-16,1
59,1969-02-11,Chicago Bulls,W,124,116,W 2,43-16,8
60,1969-02-12,San Francisco Warriors,W,120,110,W 3,44-16,10
61,1969-02-14,Milwaukee Bucks,W,132,122,W 4,45-16,10
62,1969-02-17,Cincinnati Royals,L,112,117,L 1,45-17,-5
63,1969-02-19,Los Angeles Lakers,W,110,88,W 1,46-17,22
64,1969-02-20,Phoenix Suns,W,124,121,W 2,47-17,3
65,1969-02-23,Cincinnati Royals,W,126,109,W 3,48-17,17
