G,Date,Opponent,Result,Tm,Opp,Streak,Record,Margin
1,1981-10-30,Boston Celtics,L,100,124,L 1,0-1,-24
2,1981-11-03,Philadelphia 76ers,L,99,112,L 2,0-2,-13
3,1981-11-05,Milwaukee Bucks,L,90,98,L 3,0-3,-8
4,1981-11-06,Detroit Pistons,W,86,82,W 1,1-3,4
5,1981-11-10,Boston Celtics,L,84,90,L 1,1-4,-6
6,1981-11-12,Atlanta Hawks,W,95,87,W 1,2-4,8
7,1981-11-14,Chicago Bulls,W,104,99,W 2,3-4,5
8,1981-11-17,Milwaukee Bucks,L,95,99,L 1,3-5,-4
9,1981-11-19,Detroit Pistons,L,97,122,L 2,3-6,-25
10,1981-11-20,Houston Rockets,L,94,95,L 3,3-7,-1
11,1981-11-21,Chicago Bulls,L,105,117,L 4,3-8,-12
12,1981-11-24,Golden State Warriors,W,107,88,W 1,4-8,19
13,1981-11-27,Boston Celtics,L,100,113,L 1,4-9,-13
14,1981-11-28,Indiana Pacers,L,90,92,L 2,4-10,-2
15,1981-12-01,San Antonio Spurs,L,99,110,L 3,4-11,-11
16,1981-12-03,New York Knicks,W,114,88,W 1,5-11,26
17,1981-12-05,Cleveland Cavaliers,W,94,87,W 2,6-11,7
18,1981-12-08,Los Angeles Lakers,L,98,102,L 1,6-12,-4
19,1981-12-11,San Diego Clippers,W,106,102,W 1,7-12,4
20,1981-12-12,Phoenix Suns,W,105,98,W 2,8-12,7
21,1981-12-15,Dallas Mavericks,L,102,107,L 1,8-13,-5
22,1981-12-16,Cleveland Cavaliers,W,106,102,W 1,9-13,4
23,1981-12-18,Boston Celtics,L,98,99,L 1,9-14,-1
24,1981-12-22,Chicago Bulls,L,90,92,L 2,9-15,-2
25,1981-12-25,Indiana Pacers,W,115,98,W 1,10-15,17
26,1981-12-26,New Jersey Nets,W,105,90,W 2,11-15,15
27,1981-12-29,Detroit Pistons,W,129,125,W 3,12-15,4
28,1981-12-30,Milwaukee Bucks,L,103,107,L 1,12-16,-4
29,1982-01-02,Indiana Pacers,W,107,103,W 1,13-16,4
30,1982-01-05,New Jersey Nets,L,108,114,L 1,13-17,-6
