G,Date,Opponent,Result,Tm,Opp,Streak,Record,Margin
1,1991-11-01,Phoenix Suns,L,95,99,L 1,0-1,-4
2,1991-11-03,San Antonio Spurs,L,98,106,L 2,0-2,-8
3,1991-11-05,Sacramento Kings,W,98,87,W 1,1-2,11
4,1991-11-07,Utah Jazz,W,103,95,W 2,2-2,8
5,1991-11-09,Indiana Pacers,W,118,111,W 3,3-2,7
6,1991-11-14,Cleveland Cavaliers,L,109,115,L 1,3-3,-6
7,1991-11-15,Indiana Pacers,W,124,108,W 1,4-3,16
8,1991-11-17,Minnesota Timberwolves,W,101,91,W 2,5-3,10
9,1991-11-19,Washington Bullets,W,113,106,W 3,6-3,7
10,1991-11-20,Detroit Pistons,W,91,86,W 4,7-3,5
11,1991-11-22,Chicago Bulls,L,109,112,L 1,7-4,-3
12,1991-11-24,Los Angeles Clippers,L,86,89,L 2,7-5,-3
13,1991-11-26,Golden State Warriors,W,136,130,W 1,8-5,6
14,1991-11-29,Denver Nuggets,L,90,101,L 1,8-6,-11
15,1991-11-30,San Antonio Spurs,L,101,119,L 2,8-7,-18
16,1991-12-03,Washington Bullets,W,91,90,W 1,9-7,1
17,1991-12-06,Minnesota Timberwolves,W,96,94,W 2,10-7,2
18,1991-12-07,Dallas Mavericks,W,104,101,W 3,11-7,3
19,1991-12-10,Chicago Bulls,L,103,108,L 1,11-8,-5
20,1991-12-11,New York Knicks,L,87,96,L 2,11-9,-9
21,1991-12-13,Boston Celtics,L,97,117,L 3,11-10,-20
22,1991-12-14,Philadelphia 76ers,L,95,104,L 4,11-11,-9
23,1991-12-17,Los Angeles Clippers,W,116,99,W 1,12-11,17
24,1991-12-19,Denver Nuggets,W,119,106,W 2,13-11,13
25,1991-12-21,Golden State Warriors,W,120,112,W 3,14-11,8
26,1991-12-22,Portland Trail Blazers,L,87,96,L 1,14-12,-9
27,1991-12-26,Sacramento Kings,W,115,106,W 1,15-12,9
28,1991-12-27,Boston Celtics,L,87,110,L 1,15-13,-23
29,1992-01-02,Miami Heat,W,113,109,W 1,16-13,4
30,1992-01-04,Philadelphia 76ers,L,93,112,L 1,16-14,-19
31,1992-01-07,Denver Nuggets,W,106,99,W 1,17-14,7
32,1992-01-08,Orlando Magic,L,103,104,L 1,17-15,-1
33,1992-01-10,Dallas Mavericks,W,94,82,W 1,18-15,12
34,1992-01-11,Houston Rockets,L,115,119,L 1,18-16,-4
35,1992-01-13,Los Angeles Clippers,L,94,98,L 2,18-17,-4
36,1992-01-14,Charlotte Hornets,L,116,117,L 3,18-18,-1
37,1992-01-16,Los Angeles Clippers,W,101,98,W 1,19-18,3
38,1992-01-18,Los Angeles Lakers,W,112,108,W 2,20-18,4
39,1992-01-20,Los Angeles Lakers,L,110,116,L 1,20-19,-6
40,1992-01-21,Atlanta Hawks,L,119,128,L 2,20-20,-9
41,1992-01-23,Portland Trail Blazers,L,109,113,L 3,20-21,-4
42,1992-01-25,Utah Jazz,L,103,104,L 4,20-22,-1
43,1992-01-28,Orlando Magic,W,102,97,W 1,21-22,5
44,1992-01-29,Miami Heat,L,114,119,L 1,21-23,-5
45,1992-01-31,Charlotte Hornets,W,122,105,W 1,22-23,17
46,1992-02-02,Milwaukee Bucks,L,106,122,L 1,22-24,-16
47,1992-02-03,Atlanta Hawks,W,112,110,W 1,23-24,2
48,1992-02-05,New Jersey Nets,W,95,85,W 2,24-24,10
49,1992-02-11,Houston Rockets,W,105,99,W 3,25-24,6
50,1992-02-14,San Antonio Spurs,W,108,91,W 4,26-24,17
51,1992-02-15,Golden State Warriors,L,122,140,L 1,26-25,-18
52,1992-02-17,Phoenix Suns,W,98,96,W 1,27-25,2
53,1992-02-20,Los Angeles Lakers,W,105,103,W 2,28-25,2
54,1992-02-22,Portland Trail Blazers,W,113,104,W 3,29-25,9
55,1992-02-24,Minnesota Timberwolves,W,106,91,W 4,30-25,15
56,1992-02-27,Utah Jazz,W,130,124,W 5,31-25,6
57,1992-02-29,Sacramento Kings,L,110,115,L 1,31-26,-5
58,1992-03-01,Cleveland Cavaliers,W,113,107,W 1,32-26,6
59,1992-03-03,Denver Nuggets,W,111,92,W 2,33-26,19
60,1992-03-05,Phoenix Suns,L,105,118,L 1,33-27,-13
61,1992-03-07,New Jersey Nets,W,109,98,W 1,34-27,11
62,1992-03-08,Portland Trail Blazers,L,97,109,L 1,34-28,-12
63,1992-03-10,Detroit Pistons,L,92,98,L 2,34-29,-6
64,1992-03-11,Los Angeles Clippers,W,104,96,W 1,35-29,8
