G,Date,Opponent,Result,Tm,Opp,Streak,Record,Margin
1,2015-10-28,Detroit Pistons,L,87,92,L 1,0-1,-5
2,2015-10-30,Philadelphia 76ers,W,99,71,W 1,1-1,28
3,2015-10-31,Indiana Pacers,W,97,76,W 2,2-1,21
4,2015-11-04,Portland Trail Blazers,L,92,108,L 1,2-2,-16
5,2015-11-05,Denver Nuggets,W,96,84,W 1,3-2,12
6,2015-11-07,Memphis Grizzlies,W,89,79,W 2,4-2,10
7,2015-11-10,Cleveland Cavaliers,L,114,118,L 1,4-3,-4
8,2015-11-12,Miami Heat,L,91,92,L 2,4-4,-1
9,2015-11-13,Orlando Magic,L,93,102,L 3,4-5,-9
10,2015-11-15,Atlanta Hawks,W,97,96,W 1,5-5,1
11,2015-11-18,Toronto Raptors,W,93,89,W 2,6-5,4
12,2015-11-20,Dallas Mavericks,L,93,102,L 1,6-6,-9
13,2015-11-23,Oklahoma City Thunder,L,89,111,L 2,6-7,-22
14,2015-11-25,Los Angeles Clippers,W,102,91,W 1,7-7,11
15,2015-11-28,New Orleans Pelicans,W,101,87,W 2,8-7,14
16,2015-11-30,Golden State Warriors,L,103,106,L 1,8-8,-3
17,2015-12-03,Orlando Magic,L,94,103,L 2,8-9,-9
18,2015-12-05,Indiana Pacers,W,122,119,W 1,9-9,3
19,2015-12-08,Sacramento Kings,L,106,114,L 1,9-10,-8
20,2015-12-09,New York Knicks,W,106,85,W 1,10-10,21
21,2015-12-11,Oklahoma City Thunder,L,90,94,L 1,10-11,-4
22,2015-12-13,Oklahoma City Thunder,L,98,104,L 2,10-12,-6
23,2015-12-14,San Antonio Spurs,L,81,118,L 3,10-13,-37
24,2015-12-16,New Orleans Pelicans,L,94,104,L 4,10-14,-10
25,2015-12-18,Denver Nuggets,W,97,88,W 1,11-14,9
26,2015-12-21,Phoenix Suns,W,110,89,W 2,12-14,21
27,2015-12-23,Golden State Warriors,L,85,103,L 1,12-15,-18
28,2015-12-26,Los Angeles Clippers,L,104,109,L 2,12-16,-5
