G,Date,Opponent,Result,Tm,Opp,Streak,Record,Margin
1,1981-10-30,Dallas Mavericks,W,105,89,W 1,1-0,16
2,1981-10-31,Golden State Warriors,L,91,106,L 1,1-1,-15
3,1981-11-05,Golden State Warriors,W,110,101,W 1,2-1,9
4,1981-11-06,Portland Trail Blazers,L,109,119,L 1,2-2,-10
5,1981-11-07,Phoenix Suns,W,95,87,W 1,3-2,8
6,1981-11-10,San Diego Clippers,W,106,97,W 2,4-2,9
7,1981-11-13,Denver Nuggets,W,131,124,W 3,5-2,7
8,1981-11-14,Houston Rockets,L,105,109,L 1,5-3,-4
9,1981-11-18,Los Angeles Lakers,L,110,113,L 2,5-4,-3
10,1981-11-20,Chicago Bulls,W,105,103,W 1,6-4,2
11,1981-11-21,Detroit Pistons,L,86,95,L 1,6-5,-9
12,1981-11-25,San Diego Clippers,W,102,100,W 1,7-5,2
13,1981-11-27,Portland Trail Blazers,L,93,103,L 1,7-6,-10
14,1981-11-28,Denver Nuggets,L,124,131,L 2,7-7,-7
15,1981-12-01,Los Angeles Lakers,L,86,117,L 3,7-8,-31
16,1981-12-02,Dallas Mavericks,W,114,103,W 1,8-8,11
17,1981-12-04,Chicago Bulls,L,101,105,L 1,8-9,-4
18,1981-12-05,Phoenix Suns,L,99,101,L 2,8-10,-2
19,1981-12-08,Dallas Mavericks,L,103,128,L 3,8-11,-25
20,1981-12-09,Indiana Pacers,L,77,113,L 4,8-12,-36
21,1981-12-11,Kansas City Kings,W,122,102,W 1,9-12,20
22,1981-12-12,San Antonio Spurs,L,97,111,L 1,9-13,-14
23,1981-12-15,San Antonio Spurs,W,108,103,W 1,10-13,5
24,1981-12-18,Kansas City Kings,L,95,100,L 1,10-14,-5
25,1981-12-19,Seattle SuperSonics,L,103,115,L 2,10-15,-12
26,1981-12-23,Seattle SuperSonics,L,99,113,L 3,10-16,-14
27,1981-12-26,Houston Rockets,L,104,115,L 4,10-17,-11
28,1981-12-29,Los Angeles Lakers,L,114,121,L 5,10-18,-7
29,1981-12-30,Boston Celtics,L,110,121,L 6,10-19,-11
30,1982-01-02,Philadelphia 76ers,L,107,109,L 7,10-20,-2
31,1982-01-06,San Antonio Spurs,W,130,115,W 1,11-20,15
32,1982-01-08,Indiana Pacers,W,108,102,W 2,12-20,6
33,1982-01-09,San Diego Clippers,L,118,125,L 1,12-21,-7
34,1982-01-12,New York Knicks,L,121,129,L 2,12-22,-8
35,1982-01-15,Seattle SuperSonics,L,103,115,L 3,12-23,-12
36,1982-01-16,Cleveland Cavaliers,L,120,125,L 4,12-24,-5
37,1982-01-19,Detroit Pistons,W,123,117,W 1,13-24,6
38,1982-01-21,San Antonio Spurs,L,104,123,L 1,13-25,-19
39,1982-01-22,Houston Rockets,L,110,128,L 2,13-26,-18
40,1982-01-23,Dallas Mavericks,L,110,122,L 3,13-27,-12
41,1982-01-26,New Jersey Nets,L,129,138,L 4,13-28,-9
42,1982-01-28,Milwaukee Bucks,L,101,119,L 5,13-29,-18
43,1982-02-03,Portland Trail Blazers,W,122,118,W 1,14-29,4
44,1982-02-05,Portland Trail Blazers,L,100,121,L 1,14-30,-21
45,1982-02-06,Seattle SuperSonics,L,103,129,L 2,14-31,-26
46,1982-02-09,Golden State Warriors,W,123,107,W 1,15-31,16
47,1982-02-10,Denver Nuggets,W,151,148,W 2,16-31,3
48,1982-02-12,Kansas City Kings,W,129,114,W 3,17-31,15
49,1982-02-13,Phoenix Suns,W,120,115,W 4,18-31,5
50,1982-02-15,Denver Nuggets,L,134,145,L 1,18-32,-11
51,1982-02-17,Atlanta Hawks,L,109,117,L 2,18-33,-8
52,1982-02-19,Philadelphia 76ers,L,117,132,L 3,18-34,-15
53,1982-02-20,New Jersey Nets,L,108,125,L 4,18-35,-17
54,1982-02-23,Washington Bullets,W,113,106,W 1,19-35,7
55,1982-02-24,Boston Celtics,L,90,132,L 1,19-36,-42
56,1982-02-26,Seattle SuperSonics,L,97,98,L 2,19-37,-1
57,1982-03-02,Kansas City Kings,L,117,125,L 3,19-38,-8
58,1982-03-03,Phoenix Suns,L,102,115,L 4,19-39,-13
59,1982-03-04,Houston Rockets,L,124,128,L 5,19-40,-4
60,1982-03-06,Washington Bullets,L,113,127,L 6,19-41,-14
61,1982-03-09,New York Knicks,L,112,126,L 7,19-42,-14
62,1982-03-11,Atlanta Hawks,L,91,107,L 8,19-43,-16
63,1982-03-13,Cleveland Cavaliers,L,115,121,L 9,19-44,-6
64,1982-03-14,Milwaukee Bucks,L,100,129,L 10,19-45,-29
65,1982-03-16,Denver Nuggets,L,138,154,L 11,19-46,-16
66,1982-03-17,Los Angeles Lakers,L,112,120,L 12,19-47,-8
67,1982-03-19,Portland Trail Blazers,L,129,131,L 13,19-48,-2
68,1982-03-21,Golden State Warriors,L,102,113,L 14,19-49,-11
69,1982-03-23,Houston Rockets,L,115,117,L 15,19-50,-2
70,1982-03-25,Golden State Warriors,L,105,107,L 16,19-51,-2
71,1982-03-27,San Antonio Spurs,L,110,114,L 17,19-52,-4
72,1982-03-29,Phoenix Suns,L,102,113,L 18,19-53,-11
73,1982-04-02,Kansas City Kings,W,127,118,W 1,20-53,9
74,1982-04-03,San Diego Clippers,W,133,124,W 2,21-53,9
75,1982-04-06,Dallas Mavericks,W,129,114,W 3,22-53,15
76,1982-04-07,Dallas Mavericks,L,109,123,L 1,22-54,-14
77,1982-04-09,Kansas City Kings,L,99,115,L 2,22-55,-16
78,1982-04-10,Denver Nuggets,W,151,136,W 1,23-55,15
79,1982-04-12,San Diego Clippers,W,112,107,W 2,24-55,5
80,1982-04-14,Los Angeles Lakers,L,115,128,L 1,24-56,-13
81,1982-04-16,Houston Rockets,L,100,107,L 2,24-57,-7
82,1982-04-18,San Antonio Spurs,W,128,120,W 1,25-57,8
