G,Date,Opponent,Result,Tm,Opp,Streak,Record,Margin
1,1982-10-29,Phoenix Suns,L,99,113,L 1,0-1,-14
2,1982-10-31,Seattle SuperSonics,L,109,127,L 2,0-2,-18
3,1982-11-02,New Jersey Nets,L,100,110,L 3,0-3,-10
4,1982-11-03,Philadelphia 76ers,L,111,130,L 4,0-4,-19
5,1982-11-05,Milwaukee Bucks,L,99,130,L 5,0-5,-31
6,1982-11-06,Chicago Bulls,L,124,129,L 6,0-6,-5
7,1982-11-09,Indiana Pacers,L,95,100,L 7,0-7,-5
8,1982-11-11,San Antonio Spurs,W,109,105,W 1,1-7,4
9,1982-11-13,Kansas City Kings,L,111,112,L 1,1-8,-1
10,1982-11-16,Denver Nuggets,L,130,136,L 2,1-9,-6
11,1982-11-18,Cleveland Cavaliers,W,107,98,W 1,2-9,9
12,1982-11-20,Washington Bullets,L,87,95,L 1,2-10,-8
13,1982-11-24,New Jersey Nets,W,114,109,W 1,3-10,5
14,1982-11-26,Los Angeles Lakers,L,115,117,L 1,3-11,-2
15,1982-11-27,Denver Nuggets,L,125,141,L 2,3-12,-16
16,1982-11-30,Portland Trail Blazers,L,114,121,L 3,3-13,-7
17,1982-12-01,Seattle SuperSonics,L,110,131,L 4,3-14,-21
18,1982-12-03,Philadelphia 76ers,L,110,127,L 5,3-15,-17
19,1982-12-04,Phoenix Suns,W,113,103,W 1,4-15,10
20,1982-12-07,Golden State Warriors,L,114,121,L 1,4-16,-7
21,1982-12-10,Kansas City Kings,L,106,118,L 2,4-17,-12
22,1982-12-11,Dallas Mavericks,L,118,124,L 3,4-18,-6
23,1982-12-15,Utah Jazz,L,113,119,L 4,4-19,-6
24,1982-12-16,Portland Trail Blazers,L,103,111,L 5,4-20,-8
25,1982-12-18,Seattle SuperSonics,L,107,121,L 6,4-21,-14
26,1982-12-21,Dallas Mavericks,L,118,121,L 7,4-22,-3
27,1982-12-23,Los Angeles Lakers,L,115,120,L 8,4-23,-5
28,1982-12-26,Portland Trail Blazers,W,112,105,W 1,5-23,7
29,1982-12-28,Atlanta Hawks,L,113,123,L 1,5-24,-10
30,1982-12-29,San Antonio Spurs,L,115,124,L 2,5-25,-9
31,1982-12-30,Houston Rockets,W,108,93,W 1,6-25,15
32,1983-01-01,Detroit Pistons,L,105,117,L 1,6-26,-12
33,1983-01-05,Utah Jazz,W,122,115,W 1,7-26,7
34,1983-01-06,Houston Rockets,L,107,109,L 1,7-27,-2
35,1983-01-08,Denver Nuggets,W,122,120,W 1,8-27,2
36,1983-01-11,Houston Rockets,W,105,97,W 2,9-27,8
37,1983-01-12,Dallas Mavericks,L,110,112,L 1,9-28,-2
38,1983-01-14,Kansas City Kings,W,127,120,W 1,10-28,7
39,1983-01-15,Phoenix Suns,L,101,114,L 1,10-29,-13
40,1983-01-16,Utah Jazz,L,111,115,L 2,10-30,-4
41,1983-01-19,Los Angeles Lakers,L,104,107,L 3,10-31,-3
42,1983-01-20,Indiana Pacers,W,100,95,W 1,11-31,5
43,1983-01-22,Golden State Warriors,W,99,89,W 2,12-31,10
44,1983-01-25,Milwaukee Bucks,L,102,115,L 1,12-32,-13
45,1983-01-27,Atlanta Hawks,W,110,100,W 1,13-32,10
46,1983-01-29,New York Knicks,W,106,97,W 2,14-32,9
47,1983-02-02,Boston Celtics,L,110,120,L 1,14-33,-10
48,1983-02-03,Detroit Pistons,W,115,108,W 1,15-33,7
49,1983-02-04,Washington Bullets,L,93,100,L 1,15-34,-7
50,1983-02-06,Cleveland Cavaliers,L,107,110,L 2,15-35,-3
51,1983-02-08,Denver Nuggets,W,125,98,W 1,16-35,27
52,1983-02-10,Phoenix Suns,W,101,100,W 2,17-35,1
53,1983-02-15,Portland Trail Blazers,L,106,115,L 1,17-36,-9
54,1983-02-17,Golden State Warriors,W,112,102,W 1,18-36,10
55,1983-02-20,Utah Jazz,W,107,97,W 2,19-36,10
56,1983-02-22,Seattle SuperSonics,L,101,117,L 1,19-37,-16
57,1983-02-24,Boston Celtics,W,122,107,W 1,20-37,15
58,1983-02-26,Houston Rockets,L,108,120,L 1,20-38,-12
59,1983-03-01,Utah Jazz,L,105,127,L 2,20-39,-22
60,1983-03-02,Portland Trail Blazers,L,102,104,L 3,20-40,-2
61,1983-03-04,San Antonio Spurs,L,99,107,L 4,20-41,-8
62,1983-03-06,Kansas City Kings,L,105,144,L 5,20-42,-39
63,1983-03-09,Los Angeles Lakers,L,114,119,L 6,20-43,-5
64,1983-03-11,Chicago Bulls,W,130,123,W 1,21-43,7
65,1983-03-13,Dallas Mavericks,L,102,111,L 1,21-44,-9
66,1983-03-15,San Antonio Spurs,L,109,130,L 2,21-45,-21
67,1983-03-17,San Antonio Spurs,L,101,111,L 3,21-46,-10
68,1983-03-19,Los Angeles Lakers,W,107,99,W 1,22-46,8
69,1983-03-22,Houston Rockets,W,128,98,W 2,23-46,30
70,1983-03-24,Dallas Mavericks,L,113,118,L 1,23-47,-5
71,1983-03-26,Golden State Warriors,W,121,117,W 1,24-47,4
72,1983-03-29,Los Angeles Lakers,L,109,127,L 1,24-48,-18
73,1983-03-30,New York Knicks,W,103,97,W 1,25-48,6
74,1983-04-01,Kansas City Kings,L,119,135,L 1,25-49,-16
75,1983-04-02,Denver Nuggets,L,99,107,L 2,25-50,-8
76,1983-04-05,Seattle SuperSonics,L,109,115,L 3,25-51,-6
77,1983-04-07,Seattle SuperSonics,L,96,102,L 4,25-52,-6
78,1983-04-10,Golden State Warriors,L,93,102,L 5,25-53,-9
79,1983-04-13,Golden State Warriors,L,92,113,L 6,25-54,-21
80,1983-04-14,Portland Trail Blazers,L,83,120,L 7,25-55,-37
