G,Date,Opponent,Result,Tm,Opp,Streak,Record,Margin
1,1994-11-05,Utah Jazz,W,110,103,W 1,1-0,7
2,1994-11-09,Sacramento Kings,L,100,108,L 1,1-1,-8
3,1994-11-11,Phoenix Suns,W,129,123,W 1,2-1,6
4,1994-11-13,Los Angeles Clippers,W,115,90,W 2,3-1,25
5,1994-11-15,New Jersey Nets,L,106,112,L 1,3-2,-6
6,1994-11-16,Boston Celtics,L,93,120,L 2,3-3,-27
7,1994-11-18,Indiana Pacers,L,87,94,L 3,3-4,-7
8,1994-11-19,Milwaukee Bucks,W,120,96,W 1,4-4,24
9,1994-11-22,New Jersey Nets,W,104,97,W 2,5-4,7
10,1994-11-23,Utah Jazz,L,103,113,L 1,5-5,-10
11,1994-11-25,San Antonio Spurs,W,114,94,W 1,6-5,20
12,1994-11-26,Houston Rockets,W,98,94,W 2,7-5,4
13,1994-11-28,Indiana Pacers,W,118,99,W 3,8-5,19
14,1994-11-30,San Antonio Spurs,W,109,100,W 4,9-5,9
15,1994-12-03,Milwaukee Bucks,W,111,108,W 5,10-5,3
16,1994-12-06,Houston Rockets,W,103,90,W 6,11-5,13
17,1994-12-08,Sacramento Kings,L,91,103,L 1,11-6,-12
18,1994-12-10,Los Angeles Clippers,W,132,127,W 1,12-6,5
19,1994-12-14,Phoenix Suns,L,93,111,L 1,12-7,-18
20,1994-12-15,Portland Trail Blazers,W,114,103,W 1,13-7,11
21,1994-12-17,Orlando Magic,W,124,84,W 2,14-7,40
22,1994-12-20,Los Angeles Clippers,W,110,79,W 3,15-7,31
23,1994-12-22,Dallas Mavericks,W,103,101,W 4,16-7,2
24,1994-12-25,Denver Nuggets,L,96,105,L 1,16-8,-9
25,1994-12-26,Sacramento Kings,W,123,103,W 1,17-8,20
26,1994-12-28,Philadelphia 76ers,W,121,102,W 2,18-8,19
27,1994-12-29,Los Angeles Lakers,L,95,96,L 1,18-9,-1
28,1995-01-03,Washington Bullets,W,121,107,W 1,19-9,14
29,1995-01-04,Cleveland Cavaliers,W,116,85,W 2,20-9,31
30,1995-01-06,Chicago Bulls,W,108,101,W 3,21-9,7
31,1995-01-10,Golden State Warriors,W,128,118,W 4,22-9,10
32,1995-01-13,Los Angeles Clippers,W,108,101,W 5,23-9,7
33,1995-01-15,Portland Trail Blazers,W,131,124,W 6,24-9,7
34,1995-01-17,Cleveland Cavaliers,W,115,91,W 7,25-9,24
35,1995-01-19,Minnesota Timberwolves,W,102,87,W 8,26-9,15
36,1995-01-21,Dallas Mavericks,W,117,91,W 9,27-9,26
37,1995-01-24,Denver Nuggets,W,111,89,W 10,28-9,22
38,1995-01-26,Utah Jazz,L,108,120,L 1,28-10,-12
39,1995-01-28,Los Angeles Lakers,L,121,128,L 2,28-11,-7
40,1995-01-30,Philadelphia 76ers,W,109,104,W 1,29-11,5
41,1995-02-02,Orlando Magic,W,106,103,W 2,30-11,3
42,1995-02-03,Atlanta Hawks,W,121,98,W 3,31-11,23
43,1995-02-05,Miami Heat,W,136,109,W 4,32-11,27
44,1995-02-07,San Antonio Spurs,L,103,106,L 1,32-12,-3
45,1995-02-09,Chicago Bulls,W,126,118,W 1,33-12,8
46,1995-02-14,Golden State Warriors,W,118,108,W 2,34-12,10
47,1995-02-15,Los Angeles Lakers,L,96,102,L 1,34-13,-6
48,1995-02-17,Portland Trail Blazers,L,109,114,L 2,34-14,-5
49,1995-02-18,Golden State Warriors,W,129,117,W 1,35-14,12
50,1995-02-20,Los Angeles Lakers,L,105,108,L 1,35-15,-3
51,1995-02-22,Minnesota Timberwolves,W,120,104,W 1,36-15,16
52,1995-02-24,Denver Nuggets,W,90,86,W 2,37-15,4
53,1995-02-27,Charlotte Hornets,L,114,116,L 1,37-16,-2
54,1995-03-02,Los Angeles Clippers,W,116,88,W 1,38-16,28
55,1995-03-03,Phoenix Suns,L,118,122,L 1,38-17,-4
56,1995-03-06,Golden State Warriors,L,103,106,L 2,38-18,-3
57,1995-03-08,Minnesota Timberwolves,W,118,104,W 1,39-18,14
58,1995-03-09,Charlotte Hornets,L,99,112,L 1,39-19,-13
59,1995-03-11,New York Knicks,W,96,84,W 1,40-19,12
60,1995-03-12,Detroit Pistons,W,134,94,W 2,41-19,40
61,1995-03-14,Boston Celtics,W,113,93,W 3,42-19,20
62,1995-03-16,Miami Heat,W,103,78,W 4,43-19,25
63,1995-03-18,Detroit Pistons,W,133,110,W 5,44-19,23
64,1995-03-20,San Antonio Spurs,L,96,104,L 1,44-20,-8
65,1995-03-21,Houston Rockets,W,104,102,W 1,45-20,2
66,1995-03-23,Washington Bullets,W,108,103,W 2,46-20,5
67,1995-03-24,Portland Trail Blazers,W,122,118,W 3,47-20,4
68,1995-03-26,New York Knicks,W,93,82,W 4,48-20,11
69,1995-03-29,Minnesota Timberwolves,W,109,92,W 5,49-20,17
70,1995-03-31,Sacramento Kings,W,120,95,W 6,50-20,25
71,1995-04-02,Atlanta Hawks,W,105,83,W 7,51-20,22
72,1995-04-04,Utah Jazz,L,92,114,L 1,51-21,-22
73,1995-04-06,Denver Nuggets,W,106,100,W 1,52-21,6
74,1995-04-08,Dallas Mavericks,W,125,98,W 2,53-21,27
75,1995-04-11,Phoenix Suns,L,90,96,L 1,53-22,-6
76,1995-04-13,Dallas Mavericks,W,133,112,W 1,54-22,21
77,1995-04-15,Golden State Warriors,W,115,99,W 2,55-22,16
78,1995-04-17,Portland Trail Blazers,L,93,97,L 1,55-23,-4
79,1995-04-18,Los Angeles Lakers,W,113,97,W 1,56-23,16
80,1995-04-20,Houston Rockets,W,111,101,W 2,57-23,10
81,1995-04-21,Sacramento Kings,L,97,105,L 1,57-24,-8
82,1995-04-23,Phoenix Suns,L,100,105,L 2,57-25,-5
