G,Date,Opponent,Result,Tm,Opp,Streak,Record,Margin
1,2012-11-02,Denver Nuggets,W,102,89,W 1,1-0,13
2,2012-11-04,Phoenix Suns,W,115,94,W 2,2-0,21
3,2012-11-06,Chicago Bulls,L,93,99,L 1,2-1,-6
4,2012-11-07,Minnesota Timberwolves,L,75,90,L 2,2-2,-15
5,2012-11-09,Brooklyn Nets,L,68,107,L 3,2-3,-39
6,2012-11-11,Brooklyn Nets,L,74,82,L 4,2-4,-8
7,2012-11-13,New York Knicks,L,89,99,L 5,2-5,-10
8,2012-11-16,Detroit Pistons,W,110,106,W 1,3-5,4
9,2012-11-18,Toronto Raptors,L,86,97,L 1,3-6,-11
10,2012-11-19,Atlanta Hawks,L,72,81,L 2,3-7,-9
11,2012-11-21,Detroit Pistons,W,90,74,W 1,4-7,16
12,2012-11-23,Cleveland Cavaliers,W,108,104,W 2,5-7,4
13,2012-11-25,Boston Celtics,L,110,116,L 1,5-8,-6
14,2012-11-28,San Antonio Spurs,L,89,110,L 2,5-9,-21
15,2012-11-30,Brooklyn Nets,L,86,98,L 3,5-10,-12
16,2012-12-02,Los Angeles Lakers,W,113,103,W 1,6-10,10
17,2012-12-03,Golden State Warriors,W,102,94,W 2,7-10,8
18,2012-12-05,Utah Jazz,L,81,87,L 1,7-11,-6
19,2012-12-07,Sacramento Kings,L,82,91,L 2,7-12,-9
20,2012-12-09,Phoenix Suns,W,98,90,W 1,8-12,8
21,2012-12-12,Atlanta Hawks,L,80,86,L 1,8-13,-6
22,2012-12-14,Golden State Warriors,W,99,85,W 1,9-13,14
23,2012-12-15,Charlotte Bobcats,W,107,98,W 2,10-13,9
24,2012-12-17,Minnesota Timberwolves,W,102,93,W 3,11-13,9
25,2012-12-19,Washington Wizards,W,90,83,W 4,12-13,7
26,2012-12-21,Toronto Raptors,L,90,93,L 1,12-14,-3
27,2012-12-23,Utah Jazz,L,93,97,L 2,12-15,-4
28,2012-12-26,New Orleans Hornets,L,94,97,L 3,12-16,-3
29,2012-12-28,Washington Wizards,L,97,105,L 4,12-17,-8
30,2012-12-29,Toronto Raptors,L,88,123,L 5,12-18,-35
31,2012-12-31,Miami Heat,L,110,112,L 6,12-19,-2
32,2013-01-02,Chicago Bulls,L,94,96,L 7,12-20,-2
33,2013-01-05,New York Knicks,L,106,114,L 8,12-21,-8
34,2013-01-07,Portland Trail Blazers,L,119,125,L 9,12-22,-6
35,2013-01-09,Denver Nuggets,L,105,108,L 10,12-23,-3
36,2013-01-12,Los Angeles Clippers,W,104,101,W 1,13-23,3
37,2013-01-14,Washington Wizards,L,91,120,L 1,13-24,-29
38,2013-01-16,Indiana Pacers,W,97,86,W 1,14-24,11
39,2013-01-18,Charlotte Bobcats,L,100,106,L 1,14-25,-6
40,2013-01-20,Dallas Mavericks,L,105,111,L 2,14-26,-6
41,2013-01-22,Detroit Pistons,L,90,105,L 3,14-27,-15
42,2013-01-24,Toronto Raptors,L,95,97,L 4,14-28,-2
43,2013-01-27,Detroit Pistons,L,102,104,L 5,14-29,-2
44,2013-01-28,Brooklyn Nets,L,77,97,L 6,14-30,-20
45,2013-01-30,New York Knicks,L,97,113,L 7,14-31,-16
46,2013-02-01,Boston Celtics,L,84,97,L 8,14-32,-13
47,2013-02-02,Milwaukee Bucks,L,98,107,L 9,14-33,-9
48,2013-02-04,Philadelphia 76ers,L,61,78,L 10,14-34,-17
49,2013-02-06,Los Angeles Clippers,L,76,86,L 11,14-35,-10
50,2013-02-08,Cleveland Cavaliers,L,108,119,L 12,14-36,-11
51,2013-02-10,Portland Trail Blazers,W,110,104,W 1,15-36,6
52,2013-02-13,Atlanta Hawks,L,76,108,L 1,15-37,-32
