G,Date,Opponent,Result,Tm,Opp,Streak,Record,Margin
1,1987-11-06,Sacramento Kings,L,106,134,L 1,0-1,-28
2,1987-11-07,Denver Nuggets,L,99,103,L 2,0-2,-4
3,1987-11-10,Phoenix Suns,L,109,123,L 3,0-3,-14
4,1987-11-11,Phoenix Suns,W,130,115,W 1,1-3,15
5,1987-11-13,Los Angeles Clippers,L,94,97,L 1,1-4,-3
6,1987-11-14,Los Angeles Lakers,L,110,118,L 2,1-5,-8
7,1987-11-17,Milwaukee Bucks,L,108,120,L 3,1-6,-12
8,1987-11-18,Atlanta Hawks,L,92,95,L 4,1-7,-3
9,1987-11-20,Detroit Pistons,L,108,131,L 5,1-8,-23
10,1987-11-21,New York Knicks,L,91,99,L 6,1-9,-8
11,1987-11-24,Los Angeles Clippers,L,120,123,L 7,1-10,-3
12,1987-11-27,Philadelphia 76ers,W,109,103,W 1,2-10,6
13,1987-12-01,Chicago Bulls,L,97,98,L 1,2-11,-1
14,1987-12-04,Dallas Mavericks,L,95,116,L 2,2-12,-21
15,1987-12-05,Houston Rockets,L,96,121,L 3,2-13,-25
16,1987-12-09,Cleveland Cavaliers,W,113,112,W 1,3-13,1
17,1987-12-11,Atlanta Hawks,L,93,109,L 1,3-14,-16
18,1987-12-12,Utah Jazz,L,93,127,L 2,3-15,-34
19,1987-12-17,Los Angeles Lakers,L,106,113,L 3,3-16,-7
20,1987-12-19,Seattle SuperSonics,L,102,129,L 4,3-17,-27
21,1987-12-22,Portland Trail Blazers,L,91,136,L 5,3-18,-45
22,1987-12-23,Denver Nuggets,W,129,117,W 1,4-18,12
23,1987-12-26,San Antonio Spurs,L,96,105,L 1,4-19,-9
24,1987-12-30,Utah Jazz,L,103,104,L 2,4-20,-1
25,1988-01-02,Boston Celtics,L,110,115,L 3,4-21,-5
26,1988-01-05,San Antonio Spurs,W,129,119,W 1,5-21,10
27,1988-01-07,Houston Rockets,L,113,120,L 1,5-22,-7
28,1988-01-09,Dallas Mavericks,L,99,115,L 2,5-23,-16
29,1988-01-12,Los Angeles Lakers,L,113,117,L 3,5-24,-4
30,1988-01-13,Seattle SuperSonics,L,115,144,L 4,5-25,-29
31,1988-01-15,Los Angeles Clippers,W,123,116,W 1,6-25,7
32,1988-01-16,Denver Nuggets,L,94,115,L 1,6-26,-21
33,1988-01-18,Boston Celtics,L,101,121,L 2,6-27,-20
34,1988-01-20,New Jersey Nets,W,103,101,W 1,7-27,2
35,1988-01-22,Washington Bullets,L,91,115,L 1,7-28,-24
36,1988-01-23,Chicago Bulls,L,94,121,L 2,7-29,-27
37,1988-01-25,Milwaukee Bucks,L,105,108,L 3,7-30,-3
38,1988-01-27,Portland Trail Blazers,W,115,110,W 1,8-30,5
39,1988-01-29,Utah Jazz,W,102,100,W 2,9-30,2
40,1988-02-01,Indiana Pacers,L,88,90,L 1,9-31,-2
41,1988-02-03,Philadelphia 76ers,L,84,96,L 2,9-32,-12
42,1988-02-04,Cleveland Cavaliers,W,96,90,W 1,10-32,6
43,1988-02-09,Sacramento Kings,W,117,99,W 2,11-32,18
44,1988-02-11,Indiana Pacers,L,107,108,L 1,11-33,-1
45,1988-02-13,Seattle SuperSonics,W,109,95,W 1,12-33,14
46,1988-02-15,San Antonio Spurs,W,126,122,W 2,13-33,4
47,1988-02-16,Houston Rockets,L,116,121,L 1,13-34,-5
48,1988-02-19,Dallas Mavericks,L,100,113,L 2,13-35,-13
49,1988-02-22,San Antonio Spurs,W,123,111,W 1,14-35,12
50,1988-02-24,Detroit Pistons,L,93,107,L 1,14-36,-14
51,1988-02-26,New York Knicks,L,119,125,L 2,14-37,-6
52,1988-02-27,Seattle SuperSonics,L,111,114,L 3,14-38,-3
53,1988-02-29,Washington Bullets,L,105,110,L 4,14-39,-5
54,1988-03-02,Houston Rockets,L,101,108,L 5,14-40,-7
55,1988-03-04,Los Angeles Lakers,L,107,120,L 6,14-41,-13
56,1988-03-05,Portland Trail Blazers,L,117,123,L 7,14-42,-6
57,1988-03-08,Seattle SuperSonics,L,116,121,L 8,14-43,-5
58,1988-03-10,New Jersey Nets,W,128,112,W 1,15-43,16
59,1988-03-11,Los Angeles Clippers,W,101,96,W 2,16-43,5
60,1988-03-13,Houston Rockets,L,112,125,L 1,16-44,-13
61,1988-03-14,Dallas Mavericks,L,101,121,L 2,16-45,-20
62,1988-03-16,Phoenix Suns,L,112,118,L 3,16-46,-6
63,1988-03-18,Portland Trail Blazers,L,116,121,L 4,16-47,-5
64,1988-03-20,Los Angeles Lakers,L,127,130,L 5,16-48,-3
65,1988-03-23,Sacramento Kings,W,126,118,W 1,17-48,8
66,1988-03-25,Los Angeles Clippers,L,98,113,L 1,17-49,-15
67,1988-03-26,Denver Nuggets,L,108,131,L 2,17-50,-23
68,1988-03-30,Phoenix Suns,L,105,123,L 3,17-51,-18
69,1988-03-31,Utah Jazz,L,92,115,L 4,17-52,-23
70,1988-04-02,Denver Nuggets,L,107,123,L 5,17-53,-16
71,1988-04-05,San Antonio Spurs,L,104,117,L 6,17-54,-13
72,1988-04-06,Seattle SuperSonics,L,102,114,L 7,17-55,-12
73,1988-04-08,Phoenix Suns,W,112,111,W 1,18-55,1
74,1988-04-10,Sacramento Kings,L,115,121,L 1,18-56,-6
