G,Date,Opponent,Result,Tm,Opp,Streak,Record,Margin
1,2015-10-28,Boston Celtics,L,95,112,L 1,0-1,-17
2,2015-10-30,Utah Jazz,L,71,99,L 2,0-2,-28
3,2015-11-02,Cleveland Cavaliers,L,100,107,L 3,0-3,-7
4,2015-11-04,Milwaukee Bucks,L,87,91,L 4,0-4,-4
5,2015-11-06,Cleveland Cavaliers,L,102,108,L 5,0-5,-6
6,2015-11-07,Orlando Magic,L,97,105,L 6,0-6,-8
7,2015-11-09,Chicago Bulls,L,88,111,L 7,0-7,-23
8,2015-11-11,Toronto Raptors,L,103,119,L 8,0-8,-16
9,2015-11-13,Oklahoma City Thunder,L,85,102,L 9,0-9,-17
10,2015-11-14,San Antonio Spurs,L,83,92,L 10,0-10,-9
11,2015-11-16,Dallas Mavericks,L,86,92,L 11,0-11,-6
12,2015-11-18,Indiana Pacers,L,85,112,L 12,0-12,-27
13,2015-11-20,Charlotte Hornets,L,88,113,L 13,0-13,-25
14,2015-11-21,Miami Heat,L,91,96,L 14,0-14,-5
15,2015-11-23,Minnesota Timberwolves,L,95,100,L 15,0-15,-5
16,2015-11-25,Boston Celtics,L,80,84,L 16,0-16,-4
17,2015-11-27,Houston Rockets,L,114,116,L 17,0-17,-2
18,2015-11-29,Memphis Grizzlies,L,84,92,L 18,0-18,-8
19,2015-12-01,Los Angeles Lakers,W,103,91,W 1,1-18,12
20,2015-12-02,New York Knicks,L,87,99,L 1,1-19,-12
21,2015-12-05,Denver Nuggets,L,105,108,L 2,1-20,-3
22,2015-12-07,San Antonio Spurs,L,68,119,L 3,1-21,-51
23,2015-12-10,Brooklyn Nets,L,91,100,L 4,1-22,-9
24,2015-12-11,Detroit Pistons,L,95,107,L 5,1-23,-12
25,2015-12-13,Toronto Raptors,L,76,96,L 6,1-24,-20
26,2015-12-14,Chicago Bulls,L,96,115,L 7,1-25,-19
27,2015-12-16,Atlanta Hawks,L,106,127,L 8,1-26,-21
28,2015-12-18,New York Knicks,L,97,107,L 9,1-27,-10
29,2015-12-20,Cleveland Cavaliers,L,86,108,L 10,1-28,-22
30,2015-12-22,Memphis Grizzlies,L,90,104,L 11,1-29,-14
31,2015-12-23,Milwaukee Bucks,L,100,113,L 12,1-30,-13
32,2015-12-26,Phoenix Suns,W,111,104,W 1,2-30,7
33,2015-12-28,Utah Jazz,L,91,95,L 1,2-31,-4
34,2015-12-30,Sacramento Kings,W,110,105,W 1,3-31,5
35,2016-01-01,Los Angeles Lakers,L,84,93,L 1,3-32,-9
36,2016-01-02,Los Angeles Clippers,L,99,130,L 2,3-33,-31
37,2016-01-04,Minnesota Timberwolves,W,109,99,W 1,4-33,10
38,2016-01-07,Atlanta Hawks,L,98,126,L 1,4-34,-28
39,2016-01-09,Toronto Raptors,L,95,108,L 2,4-35,-13
40,2016-01-10,Cleveland Cavaliers,L,85,95,L 3,4-36,-10
41,2016-01-14,Chicago Bulls,L,111,115,L 4,4-37,-4
42,2016-01-16,Portland Trail Blazers,W,114,89,W 1,5-37,25
43,2016-01-18,New York Knicks,L,113,119,L 1,5-38,-6
44,2016-01-20,Orlando Magic,W,96,87,W 1,6-38,9
45,2016-01-24,Boston Celtics,L,92,112,L 1,6-39,-20
46,2016-01-26,Phoenix Suns,W,113,103,W 1,7-39,10
47,2016-01-27,Detroit Pistons,L,97,110,L 1,7-40,-13
48,2016-01-30,Golden State Warriors,L,105,108,L 2,7-41,-3
49,2016-02-03,Atlanta Hawks,L,86,124,L 3,7-42,-38
50,2016-02-05,Washington Wizards,L,94,106,L 4,7-43,-12
51,2016-02-06,Brooklyn Nets,W,103,98,W 1,8-43,5
52,2016-02-08,Los Angeles Clippers,L,92,98,L 1,8-44,-6
53,2016-02-10,Sacramento Kings,L,110,114,L 2,8-45,-4
54,2016-02-19,New Orleans Pelicans,L,114,121,L 3,8-46,-7
55,2016-02-21,Dallas Mavericks,L,103,129,L 4,8-47,-26
56,2016-02-23,Orlando Magic,L,115,124,L 5,8-48,-9
57,2016-02-24,Detroit Pistons,L,91,111,L 6,8-49,-20
58,2016-02-26,Washington Wizards,L,94,103,L 7,8-50,-9
59,2016-02-28,Orlando Magic,L,116,130,L 8,8-51,-14
60,2016-02-29,Washington Wizards,L,108,116,L 9,8-52,-8
61,2016-03-02,Charlotte Hornets,L,99,119,L 10,8-53,-20
62,2016-03-04,Miami Heat,L,102,112,L 11,8-54,-10
63,2016-03-06,Miami Heat,L,98,103,L 12,8-55,-5
64,2016-03-09,Houston Rockets,L,104,118,L 13,8-56,-14
65,2016-03-11,Brooklyn Nets,W,95,89,W 1,9-56,6
66,2016-03-12,Detroit Pistons,L,111,125,L 1,9-57,-14
67,2016-03-15,Brooklyn Nets,L,114,131,L 2,9-58,-17
68,2016-03-17,Washington Wizards,L,94,99,L 3,9-59,-5
69,2016-03-18,Oklahoma City Thunder,L,97,111,L 4,9-60,-14
70,2016-03-20,Boston Celtics,L,105,120,L 5,9-61,-15
71,2016-03-21,Indiana Pacers,L,75,91,L 6,9-62,-16
72,2016-03-23,Denver Nuggets,L,103,104,L 7,9-63,-1
73,2016-03-26,Portland Trail Blazers,L,105,108,L 8,9-64,-3
74,2016-03-27,Golden State Warriors,L,105,117,L 9,9-65,-12
75,2016-03-29,Charlotte Hornets,L,85,100,L 10,9-66,-15
76,2016-04-01,Charlotte Hornets,L,91,100,L 11,9-67,-9
77,2016-04-02,Indiana Pacers,L,102,115,L 12,9-68,-13
78,2016-04-05,New Orleans Pelicans,W,107,93,W 1,10-68,14
79,2016-04-08,New York Knicks,L,102,109,L 1,10-69,-7
80,2016-04-10,Milwaukee Bucks,L,108,109,L 2,10-70,-1
81,2016-04-12,Toronto Raptors,L,98,122,L 3,10-71,-24
82,2016-04-13,Chicago Bulls,L,105,115,L 4,10-72,-10
