G,Date,Opponent,Result,Tm,Opp,Streak,Record,Margin
1,1999-11-02,New York Knicks,L,84,92,L 1,0-1,-8
2,1999-11-03,New Jersey Nets,W,97,90,W 1,1-1,7
3,1999-11-05,Orlando Magic,W,104,99,W 2,2-1,5
4,1999-11-06,New York Knicks,W,102,93,W 3,3-1,9
5,1999-11-11,Seattle SuperSonics,L,103,109,L 1,3-2,-6
6,1999-11-13,Milwaukee Bucks,W,117,112,W 1,4-2,5
7,1999-11-17,Boston Celtics,L,103,114,L 1,4-3,-11
8,1999-11-19,Detroit Pistons,L,90,101,L 2,4-4,-11
9,1999-11-20,Indiana Pacers,L,98,107,L 3,4-5,-9
10,1999-11-23,Portland Trail Blazers,W,103,100,W 1,5-5,3
11,1999-11-26,Philadelphia 76ers,L,83,106,L 1,5-6,-23
12,1999-11-27,Charlotte Hornets,W,106,89,W 1,6-6,17
13,1999-11-30,Dallas Mavericks,W,106,99,W 2,7-6,7
14,1999-12-01,Washington Wizards,W,111,108,W 3,8-6,3
15,1999-12-03,Philadelphia 76ers,L,100,102,L 1,8-7,-2
16,1999-12-07,Toronto Raptors,L,98,101,L 2,8-8,-3
17,1999-12-08,Chicago Bulls,W,107,93,W 1,9-8,14
18,1999-12-10,Indiana Pacers,L,88,136,L 1,9-9,-48
19,1999-12-11,Atlanta Hawks,W,127,116,W 1,10-9,11
20,1999-12-14,Boston Celtics,W,115,88,W 2,11-9,27
21,1999-12-15,New Jersey Nets,L,101,111,L 1,11-10,-10
22,1999-12-17,Charlotte Hornets,L,86,99,L 2,11-11,-13
23,1999-12-18,New Jersey Nets,L,74,98,L 3,11-12,-24
24,1999-12-20,Minnesota Timberwolves,L,94,100,L 4,11-13,-6
25,1999-12-22,Orlando Magic,L,97,103,L 5,11-14,-6
26,1999-12-23,Atlanta Hawks,L,90,108,L 6,11-15,-18
27,1999-12-26,Toronto Raptors,L,95,98,L 7,11-16,-3
28,1999-12-29,Washington Wizards,W,96,94,W 1,12-16,2
29,1999-12-30,Milwaukee Bucks,L,90,91,L 1,12-17,-1
30,2000-01-03,Boston Celtics,L,98,105,L 2,12-18,-7
31,2000-01-04,Sacramento Kings,L,107,111,L 3,12-19,-4
32,2000-01-06,Golden State Warriors,W,90,75,W 1,13-19,15
33,2000-01-08,New York Knicks,W,89,86,W 2,14-19,3
34,2000-01-10,Los Angeles Clippers,W,111,106,W 3,15-19,5
35,2000-01-12,Portland Trail Blazers,L,75,95,L 1,15-20,-20
36,2000-01-14,Vancouver Grizzlies,W,82,80,W 1,16-20,2
37,2000-01-16,Sacramento Kings,L,102,113,L 1,16-21,-11
38,2000-01-18,Seattle SuperSonics,L,80,99,L 2,16-22,-19
39,2000-01-19,Los Angeles Lakers,L,86,95,L 3,16-23,-9
40,2000-01-21,Golden State Warriors,L,103,115,L 4,16-24,-12
41,2000-01-22,Phoenix Suns,L,88,101,L 5,16-25,-13
42,2000-01-25,Detroit Pistons,W,116,107,W 1,17-25,9
43,2000-01-27,Orlando Magic,W,102,90,W 2,18-25,12
44,2000-01-29,Washington Wizards,L,98,103,L 1,18-26,-5
45,2000-02-01,Washington Wizards,W,112,108,W 1,19-26,4
46,2000-02-04,Detroit Pistons,L,96,105,L 1,19-27,-9
47,2000-02-05,Atlanta Hawks,L,94,102,L 2,19-28,-8
48,2000-02-08,Houston Rockets,L,83,91,L 3,19-29,-8
49,2000-02-09,Charlotte Hornets,L,95,103,L 4,19-30,-8
50,2000-02-15,San Antonio Spurs,W,92,81,W 1,20-30,11
51,2000-02-17,Denver Nuggets,W,119,101,W 2,21-30,18
