G,Date,Opponent,Result,Tm,Opp,Streak,Record,Margin
1,1990-11-02,New York Knicks,L,130,134,L 1,0-1,-4
2,1990-11-03,Orlando Magic,W,104,97,W 1,1-1,7
3,1990-11-06,New Jersey Nets,W,113,105,W 2,2-1,8
4,1990-11-07,Cleveland Cavaliers,L,89,100,L 1,2-2,-11
5,1990-11-09,Minnesota Timberwolves,L,77,106,L 2,2-3,-29
6,1990-11-10,Chicago Bulls,L,86,105,L 3,2-4,-19
7,1990-11-13,Washington Bullets,W,120,105,W 1,3-4,15
8,1990-11-14,Boston Celtics,L,126,135,L 1,3-5,-9
9,1990-11-16,Atlanta Hawks,W,119,109,W 1,4-5,10
10,1990-11-17,Cleveland Cavaliers,W,112,100,W 2,5-5,12
11,1990-11-19,Philadelphia 76ers,L,101,109,L 1,5-6,-8
12,1990-11-20,Atlanta Hawks,W,128,121,W 1,6-6,7
13,1990-11-23,Miami Heat,L,100,116,L 1,6-7,-16
14,1990-11-24,Miami Heat,W,125,112,W 1,7-7,13
15,1990-11-28,Milwaukee Bucks,W,118,111,W 2,8-7,7
16,1990-12-01,New York Knicks,L,96,113,L 1,8-8,-17
17,1990-12-06,Houston Rockets,L,110,116,L 2,8-9,-6
18,1990-12-08,Denver Nuggets,L,119,126,L 3,8-10,-7
19,1990-12-10,New Jersey Nets,L,115,121,L 4,8-11,-6
20,1990-12-12,San Antonio Spurs,L,81,92,L 5,8-12,-11
21,1990-12-15,Houston Rockets,L,97,100,L 6,8-13,-3
22,1990-12-18,Utah Jazz,L,100,105,L 7,8-14,-5
23,1990-12-20,Boston Celtics,L,96,115,L 8,8-15,-19
24,1990-12-21,Indiana Pacers,L,114,137,L 9,8-16,-23
25,1990-12-26,Detroit Pistons,L,94,102,L 10,8-17,-8
26,1990-12-27,Portland Trail Blazers,L,96,105,L 11,8-18,-9
27,1990-12-29,Orlando Magic,W,109,100,W 1,9-18,9
28,1991-01-02,Milwaukee Bucks,L,91,106,L 1,9-19,-15
29,1991-01-03,Washington Bullets,L,108,118,L 2,9-20,-10
30,1991-01-05,Los Angeles Clippers,W,111,103,W 1,10-20,8
31,1991-01-08,Detroit Pistons,L,98,101,L 1,10-21,-3
32,1991-01-10,Sacramento Kings,W,101,59,W 1,11-21,42
33,1991-01-12,Chicago Bulls,L,95,106,L 1,11-22,-11
34,1991-01-15,Los Angeles Lakers,L,103,128,L 2,11-23,-25
35,1991-01-16,Denver Nuggets,L,104,111,L 3,11-24,-7
36,1991-01-18,San Antonio Spurs,W,117,110,W 1,12-24,7
37,1991-01-19,Dallas Mavericks,L,95,110,L 1,12-25,-15
38,1991-01-22,New Jersey Nets,L,90,92,L 2,12-26,-2
39,1991-01-24,Los Angeles Lakers,L,93,113,L 3,12-27,-20
40,1991-01-26,Philadelphia 76ers,W,79,75,W 1,13-27,4
41,1991-01-29,Cleveland Cavaliers,L,106,125,L 1,13-28,-19
42,1991-01-30,Indiana Pacers,L,105,123,L 2,13-29,-18
43,1991-02-01,Boston Celtics,W,92,91,W 1,14-29,1
44,1991-02-03,Milwaukee Bucks,L,111,120,L 1,14-30,-9
45,1991-02-04,Seattle SuperSonics,L,93,100,L 2,14-31,-7
46,1991-02-06,Boston Celtics,L,117,133,L 3,14-32,-16
47,1991-02-07,Atlanta Hawks,L,114,127,L 4,14-33,-13
