G,Date,Opponent,Result,Tm,Opp,Streak,Record,Margin
1,1973-10-13,Milwaukee Bucks,L,85,97,L 1,0-1,-12
2,1973-10-14,Phoenix Suns,W,120,95,W 1,1-1,25
3,1973-10-17,Milwaukee Bucks,L,95,109,L 1,1-2,-14
4,1973-10-20,Kansas City-Omaha Kings,W,100,81,W 1,2-2,19
5,1973-10-23,Phoenix Suns,W,121,109,W 2,3-2,12
6,1973-10-26,Seattle SuperSonics,W,117,110,W 3,4-2,7
7,1973-10-27,Atlanta Hawks,L,116,125,L 1,4-3,-9
8,1973-11-02,Boston Celtics,L,105,108,L 2,4-4,-3
9,1973-11-03,Buffalo Braves,W,124,121,W 1,5-4,3
10,1973-11-04,Kansas City-Omaha Kings,W,92,91,W 2,6-4,1
11,1973-11-08,Chicago Bulls,L,111,112,L 1,6-5,-1
12,1973-11-10,Buffalo Braves,W,128,105,W 1,7-5,23
13,1973-11-13,Cleveland Cavaliers,W,128,115,W 2,8-5,13
14,1973-11-17,Philadelphia 76ers,L,106,109,L 1,8-6,-3
15,1973-11-20,Milwaukee Bucks,W,108,105,W 1,9-6,3
16,1973-11-22,Atlanta Hawks,W,101,99,W 2,10-6,2
17,1973-11-23,Philadelphia 76ers,W,111,106,W 3,11-6,5
18,1973-11-24,New York Knicks,W,107,99,W 4,12-6,8
19,1973-11-27,Chicago Bulls,L,117,123,L 1,12-7,-6
20,1973-11-29,Portland Trail Blazers,W,119,89,W 1,13-7,30
21,1973-12-01,Kansas City-Omaha Kings,W,120,108,W 2,14-7,12
22,1973-12-04,Detroit Pistons,L,93,112,L 1,14-8,-19
23,1973-12-05,Phoenix Suns,L,97,103,L 2,14-9,-6
24,1973-12-08,Los Angeles Lakers,W,135,111,W 1,15-9,24
25,1973-12-11,Houston Rockets,W,114,107,W 2,16-9,7
26,1973-12-14,Portland Trail Blazers,L,101,109,L 1,16-10,-8
27,1973-12-15,Capital Bullets,L,93,106,L 2,16-11,-13
28,1973-12-18,Boston Celtics,L,106,125,L 3,16-12,-19
29,1973-12-21,Detroit Pistons,L,104,107,L 4,16-13,-3
30,1973-12-22,Chicago Bulls,L,86,110,L 5,16-14,-24
