G,Date,Opponent,Result,Tm,Opp,Streak,Record,Margin
1,1981-10-30,New York Knicks,L,99,103,L 1,0-1,-4
2,1981-11-04,Atlanta Hawks,L,86,95,L 2,0-2,-9
3,1981-11-05,Detroit Pistons,L,103,109,L 3,0-3,-6
4,1981-11-07,Chicago Bulls,L,105,118,L 4,0-4,-13
5,1981-11-08,Indiana Pacers,W,89,86,W 1,1-4,3
6,1981-11-10,New York Knicks,L,99,111,L 1,1-5,-12
7,1981-11-11,Milwaukee Bucks,L,88,100,L 2,1-6,-12
8,1981-11-13,Boston Celtics,L,97,111,L 3,1-7,-14
9,1981-11-14,Kansas City Kings,W,103,92,W 1,2-7,11
10,1981-11-18,Golden State Warriors,L,107,121,L 1,2-8,-14
11,1981-11-20,Portland Trail Blazers,L,86,106,L 2,2-9,-20
12,1981-11-22,Seattle SuperSonics,L,92,109,L 3,2-10,-17
13,1981-11-24,Houston Rockets,W,102,84,W 1,3-10,18
14,1981-11-27,San Antonio Spurs,L,86,114,L 1,3-11,-28
15,1981-11-28,Dallas Mavericks,L,107,111,L 2,3-12,-4
16,1981-12-02,Cleveland Cavaliers,W,125,106,W 1,4-12,19
17,1981-12-05,Philadelphia 76ers,L,105,114,L 1,4-13,-9
18,1981-12-08,Atlanta Hawks,W,98,88,W 1,5-13,10
19,1981-12-09,Boston Celtics,L,100,109,L 1,5-14,-9
20,1981-12-11,Denver Nuggets,W,131,123,W 1,6-14,8
21,1981-12-12,Indiana Pacers,L,88,101,L 1,6-15,-13
22,1981-12-16,Chicago Bulls,L,97,98,L 2,6-16,-1
23,1981-12-18,Milwaukee Bucks,W,100,88,W 1,7-16,12
24,1981-12-19,Cleveland Cavaliers,W,119,107,W 2,8-16,12
25,1981-12-23,New York Knicks,W,115,99,W 3,9-16,16
26,1981-12-25,New York Knicks,W,96,95,W 4,10-16,1
27,1981-12-26,Washington Bullets,L,90,105,L 1,10-17,-15
28,1981-12-28,Indiana Pacers,L,95,103,L 2,10-18,-8
29,1981-12-30,Detroit Pistons,W,130,119,W 1,11-18,11
30,1982-01-02,Atlanta Hawks,L,95,97,L 1,11-19,-2
31,1982-01-05,Washington Bullets,W,114,108,W 1,12-19,6
32,1982-01-06,Milwaukee Bucks,L,95,109,L 1,12-20,-14
33,1982-01-08,Cleveland Cavaliers,W,110,100,W 1,13-20,10
34,1982-01-09,Philadelphia 76ers,W,120,113,W 2,14-20,7
35,1982-01-11,Boston Celtics,L,94,112,L 1,14-21,-18
36,1982-01-14,Chicago Bulls,W,130,104,W 1,15-21,26
37,1982-01-15,Kansas City Kings,L,104,114,L 1,15-22,-10
38,1982-01-17,Philadelphia 76ers,W,105,97,W 1,16-22,8
39,1982-01-20,Los Angeles Lakers,L,113,132,L 1,16-23,-19
40,1982-01-22,Phoenix Suns,W,99,97,W 1,17-23,2
41,1982-01-23,San Diego Clippers,W,113,109,W 2,18-23,4
42,1982-01-26,Utah Jazz,W,138,129,W 3,19-23,9
43,1982-01-27,Denver Nuggets,L,116,130,L 1,19-24,-14
44,1982-02-02,Chicago Bulls,W,116,112,W 1,20-24,4
45,1982-02-03,Atlanta Hawks,W,112,103,W 2,21-24,9
46,1982-02-05,Philadelphia 76ers,L,112,116,L 1,21-25,-4
47,1982-02-06,Detroit Pistons,W,125,120,W 1,22-25,5
48,1982-02-07,Cleveland Cavaliers,W,110,94,W 2,23-25,16
49,1982-02-10,Detroit Pistons,W,115,108,W 3,24-25,7
50,1982-02-12,Golden State Warriors,W,109,98,W 4,25-25,11
51,1982-02-14,Dallas Mavericks,L,109,111,L 1,25-26,-2
52,1982-02-17,Chicago Bulls,W,115,105,W 1,26-26,10
53,1982-02-19,Houston Rockets,L,96,103,L 1,26-27,-7
54,1982-02-20,Utah Jazz,W,125,108,W 1,27-27,17
55,1982-02-21,Indiana Pacers,L,107,118,L 1,27-28,-11
56,1982-02-24,Milwaukee Bucks,L,106,113,L 2,27-29,-7
57,1982-02-26,Portland Trail Blazers,W,110,106,W 1,28-29,4
58,1982-02-28,San Diego Clippers,W,110,95,W 2,29-29,15
59,1982-03-02,Washington Bullets,W,130,124,W 3,30-29,6
60,1982-03-03,Los Angeles Lakers,W,111,103,W 4,31-29,8
61,1982-03-05,Chicago Bulls,W,107,90,W 5,32-29,17
62,1982-03-06,Atlanta Hawks,L,92,112,L 1,32-30,-20
63,1982-03-10,Phoenix Suns,W,113,105,W 1,33-30,8
64,1982-03-12,Boston Celtics,L,109,113,L 1,33-31,-4
65,1982-03-14,Seattle SuperSonics,L,97,98,L 2,33-32,-1
66,1982-03-17,San Antonio Spurs,W,93,90,W 1,34-32,3
67,1982-03-20,Indiana Pacers,L,101,104,L 1,34-33,-3
68,1982-03-21,Milwaukee Bucks,L,86,102,L 2,34-34,-16
69,1982-03-24,Philadelphia 76ers,W,111,106,W 1,35-34,5
70,1982-03-26,Washington Bullets,L,88,104,L 1,35-35,-16
71,1982-03-27,Detroit Pistons,L,121,123,L 2,35-36,-2
72,1982-03-28,New York Knicks,W,113,106,W 1,36-36,7
73,1982-03-31,Cleveland Cavaliers,W,103,87,W 2,37-36,16
