G,Date,Opponent,Result,Tm,Opp,Streak,Record,Margin
1,1972-10-13,Milwaukee Bucks,L,105,117,L 1,0-1,-12
2,1972-10-14,Portland Trail Blazers,W,124,120,W 1,1-1,4
3,1972-10-15,Baltimore Bullets,W,107,98,W 2,2-1,9
4,1972-10-21,Seattle SuperSonics,W,129,117,W 3,3-1,12
5,1972-10-24,Chicago Bulls,L,106,107,L 1,3-2,-1
6,1972-10-27,Seattle SuperSonics,L,115,120,L 2,3-3,-5
7,1972-10-29,Los Angeles Lakers,L,123,133,L 3,3-4,-10
8,1972-11-03,Chicago Bulls,L,100,115,L 4,3-5,-15
9,1972-11-04,Milwaukee Bucks,W,105,104,W 1,4-5,1
10,1972-11-05,Cleveland Cavaliers,W,107,106,W 2,5-5,1
11,1972-11-08,Cleveland Cavaliers,W,107,99,W 3,6-5,8
12,1972-11-10,Houston Rockets,W,115,109,W 4,7-5,6
13,1972-11-12,Philadelphia 76ers,W,119,108,W 5,8-5,11
14,1972-11-14,New York Knicks,L,97,103,L 1,8-6,-6
15,1972-11-15,Boston Celtics,L,94,113,L 2,8-7,-19
16,1972-11-17,Baltimore Bullets,L,106,117,L 3,8-8,-11
17,1972-11-18,Atlanta Hawks,L,122,126,L 4,8-9,-4
18,1972-11-21,Kansas City-Omaha Kings,L,96,101,L 5,8-10,-5
19,1972-11-23,Detroit Pistons,W,128,122,W 1,9-10,6
20,1972-11-25,Los Angeles Lakers,L,109,116,L 1,9-11,-7
21,1972-11-26,Los Angeles Lakers,L,107,112,L 2,9-12,-5
22,1972-11-28,Golden State Warriors,L,102,110,L 3,9-13,-8
23,1972-11-29,Atlanta Hawks,W,109,98,W 1,10-13,11
24,1972-12-01,Golden State Warriors,W,115,106,W 2,11-13,9
25,1972-12-03,Milwaukee Bucks,L,101,119,L 1,11-14,-18
26,1972-12-05,Buffalo Braves,L,97,108,L 2,11-15,-11
27,1972-12-06,Detroit Pistons,L,105,114,L 3,11-16,-9
28,1972-12-07,Philadelphia 76ers,W,117,102,W 1,12-16,15
29,1972-12-09,Portland Trail Blazers,W,116,97,W 2,13-16,19
30,1972-12-10,Seattle SuperSonics,L,102,110,L 1,13-17,-8
31,1972-12-13,Boston Celtics,L,100,105,L 2,13-18,-5
32,1972-12-17,Kansas City-Omaha Kings,W,112,102,W 1,14-18,10
33,1972-12-19,New York Knicks,W,117,84,W 2,15-18,33
34,1972-12-22,Los Angeles Lakers,W,118,110,W 3,16-18,8
35,1972-12-25,Chicago Bulls,W,115,108,W 4,17-18,7
36,1972-12-26,Houston Rockets,L,110,113,L 1,17-19,-3
37,1972-12-29,Portland Trail Blazers,W,106,99,W 1,18-19,7
38,1972-12-30,Portland Trail Blazers,W,107,104,W 2,19-19,3
39,1973-01-02,Cleveland Cavaliers,L,88,111,L 1,19-20,-23
40,1973-01-03,Detroit Pistons,L,105,119,L 2,19-21,-14
41,1973-01-05,Chicago Bulls,W,126,115,W 1,20-21,11
42,1973-01-06,Kansas City-Omaha Kings,W,118,112,W 2,21-21,6
43,1973-01-10,Detroit Pistons,W,123,121,W 3,22-21,2
44,1973-01-12,Golden State Warriors,L,107,108,L 1,22-22,-1
45,1973-01-13,Golden State Warriors,W,116,110,W 1,23-22,6
46,1973-01-14,Baltimore Bullets,L,94,95,L 1,23-23,-1
47,1973-01-16,New York Knicks,L,101,102,L 2,23-24,-1
48,1973-01-18,Kansas City-Omaha Kings,L,96,119,L 3,23-25,-23
49,1973-01-20,Los Angeles Lakers,L,104,124,L 4,23-26,-20
50,1973-01-25,Seattle SuperSonics,W,112,109,W 1,24-26,3
51,1973-01-26,Portland Trail Blazers,W,120,116,W 2,25-26,4
52,1973-01-27,Portland Trail Blazers,L,109,117,L 1,25-27,-8
53,1973-02-01,Los Angeles Lakers,L,106,120,L 2,25-28,-14
54,1973-02-03,Houston Rockets,W,132,123,W 1,26-28,9
55,1973-02-06,Milwaukee Bucks,L,111,126,L 1,26-29,-15
56,1973-02-07,Detroit Pistons,L,107,113,L 2,26-30,-6
57,1973-02-08,Seattle SuperSonics,W,125,112,W 1,27-30,13
58,1973-02-10,Philadelphia 76ers,W,126,121,W 2,28-30,5
59,1973-02-14,Buffalo Braves,W,124,107,W 3,29-30,17
60,1973-02-16,Atlanta Hawks,L,104,111,L 1,29-31,-7
61,1973-02-17,Houston Rockets,L,111,127,L 2,29-32,-16
62,1973-02-18,Portland Trail Blazers,L,118,119,L 3,29-33,-1
63,1973-02-20,Boston Celtics,L,97,107,L 4,29-34,-10
64,1973-02-21,Baltimore Bullets,W,107,98,W 1,30-34,9
65,1973-02-23,Buffalo Braves,W,125,106,W 2,31-34,19
66,1973-02-24,Chicago Bulls,L,100,122,L 1,31-35,-22
67,1973-02-25,Kansas City-Omaha Kings,W,111,109,W 1,32-35,2
68,1973-02-28,Kansas City-Omaha Kings,L,107,109,L 1,32-36,-2
69,1973-03-04,Chicago Bulls,L,117,118,L 2,32-37,-1
70,1973-03-06,Cleveland Cavaliers,W,110,102,W 1,33-37,8
71,1973-03-08,Boston Celtics,L,134,141,L 1,33-38,-7
72,1973-03-10,Detroit Pistons,L,110,117,L 2,33-39,-7
73,1973-03-12,Milwaukee Bucks,L,95,126,L 3,33-40,-31
74,1973-03-13,New York Knicks,L,111,115,L 4,33-41,-4
75,1973-03-14,Philadelphia 76ers,W,120,114,W 1,34-41,6
76,1973-03-16,Atlanta Hawks,L,127,135,L 1,34-42,-8
77,1973-03-18,Los Angeles Lakers,L,113,131,L 2,34-43,-18
78,1973-03-21,Buffalo Braves,W,134,124,W 1,35-43,10
79,1973-03-23,Golden State Warriors,W,125,124,W 2,36-43,1
80,1973-03-25,Milwaukee Bucks,L,112,114,L 1,36-44,-2
81,1973-03-26,Golden State Warriors,W,120,114,W 1,37-44,6
82,1973-03-28,Seattle SuperSonics,W,127,125,W 2,38-44,2
