G,Date,Opponent,Result,Tm,Opp,Streak,Record,Margin
1,1999-11-02,Cleveland Cavaliers,W,92,84,W 1,1-0,8
2,1999-11-03,Chicago Bulls,W,84,74,W 2,2-0,10
3,1999-11-05,Detroit Pistons,W,103,91,W 3,3-0,12
4,1999-11-06,Cleveland Cavaliers,L,93,102,L 1,3-1,-9
5,1999-11-08,Milwaukee Bucks,W,111,101,W 1,4-1,10
6,1999-11-11,Minnesota Timberwolves,L,90,93,L 1,4-2,-3
7,1999-11-12,Boston Celtics,L,74,80,L 2,4-3,-6
8,1999-11-14,Miami Heat,L,88,94,L 3,4-4,-6
9,1999-11-16,Denver Nuggets,W,102,95,W 1,5-4,7
10,1999-11-17,Utah Jazz,L,90,98,L 1,5-5,-8
11,1999-11-19,Phoenix Suns,L,81,96,L 2,5-6,-15
12,1999-11-20,Golden State Warriors,W,86,79,W 1,6-6,7
13,1999-11-23,Los Angeles Clippers,L,95,100,L 1,6-7,-5
14,1999-11-27,Orlando Magic,W,99,96,W 1,7-7,3
15,1999-11-29,Dallas Mavericks,W,107,82,W 2,8-7,25
16,1999-11-30,Philadelphia 76ers,L,70,74,L 1,8-8,-4
17,1999-12-02,Milwaukee Bucks,W,84,80,W 1,9-8,4
18,1999-12-04,New Jersey Nets,W,92,82,W 2,10-8,10
19,1999-12-05,Denver Nuggets,L,78,80,L 1,10-9,-2
20,1999-12-07,Golden State Warriors,W,89,83,W 1,11-9,6
21,1999-12-10,Philadelphia 76ers,W,85,78,W 2,12-9,7
22,1999-12-12,Boston Celtics,W,99,97,W 3,13-9,2
23,1999-12-14,Houston Rockets,W,101,90,W 4,14-9,11
24,1999-12-16,Dallas Mavericks,W,100,93,W 5,15-9,7
25,1999-12-18,Washington Wizards,L,83,95,L 1,15-10,-12
26,1999-12-20,Charlotte Hornets,W,112,109,W 1,16-10,3
27,1999-12-22,Toronto Raptors,W,91,90,W 2,17-10,1
28,1999-12-25,Indiana Pacers,L,90,101,L 1,17-11,-11
29,1999-12-28,New Jersey Nets,L,83,89,L 2,17-12,-6
30,1999-12-30,Washington Wizards,W,89,86,W 1,18-12,3
31,2000-01-04,Boston Celtics,W,96,88,W 2,19-12,8
32,2000-01-07,Orlando Magic,W,94,86,W 3,20-12,8
33,2000-01-08,Cleveland Cavaliers,L,86,89,L 1,20-13,-3
34,2000-01-11,Chicago Bulls,W,95,88,W 1,21-13,7
35,2000-01-12,Detroit Pistons,L,108,114,L 1,21-14,-6
36,2000-01-15,Charlotte Hornets,W,91,79,W 1,22-14,12
37,2000-01-17,Detroit Pistons,W,105,94,W 2,23-14,11
38,2000-01-19,New Jersey Nets,W,90,89,W 3,24-14,1
39,2000-01-22,San Antonio Spurs,L,83,96,L 1,24-15,-13
40,2000-01-24,Seattle SuperSonics,W,112,106,W 1,25-15,6
41,2000-01-28,Atlanta Hawks,L,96,98,L 1,25-16,-2
42,2000-01-30,Sacramento Kings,W,120,111,W 1,26-16,9
43,2000-02-01,Orlando Magic,L,77,98,L 1,26-17,-21
44,2000-02-03,Portland Trail Blazers,W,98,88,W 1,27-17,10
45,2000-02-06,Miami Heat,W,94,80,W 2,28-17,14
46,2000-02-07,Charlotte Hornets,L,85,95,L 1,28-18,-10
47,2000-02-09,Milwaukee Bucks,W,109,103,W 1,29-18,6
48,2000-02-15,Toronto Raptors,L,70,91,L 1,29-19,-21
49,2000-02-16,Minnesota Timberwolves,W,93,89,W 1,30-19,4
50,2000-02-19,Indiana Pacers,W,87,73,W 2,31-19,14
51,2000-02-21,Los Angeles Clippers,W,87,76,W 3,32-19,11
52,2000-02-23,Toronto Raptors,L,88,99,L 1,32-20,-11
53,2000-02-25,Phoenix Suns,W,84,79,W 1,33-20,5
54,2000-02-27,Philadelphia 76ers,W,89,88,W 2,34-20,1
55,2000-02-28,Miami Heat,L,76,85,L 1,34-21,-9
56,2000-03-02,Milwaukee Bucks,W,109,94,W 1,35-21,15
57,2000-03-03,Atlanta Hawks,L,70,83,L 1,35-22,-13
58,2000-03-05,Utah Jazz,L,79,88,L 2,35-23,-9
59,2000-03-07,Vancouver Grizzlies,W,111,86,W 1,36-23,25
60,2000-03-08,Washington Wizards,L,113,118,L 1,36-24,-5
61,2000-03-10,Philadelphia 76ers,W,82,77,W 1,37-24,5
62,2000-03-12,San Antonio Spurs,W,93,80,W 2,38-24,13
63,2000-03-14,Houston Rockets,W,91,85,W 3,39-24,6
64,2000-03-17,Charlotte Hornets,W,118,99,W 4,40-24,19
65,2000-03-19,Los Angeles Lakers,L,85,92,L 1,40-25,-7
66,2000-03-21,Indiana Pacers,L,91,95,L 2,40-26,-4
67,2000-03-22,Chicago Bulls,W,78,67,W 1,41-26,11
68,2000-03-24,Atlanta Hawks,W,95,83,W 2,42-26,12
69,2000-03-26,Portland Trail Blazers,W,93,89,W 3,43-26,4
70,2000-03-28,Sacramento Kings,L,95,103,L 1,43-27,-8
71,2000-03-29,Seattle SuperSonics,W,110,95,W 1,44-27,15
72,2000-03-31,Vancouver Grizzlies,W,89,83,W 2,45-27,6
73,2000-04-02,Los Angeles Lakers,L,82,106,L 1,45-28,-24
74,2000-04-06,Washington Wizards,W,101,92,W 1,46-28,9
