G,Date,Opponent,Result,Tm,Opp,Streak,Record,Margin
1,2000-10-31,San Antonio Spurs,L,85,98,L 1,0-1,-13
2,2000-11-02,Dallas Mavericks,L,88,94,L 2,0-2,-6
3,2000-11-04,Chicago Bulls,W,94,81,W 1,1-2,13
4,2000-11-08,Milwaukee Bucks,W,108,97,W 2,2-2,11
5,2000-11-10,Washington Wizards,W,86,74,W 3,3-2,12
6,2000-11-11,Detroit Pistons,W,94,84,W 4,4-2,10
7,2000-11-15,Detroit Pistons,W,92,88,W 5,5-2,4
8,2000-11-17,Golden State Warriors,L,90,92,L 1,5-3,-2
9,2000-11-18,New Jersey Nets,L,92,97,L 2,5-4,-5
10,2000-11-21,Houston Rockets,L,89,101,L 3,5-5,-12
11,2000-11-23,Toronto Raptors,L,91,111,L 4,5-6,-20
12,2000-11-24,Washington Wizards,W,99,87,W 1,6-6,12
13,2000-11-28,Los Angeles Lakers,L,107,124,L 1,6-7,-17
14,2000-11-30,Golden State Warriors,L,95,99,L 2,6-8,-4
15,2000-12-01,Vancouver Grizzlies,W,86,76,W 1,7-8,10
16,2000-12-03,Milwaukee Bucks,L,80,92,L 1,7-9,-12
17,2000-12-05,New Jersey Nets,W,88,64,W 1,8-9,24
18,2000-12-06,Charlotte Hornets,L,88,91,L 1,8-10,-3
19,2000-12-08,Boston Celtics,W,104,91,W 1,9-10,13
20,2000-12-09,Charlotte Hornets,W,99,96,W 2,10-10,3
21,2000-12-12,Toronto Raptors,L,90,104,L 1,10-11,-14
22,2000-12-13,Dallas Mavericks,W,97,92,W 1,11-11,5
23,2000-12-15,Cleveland Cavaliers,L,95,103,L 1,11-12,-8
24,2000-12-16,Minnesota Timberwolves,L,110,113,L 2,11-13,-3
25,2000-12-19,Chicago Bulls,W,90,85,W 1,12-13,5
26,2000-12-20,Toronto Raptors,L,98,99,L 1,12-14,-1
27,2000-12-22,Utah Jazz,L,101,109,L 2,12-15,-8
28,2000-12-23,Atlanta Hawks,L,87,91,L 3,12-16,-4
29,2000-12-25,Orlando Magic,W,103,93,W 1,13-16,10
30,2000-12-27,Miami Heat,L,79,91,L 1,13-17,-12
31,2000-12-30,San Antonio Spurs,L,77,89,L 2,13-18,-12
32,2001-01-02,Seattle SuperSonics,W,91,83,W 1,14-18,8
33,2001-01-03,Portland Trail Blazers,L,86,102,L 1,14-19,-16
